z	401-600ns	601-800ns	801-1000ns
  -71.500000     0.000000     0.000000     0.000027
  -70.500000     0.000054     0.000000     0.000027
  -69.500000     0.000188     0.000000     0.000160
  -68.500000     0.000456     0.000056     0.000292
  -67.500000     0.001341     0.000306     0.001196
  -66.500000     0.003031     0.000834     0.002313
  -65.500000     0.003996     0.002140     0.004281
  -64.500000     0.005981     0.004335     0.005530
  -63.500000     0.007698     0.005446     0.009040
  -62.500000     0.009682     0.007252     0.009545
  -61.500000     0.009522     0.009559     0.010529
  -60.500000     0.011506     0.009781     0.012204
  -59.500000     0.010782     0.009587     0.012151
  -58.500000     0.010541     0.010448     0.011539
  -57.500000     0.011131     0.010448     0.011672
  -56.500000     0.010273     0.010392     0.011380
  -55.500000     0.011426     0.010309     0.013028
  -54.500000     0.010836     0.010531     0.011832
  -53.500000     0.010728     0.011004     0.011486
  -52.500000     0.010648     0.011282     0.011646
  -51.500000     0.009602     0.011587     0.012576
  -50.500000     0.011694     0.012310     0.012257
  -49.500000     0.010487     0.011115     0.012257
  -48.500000     0.010138     0.010865     0.013028
  -47.500000     0.011345     0.010781     0.013188
  -46.500000     0.011319     0.011031     0.012895
  -45.500000     0.010863     0.009920     0.012177
  -44.500000     0.010782     0.010420     0.012869
  -43.500000     0.012177     0.010365     0.013400
  -42.500000     0.011801     0.011031     0.012603
  -41.500000     0.012847     0.010920     0.011326
  -40.500000     0.012150     0.010337     0.011566
  -39.500000     0.012016     0.010781     0.011752
  -38.500000     0.011801     0.009892     0.011433
  -37.500000     0.010943     0.009003     0.010635
  -36.500000     0.012016     0.009781     0.010848
  -35.500000     0.010514     0.008642     0.009651
  -34.500000     0.010138     0.007864     0.008827
  -33.500000     0.008958     0.006474     0.009066
  -32.500000     0.008797     0.007530     0.008003
  -31.500000     0.007564     0.006558     0.008030
  -30.500000     0.008395     0.005391     0.006514
  -29.500000     0.007429     0.004446     0.006142
  -28.500000     0.006464     0.004668     0.004972
  -27.500000     0.004452     0.003640     0.004148
  -26.500000     0.003514     0.003112     0.003377
  -25.500000     0.003353     0.002167     0.003164
  -24.500000     0.003219     0.002668     0.002313
  -23.500000     0.003272     0.002945     0.003164
  -22.500000     0.002253     0.002806     0.003775
  -21.500000     0.002199     0.002612     0.002552
  -20.500000     0.002736     0.003223     0.002712
  -19.500000     0.003728     0.003529     0.004573
  -18.500000     0.008100     0.008253     0.006275
  -17.500000     0.013920     0.015144     0.008428
  -16.500000     0.019794     0.023980     0.011486
  -15.500000     0.023817     0.028593     0.016378
  -14.500000     0.026285     0.026370     0.016485
  -13.500000     0.018104     0.019451     0.011911
  -12.500000     0.012177     0.010893     0.005796
  -11.500000     0.005740     0.004418     0.001622
  -10.500000     0.001797     0.001445     0.000505
   -9.500000     0.000349     0.000445     0.000213
   -8.500000     0.000000     0.000028     0.000027
   -7.500000     0.000000     0.000000     0.000000
   -6.500000     0.000000     0.000000     0.000000
   -5.500000     0.000000     0.000000     0.000000
   -4.500000     0.000000     0.000000     0.000000
   -3.500000     0.000000     0.000000     0.000000
   -2.500000     0.000000     0.000000     0.000000
   -1.500000     0.000000     0.000000     0.000000
   -0.500000     0.000000     0.000000     0.000000
    0.500000     0.000000     0.000000     0.000000
    1.500000     0.000000     0.000000     0.000000
    2.500000     0.000000     0.000000     0.000000
    3.500000     0.000000     0.000000     0.000000
    4.500000     0.000000     0.000000     0.000000
    5.500000     0.000000     0.000000     0.000000
    6.500000     0.000000     0.000000     0.000000
    7.500000     0.000000     0.000000     0.000000
    8.500000     0.000107     0.000000     0.000000
    9.500000     0.001341     0.000361     0.000292
   10.500000     0.004023     0.000695     0.001383
   11.500000     0.006303     0.001501     0.004679
   12.500000     0.005176     0.002779     0.008269
   13.500000     0.005498     0.007308     0.012044
   14.500000     0.005203     0.009976     0.013081
   15.500000     0.004533     0.011615     0.012417
   16.500000     0.002950     0.012032     0.008030
   17.500000     0.002977     0.009170     0.004733
   18.500000     0.001529     0.005724     0.002127
   19.500000     0.001287     0.003612     0.001037
   20.500000     0.001046     0.002112     0.000612
   21.500000     0.001234     0.001139     0.000984
   22.500000     0.001207     0.001334     0.000851
   23.500000     0.001100     0.000973     0.001117
   24.500000     0.001422     0.001084     0.001755
   25.500000     0.001663     0.001612     0.002207
   26.500000     0.002146     0.002223     0.002579
   27.500000     0.003460     0.002501     0.003217
   28.500000     0.004023     0.004307     0.003855
   29.500000     0.005257     0.005029     0.004307
   30.500000     0.005820     0.005724     0.004999
   31.500000     0.005767     0.006724     0.005583
   32.500000     0.005686     0.007947     0.006115
   33.500000     0.006893     0.007586     0.006195
   34.500000     0.008341     0.008642     0.007259
   35.500000     0.008797     0.010226     0.007046
   36.500000     0.009200     0.010114     0.007950
   37.500000     0.009173     0.010476     0.008641
   38.500000     0.010755     0.010253     0.008269
   39.500000     0.010407     0.011587     0.009625
   40.500000     0.010702     0.011031     0.009465
   41.500000     0.010326     0.011115     0.009545
   42.500000     0.009843     0.012810     0.009705
   43.500000     0.011131     0.011532     0.010476
   44.500000     0.011372     0.011476     0.010103
   45.500000     0.011292     0.011420     0.010369
   46.500000     0.011077     0.010142     0.010502
   47.500000     0.011238     0.009837     0.010263
   48.500000     0.011667     0.010781     0.011061
   49.500000     0.010836     0.010948     0.010077
   50.500000     0.011319     0.010337     0.010290
   51.500000     0.010246     0.011615     0.010263
   52.500000     0.010326     0.010781     0.010290
   53.500000     0.010407     0.010587     0.010848
   54.500000     0.009146     0.011115     0.009811
   55.500000     0.010675     0.010893     0.010609
   56.500000     0.010112     0.012087     0.010103
   57.500000     0.009656     0.011948     0.010502
   58.500000     0.010299     0.011754     0.011725
   59.500000     0.011158     0.012393     0.011114
   60.500000     0.010460     0.011837     0.011752
   61.500000     0.010112     0.011282     0.012496
   62.500000     0.010138     0.010781     0.012470
   63.500000     0.009763     0.009559     0.012815
   64.500000     0.009012     0.010504     0.014145
   65.500000     0.009977     0.009753     0.013241
   66.500000     0.008073     0.007780     0.013028
   67.500000     0.007751     0.006030     0.009811
   68.500000     0.006276     0.004502     0.007338
   69.500000     0.005096     0.002890     0.005078
   70.500000     0.004023     0.001667     0.002925
   71.500000     0.001743     0.000778     0.001196
   72.500000     0.001207     0.000333     0.000425
   73.500000     0.000268     0.000195     0.000053
   74.500000     0.000054     0.000000     0.000053
   75.500000     0.000027     0.000000     0.000000
