           z         mean           se
  -65.500000     0.000001     0.000001
  -64.500000     0.000003     0.000002
  -63.500000     0.000012     0.000007
  -62.500000     0.000020     0.000006
  -61.500000     0.000061     0.000018
  -60.500000     0.000093     0.000026
  -59.500000     0.000157     0.000031
  -58.500000     0.000218     0.000041
  -57.500000     0.000288     0.000044
  -56.500000     0.000311     0.000050
  -55.500000     0.000303     0.000044
  -54.500000     0.000320     0.000050
  -53.500000     0.000295     0.000054
  -52.500000     0.000317     0.000065
  -51.500000     0.000315     0.000058
  -50.500000     0.000315     0.000074
  -49.500000     0.000294     0.000069
  -48.500000     0.000293     0.000062
  -47.500000     0.000318     0.000062
  -46.500000     0.000332     0.000074
  -45.500000     0.000337     0.000063
  -44.500000     0.000355     0.000072
  -43.500000     0.000355     0.000067
  -42.500000     0.000363     0.000081
  -41.500000     0.000358     0.000077
  -40.500000     0.000347     0.000090
  -39.500000     0.000356     0.000093
  -38.500000     0.000378     0.000102
  -37.500000     0.000374     0.000098
  -36.500000     0.000351     0.000091
  -35.500000     0.000362     0.000108
  -34.500000     0.000377     0.000113
  -33.500000     0.000388     0.000111
  -32.500000     0.000377     0.000108
  -31.500000     0.000372     0.000106
  -30.500000     0.000345     0.000080
  -29.500000     0.000389     0.000100
  -28.500000     0.000385     0.000089
  -27.500000     0.000378     0.000092
  -26.500000     0.000386     0.000088
  -25.500000     0.000369     0.000082
  -24.500000     0.000344     0.000086
  -23.500000     0.000416     0.000095
  -22.500000     0.000551     0.000096
  -21.500000     0.000955     0.000128
  -20.500000     0.002005     0.000201
  -19.500000     0.004505     0.000325
  -18.500000     0.009161     0.000445
  -17.500000     0.017811     0.000688
  -16.500000     0.031522     0.001303
  -15.500000     0.050199     0.001995
  -14.500000     0.070447     0.002510
  -13.500000     0.084361     0.002933
  -12.500000     0.085127     0.002904
  -11.500000     0.072961     0.002472
  -10.500000     0.053185     0.001819
   -9.500000     0.032302     0.001367
   -8.500000     0.016263     0.001024
   -7.500000     0.006698     0.000607
   -6.500000     0.002327     0.000272
   -5.500000     0.000665     0.000110
   -4.500000     0.000145     0.000033
   -3.500000     0.000020     0.000008
   -2.500000     0.000006     0.000003
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000001     0.000001
    2.500000     0.000006     0.000003
    3.500000     0.000042     0.000012
    4.500000     0.000197     0.000035
    5.500000     0.000659     0.000098
    6.500000     0.002042     0.000253
    7.500000     0.005549     0.000596
    8.500000     0.012777     0.001216
    9.500000     0.025188     0.001876
   10.500000     0.042318     0.002478
   11.500000     0.058752     0.002817
   12.500000     0.069090     0.003054
   13.500000     0.068804     0.002695
   14.500000     0.057243     0.002386
   15.500000     0.040488     0.001737
   16.500000     0.025087     0.001052
   17.500000     0.013552     0.000574
   18.500000     0.006603     0.000300
   19.500000     0.003031     0.000145
   20.500000     0.001338     0.000088
   21.500000     0.000666     0.000052
   22.500000     0.000353     0.000046
   23.500000     0.000248     0.000041
   24.500000     0.000248     0.000033
   25.500000     0.000240     0.000041
   26.500000     0.000236     0.000037
   27.500000     0.000247     0.000046
   28.500000     0.000266     0.000053
   29.500000     0.000275     0.000062
   30.500000     0.000276     0.000066
   31.500000     0.000262     0.000060
   32.500000     0.000270     0.000057
   33.500000     0.000278     0.000043
   34.500000     0.000269     0.000041
   35.500000     0.000270     0.000049
   36.500000     0.000283     0.000044
   37.500000     0.000272     0.000037
   38.500000     0.000282     0.000039
   39.500000     0.000292     0.000044
   40.500000     0.000281     0.000040
   41.500000     0.000293     0.000037
   42.500000     0.000294     0.000041
   43.500000     0.000283     0.000045
   44.500000     0.000306     0.000049
   45.500000     0.000321     0.000051
   46.500000     0.000310     0.000045
   47.500000     0.000350     0.000052
   48.500000     0.000327     0.000050
   49.500000     0.000328     0.000047
   50.500000     0.000348     0.000052
   51.500000     0.000341     0.000048
   52.500000     0.000338     0.000042
   53.500000     0.000353     0.000049
   54.500000     0.000315     0.000044
   55.500000     0.000334     0.000049
   56.500000     0.000325     0.000055
   57.500000     0.000317     0.000055
   58.500000     0.000338     0.000065
   59.500000     0.000324     0.000063
   60.500000     0.000301     0.000069
   61.500000     0.000284     0.000061
   62.500000     0.000249     0.000053
   63.500000     0.000219     0.000045
   64.500000     0.000145     0.000030
   65.500000     0.000074     0.000016
   66.500000     0.000046     0.000010
   67.500000     0.000012     0.000004
   68.500000     0.000004     0.000003
   69.500000     0.000001     0.000001
