           z         mean           se
    0.500000    18.756523     0.264339
    1.500000    18.638704     0.328844
    2.500000    18.504978     0.314266
    3.500000    17.625886     0.547419
    4.500000    16.345796     0.727758
    5.500000    14.284695     0.609041
    6.500000    12.016004     0.333884
    7.500000     9.729157     0.324214
    8.500000     6.864640     0.309321
    9.500000     4.373892     0.238565
   10.500000     2.329105     0.201444
   11.500000     0.862041     0.172545
   12.500000    -0.095903     0.153015
   13.500000    -0.644515     0.151359
   14.500000    -0.744027     0.140689
   15.500000    -0.446241     0.136923
   16.500000     0.214940     0.121785
   17.500000     1.125739     0.114510
   18.500000     2.153204     0.129610
   19.500000     3.053576     0.123921
   20.500000     3.423721     0.102424
   21.500000     3.215091     0.076313
   22.500000     2.626471     0.067296
   23.500000     1.884307     0.043855
   24.500000     1.254103     0.028458
   25.500000     0.753248     0.024818
   26.500000     0.404651     0.033958
   27.500000     0.181716     0.028892
   28.500000     0.051718     0.027135
   29.500000    -0.027842     0.024229
   30.500000    -0.027104     0.024964
   31.500000    -0.021878     0.018635
   32.500000     0.002115     0.011669
   33.500000     0.008935     0.010369
   34.500000     0.021212     0.014023
   35.500000     0.029657     0.018948
   36.500000     0.022892     0.016603
   37.500000     0.043260     0.015081
   38.500000     0.039630     0.012511
   39.500000     0.034548     0.009737
   40.500000     0.039695     0.015861
   41.500000     0.023613     0.010348
   42.500000     0.015719     0.008853
   43.500000     0.006676     0.009376
   44.500000    -0.000783     0.009062
   45.500000    -0.020817     0.006670
   46.500000    -0.024302     0.011580
   47.500000    -0.019184     0.011594
   48.500000    -0.004584     0.006134
   49.500000    -0.016032     0.011915
   50.500000    -0.030936     0.020271
   51.500000    -0.013217     0.016409
   52.500000    -0.013357     0.033191
   53.500000     0.005323     0.024957
   54.500000    -0.015428     0.028177
   55.500000    -0.015078     0.026179
   56.500000     0.011926     0.027970
   57.500000     0.009536     0.028933
   58.500000    -0.018993     0.026471
   59.500000     0.003499     0.035437
   60.500000     0.002536     0.036007
   61.500000     0.009479     0.034453
   62.500000     0.042362     0.038517
   63.500000     0.152386     0.040496
   64.500000     0.357829     0.046905
   65.500000     0.664093     0.055264
   66.500000     1.111097     0.067804
   67.500000     1.700471     0.087496
   68.500000     2.438786     0.081944
   69.500000     3.476114     0.126793
   70.500000     4.770751     0.123667
   71.500000     6.521971     0.159871
   72.500000     8.722147     0.207831
   73.500000    11.216735     0.241365
   74.500000    12.909064     0.485046
   75.500000    16.834709     0.284152
   76.500000    18.778950     0.248949
   77.500000    18.929885     0.088964
