#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
0 92.308 92.308 65.385 83.333 8.974 0.000 0.000 0.000 0.000 0.000
1 76.923 92.308 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
2 73.077 80.769 100.000 84.615 8.006 0.000 0.000 0.000 0.000 0.000
3 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
4 76.923 84.615 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
5 92.308 100.000 76.923 89.744 6.784 0.000 0.000 0.000 0.000 0.000
6 76.923 73.077 80.769 76.923 2.221 0.000 0.000 0.000 0.000 0.000
7 84.615 84.615 76.923 82.051 2.564 0.000 0.000 0.000 0.000 0.000
8 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
9 92.308 88.462 92.308 91.026 1.282 0.000 0.000 0.000 0.000 0.000
10 100.000 84.615 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
11 100.000 84.615 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
12 80.769 92.308 92.308 88.462 3.846 0.000 0.000 0.000 0.000 0.000
13 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
14 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
15 84.615 100.000 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
16 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
17 84.615 100.000 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
18 92.308 76.923 100.000 89.744 6.784 0.000 0.000 0.000 0.000 0.000
19 92.308 69.231 92.308 84.615 7.692 0.000 0.000 0.000 0.000 0.000
20 92.308 84.615 80.769 85.897 3.392 0.000 0.000 0.000 0.000 0.000
21 76.923 84.615 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
22 92.308 84.615 88.462 88.462 2.221 0.000 0.000 0.000 0.000 0.000
23 92.308 73.077 92.308 85.897 6.410 0.000 0.000 0.000 0.000 0.000
24 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
25 92.308 88.462 92.308 91.026 1.282 0.000 0.000 0.000 0.000 0.000
26 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
27 88.462 92.308 88.462 89.744 1.282 0.000 0.000 0.000 0.000 0.000
28 92.308 73.077 76.923 80.769 5.875 0.000 0.000 0.000 0.000 0.000
29 76.923 84.615 69.231 76.923 4.441 0.000 0.000 0.000 0.000 0.000
30 76.923 100.000 61.538 79.487 11.177 0.000 0.000 0.000 0.000 0.000
31 69.231 100.000 100.000 89.744 10.256 0.000 0.000 0.000 0.000 0.000
32 73.077 100.000 84.615 85.897 7.798 0.000 0.000 0.000 0.000 0.000
33 69.231 65.385 88.462 74.359 7.138 0.000 0.000 0.000 0.000 0.000
34 73.077 100.000 92.308 88.462 8.006 0.000 0.000 0.000 0.000 0.000
35 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
36 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
37 92.308 100.000 69.231 87.179 9.245 0.000 0.000 0.000 0.000 0.000
38 92.308 84.615 61.538 79.487 9.245 0.000 0.000 0.000 0.000 0.000
39 92.308 92.308 84.615 89.744 2.564 0.000 0.000 0.000 0.000 0.000
40 84.615 84.615 84.615 84.615 0.000 0.000 0.000 0.000 0.000 0.000
41 92.308 84.615 73.077 83.333 5.588 0.000 0.000 0.000 0.000 0.000
42 73.077 84.615 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
43 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
44 88.462 100.000 76.923 88.462 6.662 0.000 0.000 0.000 0.000 0.000
45 80.769 92.308 92.308 88.462 3.846 0.000 0.000 0.000 0.000 0.000
46 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
47 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
48 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
49 100.000 84.615 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
50 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
51 84.615 100.000 80.769 88.462 5.875 0.000 0.000 0.000 0.000 0.000
52 92.308 69.231 88.462 83.333 7.138 0.000 0.000 0.000 0.000 0.000
53 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
54 76.923 92.308 84.615 84.615 4.441 0.000 0.000 0.000 0.000 0.000
55 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
56 76.923 92.308 100.000 89.744 6.784 0.000 0.000 0.000 0.000 0.000
57 100.000 92.308 76.923 89.744 6.784 0.000 0.000 0.000 0.000 0.000
58 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
59 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
60 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
61 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
62 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
63 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
64 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
65 92.308 92.308 76.923 87.179 5.128 0.000 0.000 0.000 0.000 0.000
66 76.923 92.308 84.615 84.615 4.441 0.000 0.000 0.000 0.000 0.000
67 100.000 84.615 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
