z	401-600ns	601-800ns	801-1000ns
    0.500000    19.338502    19.301207    19.292606
    1.500000    19.338502    19.301207    19.292606
    2.500000    19.338502    19.301207    19.292606
    3.500000    19.338502    19.301207    19.292606
    4.500000    19.338502    19.301207    19.292606
    5.500000    19.338502    19.301207    19.292606
    6.500000    19.338502    19.301207    19.292606
    7.500000    19.338502    19.301207    19.292606
    8.500000    19.338502    19.301207    19.292606
    9.500000    19.338502    19.301207    19.292606
   10.500000    19.338502    19.301207    19.292606
   11.500000    19.338502    19.301207    19.292606
   12.500000    19.338502    19.301207    19.292606
   13.500000    19.338502    18.841685    19.292606
   14.500000    18.878985    18.116613    19.292606
   15.500000    16.569587    15.936481    18.108075
   16.500000    13.886106    14.743611    15.798726
   17.500000    11.491254    13.303820    13.342482
   18.500000     9.280069    11.301793    10.703675
   19.500000     8.168143     9.214948     8.977628
   20.500000     6.551842     7.140051     6.854160
   21.500000     4.939359     5.176109     5.067609
   22.500000     3.506653     3.334400     3.401721
   23.500000     1.977670     1.835877     1.892638
   24.500000     0.964322     0.710320     0.897335
   25.500000     0.129160    -0.062572     0.073424
   26.500000    -0.388665    -0.471707    -0.383965
   27.500000    -0.661792    -0.730040    -0.617762
   28.500000    -0.737925    -0.753451    -0.675601
   29.500000    -0.717541    -0.746115    -0.728745
   30.500000    -0.605982    -0.678285    -0.577819
   31.500000    -0.519115    -0.598275    -0.425057
   32.500000    -0.390876    -0.505728    -0.338332
   33.500000    -0.334103    -0.422266    -0.278098
   34.500000    -0.308604    -0.369165    -0.212771
   35.500000    -0.241948    -0.340214    -0.153020
   36.500000    -0.171838    -0.258302    -0.129421
   37.500000    -0.204056    -0.171527    -0.055634
   38.500000    -0.158108    -0.227171    -0.029567
   39.500000    -0.135204    -0.104027     0.015688
   40.500000    -0.050434    -0.125973    -0.033341
   41.500000    -0.075483    -0.033847     0.011486
   42.500000    -0.022461     0.016683     0.017371
   43.500000    -0.010928     0.012134    -0.009778
   44.500000    -0.011161     0.009266    -0.028858
   45.500000     0.006883    -0.010843    -0.012275
   46.500000     0.023874     0.018961     0.004418
   47.500000     0.033957    -0.028086     0.023752
   48.500000     0.059523     0.057265     0.001907
   49.500000     0.046230     0.084442     0.025320
   50.500000     0.051611     0.050456    -0.034872
   51.500000     0.026243     0.075350    -0.029449
   52.500000     0.089358     0.112287    -0.024486
   53.500000     0.088022     0.120140    -0.024605
   54.500000     0.110099     0.081366    -0.043691
   55.500000     0.131136     0.062018    -0.049435
   56.500000     0.102026     0.073879    -0.052010
   57.500000     0.050893     0.024603    -0.023658
   58.500000     0.084745     0.050335    -0.033223
   59.500000     0.127556     0.047180     0.014126
   60.500000     0.091911     0.086165     0.013526
   61.500000     0.104714     0.131901     0.021704
   62.500000     0.125336     0.163579     0.039958
   63.500000     0.134350     0.178611     0.113079
   64.500000     0.317080     0.252640     0.179136
   65.500000     0.522024     0.367584     0.270525
   66.500000     0.852667     0.779091     0.599244
   67.500000     1.450982     1.248587     0.920629
   68.500000     2.196925     2.040494     1.501517
   69.500000     3.138420     3.090122     2.448097
   70.500000     4.611250     4.449878     3.636604
   71.500000     6.167610     6.420042     5.266080
   72.500000     8.138351     8.749291     7.184764
   73.500000    10.377664    12.002377     9.520128
   74.500000    13.828822    15.624926    12.641305
   75.500000    16.569587    18.453165    13.489341
   76.500000    19.338502    19.301207    15.236326
   77.500000    19.338502    19.301207    19.292606
