           z         mean           se
    0.500000    19.307749     0.008086
    1.500000    19.307749     0.008086
    2.500000    19.307749     0.008086
    3.500000    19.307749     0.008086
    4.500000    19.307749     0.008086
    5.500000    19.307749     0.008086
    6.500000    19.307749     0.008086
    7.500000    19.307749     0.008086
    8.500000    19.307749     0.008086
    9.500000    19.307749     0.008086
   10.500000    19.256692     0.055476
   11.500000    19.019415     0.292389
   12.500000    19.062583     0.198526
   13.500000    18.558584     0.433763
   14.500000    17.518415     0.493078
   15.500000    15.641859     0.503572
   16.500000    13.911929     0.498486
   17.500000    12.097239     0.380320
   18.500000    10.394745     0.310054
   19.500000     8.822203     0.186267
   20.500000     6.923055     0.085450
   21.500000     5.130899     0.053851
   22.500000     3.473052     0.059508
   23.500000     2.052494     0.050821
   24.500000     0.952953     0.043436
   25.500000     0.147097     0.033706
   26.500000    -0.328508     0.028192
   27.500000    -0.606348     0.024170
   28.500000    -0.688016     0.016411
   29.500000    -0.678755     0.019152
   30.500000    -0.587968     0.023948
   31.500000    -0.472978     0.026746
   32.500000    -0.392028     0.020325
   33.500000    -0.311901     0.022704
   34.500000    -0.235771     0.023492
   35.500000    -0.192345     0.024730
   36.500000    -0.140353     0.018669
   37.500000    -0.099332     0.020851
   38.500000    -0.097764     0.023487
   39.500000    -0.062811     0.017313
   40.500000    -0.033799     0.018691
   41.500000    -0.014970     0.014322
   42.500000    -0.001930     0.006662
   43.500000    -0.012414     0.007026
   44.500000    -0.004749     0.009273
   45.500000     0.002934     0.012987
   46.500000     0.004185     0.009552
   47.500000     0.007062     0.008680
   48.500000     0.030022     0.012818
   49.500000     0.023658     0.011957
   50.500000     0.013250     0.013560
   51.500000     0.003659     0.019065
   52.500000     0.021256     0.022294
   53.500000     0.027822     0.023519
   54.500000     0.027799     0.024414
   55.500000     0.018851     0.024419
   56.500000     0.029567     0.021741
   57.500000     0.012310     0.024520
   58.500000     0.025723     0.021831
   59.500000     0.030319     0.026402
   60.500000     0.029415     0.023415
   61.500000     0.034739     0.027718
   62.500000     0.062462     0.025018
   63.500000     0.070925     0.030719
   64.500000     0.150180     0.039490
   65.500000     0.264597     0.041320
   66.500000     0.573927     0.052398
   67.500000     1.031034     0.072082
   68.500000     1.722927     0.090068
   69.500000     2.680563     0.111363
   70.500000     3.995426     0.141397
   71.500000     5.644849     0.174212
   72.500000     7.813528     0.272814
   73.500000    10.502067     0.420815
   74.500000    13.697102     0.469721
   75.500000    15.773177     0.609423
   76.500000    18.076651     0.546754
   77.500000    19.143151     0.166650
