z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-24.500000	0.030000	0.030000	0.040000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.031111	0.001111
-23.500000	0.080000	0.080000	0.090000	0.080000	0.080000	0.080000	0.080000	0.080000	0.090000	0.082222	0.001470
-22.500000	0.170000	0.160000	0.180000	0.170000	0.170000	0.170000	0.170000	0.170000	0.170000	0.170000	0.001667
-21.500000	0.290000	0.280000	0.290000	0.290000	0.300000	0.290000	0.280000	0.290000	0.280000	0.287778	0.002222
-20.500000	0.400000	0.390000	0.390000	0.390000	0.410000	0.390000	0.390000	0.390000	0.380000	0.392222	0.002778
-19.500000	0.440000	0.440000	0.430000	0.440000	0.450000	0.430000	0.440000	0.430000	0.430000	0.436667	0.002357
-18.500000	0.400000	0.400000	0.390000	0.390000	0.400000	0.390000	0.400000	0.390000	0.390000	0.394444	0.001757
-17.500000	0.290000	0.310000	0.290000	0.290000	0.290000	0.300000	0.300000	0.300000	0.290000	0.295556	0.002422
-16.500000	0.180000	0.190000	0.180000	0.180000	0.180000	0.180000	0.190000	0.180000	0.190000	0.183333	0.001667
-15.500000	0.090000	0.100000	0.090000	0.090000	0.090000	0.090000	0.100000	0.090000	0.100000	0.093333	0.001667
-14.500000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.040000	0.000000
-13.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.020000	0.011111	0.001111
-12.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
