 -67.50	0.00085	0.00001
 -66.50	0.00139	0.00013
 -65.50	0.00142	0.00013
 -64.50	0.00162	0.00004
 -63.50	0.00189	0.00007
 -62.50	0.00177	0.00010
 -61.50	0.00184	0.00010
 -60.50	0.00193	0.00011
 -59.50	0.00213	0.00010
 -58.50	0.00199	0.00011
 -57.50	0.00197	0.00009
 -56.50	0.00191	0.00011
 -55.50	0.00199	0.00015
 -54.50	0.00187	0.00007
 -53.50	0.00195	0.00005
 -52.50	0.00180	0.00008
 -51.50	0.00179	0.00014
 -50.50	0.00193	0.00011
 -49.50	0.00186	0.00007
 -48.50	0.00212	0.00004
 -47.50	0.00204	0.00009
 -46.50	0.00186	0.00007
 -45.50	0.00179	0.00003
 -44.50	0.00189	0.00002
 -43.50	0.00197	0.00004
 -42.50	0.00207	0.00003
 -41.50	0.00199	0.00003
 -40.50	0.00200	0.00009
 -39.50	0.00201	0.00003
 -38.50	0.00201	0.00007
 -37.50	0.00199	0.00014
 -36.50	0.00192	0.00009
 -35.50	0.00203	0.00012
 -34.50	0.00189	0.00011
 -33.50	0.00191	0.00007
 -32.50	0.00185	0.00010
 -31.50	0.00215	0.00008
 -30.50	0.00212	0.00006
 -29.50	0.00195	0.00006
 -28.50	0.00198	0.00009
 -27.50	0.00191	0.00005
 -26.50	0.00173	0.00005
 -25.50	0.00139	0.00010
 -24.50	0.00113	0.00004
 -23.50	0.00082	0.00006
 -22.50	0.00068	0.00000
 -21.50	0.00056	0.00000
 -20.50	0.00046	0.00003
 -19.50	0.00088	0.00006
 -18.50	0.00116	0.00019
 -17.50	0.00203	0.00057
 -16.50	0.00417	0.00109
 -15.50	0.00670	0.00205
 -14.50	0.01073	0.00371
 -13.50	0.01465	0.00660
 -12.50	0.01853	0.00903
 -11.50	0.02063	0.01144
 -10.50	0.02086	0.01417
  -9.50	0.02046	0.01779
  -8.50	0.02168	0.02064
  -7.50	0.02143	0.02507
  -6.50	0.02449	0.02879
  -5.50	0.02665	0.03475
  -4.50	0.03028	0.04364
  -3.50	0.03528	0.05596
  -2.50	0.04072	0.06441
  -1.50	0.04460	0.07435
   0.50	0.04570	0.07906
  -0.50	0.04577	0.07636
   1.50	0.04381	0.07588
   2.50	0.04140	0.06666
   3.50	0.03581	0.05532
   4.50	0.03080	0.04400
   5.50	0.02657	0.03608
   6.50	0.02400	0.02886
   7.50	0.02190	0.02336
   8.50	0.02116	0.02103
   9.50	0.02173	0.01651
  10.50	0.02061	0.01513
  11.50	0.02049	0.01380
  12.50	0.01885	0.00974
  13.50	0.01526	0.00698
  14.50	0.01131	0.00428
  15.50	0.00737	0.00287
  16.50	0.00481	0.00177
  17.50	0.00253	0.00064
  18.50	0.00153	0.00017
  19.50	0.00099	0.00003
  20.50	0.00072	0.00007
  21.50	0.00056	0.00004
  22.50	0.00065	0.00003
  23.50	0.00090	0.00002
  24.50	0.00095	0.00000
  25.50	0.00143	0.00002
  26.50	0.00161	0.00003
  27.50	0.00169	0.00004
  28.50	0.00188	0.00010
  29.50	0.00190	0.00004
  30.50	0.00180	0.00014
  31.50	0.00190	0.00007
  32.50	0.00198	0.00006
  33.50	0.00205	0.00014
  34.50	0.00202	0.00022
  35.50	0.00178	0.00006
  36.50	0.00180	0.00009
  37.50	0.00172	0.00011
  38.50	0.00186	0.00012
  39.50	0.00191	0.00001
  40.50	0.00175	0.00008
  41.50	0.00170	0.00010
  42.50	0.00168	0.00002
  43.50	0.00201	0.00006
  44.50	0.00196	0.00009
  45.50	0.00187	0.00007
  46.50	0.00197	0.00019
  47.50	0.00193	0.00007
  48.50	0.00171	0.00012
  49.50	0.00184	0.00006
  50.50	0.00202	0.00009
  51.50	0.00204	0.00011
  52.50	0.00210	0.00011
  53.50	0.00182	0.00013
  54.50	0.00192	0.00007
  55.50	0.00196	0.00013
  56.50	0.00186	0.00008
  57.50	0.00195	0.00004
  58.50	0.00203	0.00006
  59.50	0.00209	0.00004
  60.50	0.00205	0.00005
  61.50	0.00204	0.00013
  62.50	0.00189	0.00009
  63.50	0.00180	0.00005
  64.50	0.00176	0.00004
  65.50	0.00184	0.00002
  66.50	0.00162	0.00000
  67.50	0.00175	0.00005
  68.50	0.00110	0.00002
  69.50	0.00073	0.00000
  70.50	0.00042	0.00002
  71.50	0.00022	0.00002
