           z    400-600ns    600-800ns   800-1000ns
    0.500000   -22.898456   -15.313244   -22.957096
    1.500000   -22.860355   -15.298287   -22.876834
    2.500000   -22.673469   -15.138309   -22.734072
    3.500000   -22.472014   -14.860570   -22.483123
    4.500000   -22.172862   -14.590292   -22.221343
    5.500000   -21.884824   -14.332798   -21.951534
    6.500000   -21.733297   -14.197791   -21.717836
    7.500000   -21.753126   -14.271167   -21.771287
    8.500000   -21.863598   -14.456562   -21.982820
    9.500000   -22.181721   -14.764626   -22.230034
   10.500000   -22.323449   -14.978873   -22.337516
   11.500000   -22.278012   -14.975275   -22.277396
   12.500000   -21.993021   -14.553697   -21.919856
   13.500000   -21.316955   -13.835723   -21.140154
   14.500000   -20.162808   -12.567762   -19.935827
   15.500000   -18.742275   -10.893430   -18.347414
   16.500000   -16.669652    -8.907240   -16.371360
   17.500000   -14.429774    -6.736384   -14.310219
   18.500000   -12.298909    -4.433217   -11.805458
   19.500000    -9.987584    -2.201634    -8.152829
   20.500000    -8.259677    -0.234840    -4.794053
   21.500000    -6.464668    -0.064314    -2.851575
   22.500000    -5.926378     0.025480    -1.869972
   23.500000    -6.325164     0.711675     0.000000
   24.500000    -6.596854     1.397054     0.000000
   25.500000    -5.423276     1.657607     0.000000
   26.500000    -4.386650     1.100195     0.000000
   27.500000    -3.430189     0.834645     0.000000
   28.500000    -2.309408     0.118592     0.000000
   29.500000    -3.157448     0.173385     0.000000
   30.500000    -3.157448     0.375124     0.000000
   31.500000    -2.309408     0.159575     0.000000
   32.500000    -2.309408     0.315818     0.000000
   33.500000    -2.309408    -0.199258     0.000000
   34.500000    -1.869969    -0.199258     0.000000
   35.500000    -1.337389    -0.470773     0.000000
   36.500000    -0.848040    -0.064314     0.000000
   37.500000    -0.848040    -0.151019     0.000000
   38.500000     0.000000    -0.151019     0.000000
   39.500000     0.000000    -0.361173     0.000000
   40.500000     0.000000    -0.101839     0.000000
   41.500000     0.000000    -0.715862     0.000000
   42.500000     0.000000     0.025480     0.000000
   43.500000     0.000000     0.118592     0.000000
   44.500000     0.000000    -0.101839     0.000000
   45.500000     0.000000     0.315818     0.000000
   46.500000     0.000000     0.545800     0.000000
   47.500000     0.000000    -0.013396     0.000000
   48.500000     0.000000     0.078265     0.000000
   49.500000     0.000000    -0.151019     0.000000
   50.500000     0.000000    -0.234840     0.000000
   51.500000     0.000000     0.375124     0.000000
   52.500000     0.000000     0.594427     0.000000
   53.500000     0.000000     0.763644     0.000000
   54.500000     0.000000     0.781207     0.000000
   55.500000     0.000000     0.834645     0.000000
   56.500000     0.000000     0.834645     0.000000
   57.500000     0.000000     0.834645     0.000000
   58.500000     0.000000     0.963924     0.000000
   59.500000     0.000000     0.482391     0.000000
   60.500000     0.000000    -0.013396     0.000000
   61.500000     0.000000     0.907705     0.000000
   62.500000     0.000000    -0.051681     0.000000
   63.500000     0.000000     1.021426     0.000000
   64.500000     0.000000     1.308610     0.000000
   65.500000     0.000000     0.694588     0.000000
   66.500000     0.000000     2.581645     0.000000
   67.500000     0.000000     3.869124     0.000000
   68.500000     0.000000     4.634521     0.000000
   69.500000     0.000000     4.634521     0.000000
   70.500000     0.000000     7.486090     0.000000
   71.500000     0.000000     6.004642     0.000000
   72.500000     0.000000     7.486090     0.000000
   73.500000     0.000000     7.486090     0.000000
