           z         mean           se
    0.500000   -18.851813     1.299169
    1.500000   -18.803477     1.297407
    2.500000   -18.638582     1.298259
    3.500000   -18.398318     1.298281
    4.500000   -18.106943     1.296022
    5.500000   -17.828240     1.295666
    6.500000   -17.680818     1.280266
    7.500000   -17.746213     1.278118
    8.500000   -17.949150     1.273706
    9.500000   -18.229483     1.279961
   10.500000   -18.400680     1.278242
   11.500000   -18.358446     1.278743
   12.500000   -18.012403     1.288339
   13.500000   -17.287371     1.295711
   14.500000   -16.103506     1.303974
   15.500000   -14.565036     1.310624
   16.500000   -12.684234     1.309216
   17.500000   -10.577761     1.302095
   18.500000    -8.255274     1.296358
   19.500000    -5.893744     1.220250
   20.500000    -3.490214     1.261457
   21.500000    -1.708805     1.225445
   22.500000    -0.682082     1.118591
   23.500000    -0.246623     0.922544
   24.500000    -0.140550     0.894268
   25.500000     0.136226     0.760803
   26.500000     0.034536     0.627198
   27.500000    -0.143792     0.572067
   28.500000    -0.453463     0.333926
   29.500000    -0.362023     0.483813
   30.500000    -0.541233     0.439694
   31.500000     0.020934     0.372309
   32.500000     0.034834     0.328889
   33.500000     0.003548     0.371510
   34.500000     0.007565     0.255169
   35.500000     0.234864     0.375321
   36.500000     0.153937     0.321661
   37.500000     0.375811     0.280412
   38.500000     0.438385     0.229582
   39.500000     0.540085     0.322198
   40.500000     0.244333     0.270560
   41.500000     0.119819     0.199424
   42.500000     0.158419     0.119356
   43.500000    -0.207627     0.158082
   44.500000     0.144382     0.134712
   45.500000     0.022321     0.122236
   46.500000    -0.013258     0.081635
   47.500000    -0.117777     0.136417
   48.500000    -0.136536     0.075130
   49.500000    -0.214077     0.147278
   50.500000    -0.195560     0.136831
   51.500000    -0.212360     0.298384
   52.500000     0.223627     0.490122
   53.500000     0.442622     0.394015
   54.500000     0.253280     0.433303
   55.500000     0.093719     0.464428
   56.500000     0.186403     0.449344
   57.500000     0.259350     0.426398
   58.500000     0.232744     0.502802
   59.500000     0.083689     0.593505
   60.500000     0.295676     0.416694
   61.500000     0.283131     0.567487
   62.500000     0.087919     0.477935
   63.500000     0.209384     0.510021
   64.500000     0.228362     0.573746
   65.500000     0.545880     0.425345
   66.500000     0.972841     0.463346
   67.500000     1.039575     0.625142
   68.500000     1.609992     0.718678
   69.500000     2.114762     0.833186
   70.500000     2.284601     1.085563
   71.500000     2.718695     1.162309
   72.500000     3.429474     1.160034
   73.500000     3.835748     1.202890
