#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 3831 for 1000 frames
1 #TOTAL_CONTACTS 3042 for 1000 frames
2 #TOTAL_CONTACTS 3286 for 1000 frames
3 #TOTAL_CONTACTS 3084 for 1000 frames
4 #TOTAL_CONTACTS 3907 for 1000 frames
5 #TOTAL_CONTACTS 3888 for 1000 frames
6 #TOTAL_CONTACTS 3782 for 1000 frames
7 #TOTAL_CONTACTS 4025 for 1000 frames
8 #TOTAL_CONTACTS 3571 for 1000 frames
9 #TOTAL_CONTACTS 3306 for 1000 frames
10 #TOTAL_CONTACTS 3419 for 1000 frames
11 #TOTAL_CONTACTS 3411 for 1000 frames
12 #TOTAL_CONTACTS 3248 for 1000 frames
13 #TOTAL_CONTACTS 3756 for 1000 frames
14 #TOTAL_CONTACTS 3042 for 1000 frames
15 #TOTAL_CONTACTS 3654 for 1000 frames
16 #TOTAL_CONTACTS 3828 for 1000 frames
17 #TOTAL_CONTACTS 3547 for 1000 frames
18 #TOTAL_CONTACTS 3597 for 1000 frames
19 #TOTAL_CONTACTS 3319 for 1000 frames
20 #TOTAL_CONTACTS 3682 for 1000 frames
21 #TOTAL_CONTACTS 3524 for 1000 frames
22 #TOTAL_CONTACTS 3548 for 1000 frames
23 #TOTAL_CONTACTS 3316 for 1000 frames
24 #TOTAL_CONTACTS 3533 for 1000 frames
25 #TOTAL_CONTACTS 2976 for 1000 frames
26 #TOTAL_CONTACTS 3001 for 1000 frames
27 #TOTAL_CONTACTS 3693 for 1000 frames
28 #TOTAL_CONTACTS 3560 for 1000 frames
29 #TOTAL_CONTACTS 3229 for 1000 frames
30 #TOTAL_CONTACTS 3207 for 1000 frames
31 #TOTAL_CONTACTS 3427 for 1000 frames
32 #TOTAL_CONTACTS 3648 for 1000 frames
33 #TOTAL_CONTACTS 4049 for 1000 frames
34 #TOTAL_CONTACTS 3576 for 1000 frames
35 #TOTAL_CONTACTS 3842 for 1000 frames
36 #TOTAL_CONTACTS 4155 for 1000 frames
37 #TOTAL_CONTACTS 3955 for 1000 frames
38 #TOTAL_CONTACTS 4113 for 1000 frames
39 #TOTAL_CONTACTS 3942 for 1000 frames
40 #TOTAL_CONTACTS 3682 for 1000 frames
41 #TOTAL_CONTACTS 3583 for 1000 frames
42 #TOTAL_CONTACTS 3259 for 1000 frames
43 #TOTAL_CONTACTS 3323 for 1000 frames
44 #TOTAL_CONTACTS 3889 for 1000 frames
45 #TOTAL_CONTACTS 3461 for 1000 frames
46 #TOTAL_CONTACTS 3899 for 1000 frames
47 #TOTAL_CONTACTS 3148 for 1000 frames
48 #TOTAL_CONTACTS 3466 for 1000 frames
49 #TOTAL_CONTACTS 3464 for 1000 frames
50 #TOTAL_CONTACTS 3602 for 1000 frames
51 #TOTAL_CONTACTS 3510 for 1000 frames
52 #TOTAL_CONTACTS 3574 for 1000 frames
53 #TOTAL_CONTACTS 3610 for 1000 frames
54 #TOTAL_CONTACTS 3618 for 1000 frames
55 #TOTAL_CONTACTS 3860 for 1000 frames
56 #TOTAL_CONTACTS 3483 for 1000 frames
57 #TOTAL_CONTACTS 3755 for 1000 frames
58 #TOTAL_CONTACTS 3629 for 1000 frames
59 #TOTAL_CONTACTS 3995 for 1000 frames
60 #TOTAL_CONTACTS 271 for 100 frames
