           z         mean           se
    0.500000    19.499591     0.024873
    1.500000    19.499591     0.024873
    2.500000    19.499591     0.024873
    3.500000    19.499591     0.024873
    4.500000    19.499591     0.024873
    5.500000    19.499591     0.024873
    6.500000    19.499591     0.024873
    7.500000    19.266443     0.241197
    8.500000    18.755494     0.532379
    9.500000    17.856906     0.850434
   10.500000    16.417675     1.305903
   11.500000    15.320812     1.511216
   12.500000    13.195065     1.613562
   13.500000    10.586388     1.047470
   14.500000     8.312748     0.687430
   15.500000     7.627393     0.694741
   16.500000     7.819346     0.566795
   17.500000     7.863222     0.491692
   18.500000     7.758117     0.475728
   19.500000     7.153580     0.378759
   20.500000     6.510880     0.232504
   21.500000     5.592362     0.180041
   22.500000     4.518711     0.093221
   23.500000     3.472910     0.063396
   24.500000     2.494283     0.102308
   25.500000     1.864703     0.085919
   26.500000     1.273356     0.074214
   27.500000     0.861809     0.070620
   28.500000     0.494584     0.067835
   29.500000     0.209441     0.046585
   30.500000     0.099463     0.060849
   31.500000     0.017619     0.059478
   32.500000    -0.032400     0.061984
   33.500000    -0.025841     0.049603
   34.500000     0.009504     0.060370
   35.500000    -0.007118     0.053132
   36.500000     0.000479     0.034873
   37.500000     0.011754     0.035593
   38.500000     0.011669     0.033651
   39.500000     0.021388     0.036334
   40.500000     0.012376     0.021755
   41.500000     0.013904     0.022776
   42.500000     0.029714     0.014809
   43.500000     0.036519     0.022035
   44.500000     0.033146     0.019475
   45.500000    -0.034519     0.019915
   46.500000    -0.004608     0.017757
   47.500000    -0.029094     0.023921
   48.500000    -0.032882     0.021287
   49.500000    -0.024555     0.037888
   50.500000    -0.019134     0.042672
   51.500000    -0.039050     0.042573
   52.500000    -0.030533     0.052079
   53.500000    -0.041861     0.050192
   54.500000    -0.016464     0.054683
   55.500000    -0.055257     0.053030
   56.500000    -0.072426     0.052752
   57.500000    -0.098177     0.053119
   58.500000    -0.065331     0.055835
   59.500000    -0.102554     0.063066
   60.500000    -0.092613     0.074634
   61.500000    -0.082360     0.068698
   62.500000    -0.044183     0.075968
   63.500000     0.063121     0.076986
   64.500000     0.181212     0.081134
   65.500000     0.404497     0.105137
   66.500000     0.772781     0.119162
   67.500000     1.255319     0.140799
   68.500000     1.823086     0.135093
   69.500000     2.645237     0.159821
   70.500000     3.688173     0.198574
   71.500000     5.086735     0.260412
   72.500000     7.055508     0.276601
   73.500000     9.464346     0.424912
   74.500000    12.606632     0.560751
   75.500000    15.465120     1.222760
   76.500000    17.945856     1.067133
   77.500000    18.580969     0.925793
   78.500000    19.141005     0.366229
