x	PMF_mean	std_dev	std_error
0.500000	9.296244	1.209901	0.698537
1.500000	9.097835	1.175523	0.678689
2.500000	8.438156	0.654576	0.377920
3.500000	7.807532	0.474637	0.274032
4.500000	6.233602	0.577968	0.333690
5.500000	4.381167	0.687005	0.396642
6.500000	2.818110	0.666465	0.384784
7.500000	1.140789	0.650062	0.375313
8.500000	-0.351206	0.506218	0.292265
9.500000	-1.688666	0.502960	0.290384
10.500000	-2.779865	0.503965	0.290964
11.500000	-3.484365	0.479109	0.276614
12.500000	-3.882111	0.510527	0.294753
13.500000	-3.940522	0.550013	0.317550
14.500000	-3.711542	0.618197	0.356916
15.500000	-3.159532	0.702410	0.405537
16.500000	-2.368136	0.778598	0.449524
17.500000	-1.416530	0.758237	0.437769
18.500000	-0.324443	0.742256	0.428542
19.500000	0.709518	0.632594	0.365228
20.500000	1.359079	0.439497	0.253744
21.500000	1.569659	0.367512	0.212183
22.500000	1.333865	0.342736	0.197879
23.500000	0.943655	0.396325	0.228819
24.500000	0.530366	0.574394	0.331626
25.500000	0.299461	0.492819	0.284529
26.500000	0.038371	0.613724	0.354333
27.500000	-0.117740	0.608326	0.351217
28.500000	-0.218685	0.631245	0.364450
29.500000	-0.320666	0.627630	0.362362
30.500000	-0.308880	0.574781	0.331850
31.500000	-0.284812	0.456860	0.263768
32.500000	-0.223974	0.324009	0.187066
33.500000	-0.397981	0.444913	0.256871
34.500000	-0.435960	0.525190	0.303218
35.500000	-0.237809	0.254451	0.146907
36.500000	-0.119883	0.135499	0.078230
37.500000	-0.177849	0.238491	0.137693
38.500000	-0.245113	0.296198	0.171010
39.500000	-0.118620	0.123594	0.071357
40.500000	-0.071220	0.208007	0.120093
41.500000	-0.051067	0.024104	0.013916
42.500000	-0.109284	0.169672	0.097960
43.500000	0.051496	0.045265	0.026134
44.500000	-0.023184	0.094071	0.054312
45.500000	0.010062	0.067234	0.038817
46.500000	0.026239	0.091954	0.053090
47.500000	0.032523	0.071550	0.041309
48.500000	0.090118	0.141335	0.081600
49.500000	0.044316	0.121043	0.069884
50.500000	0.086948	0.148663	0.085831
