x	PMF_mean	std_dev	std_error
0.500000	13.072832	0.096494	0.055711
1.500000	13.072832	0.096494	0.055711
2.500000	13.072832	0.096494	0.055711
3.500000	13.072832	0.096494	0.055711
4.500000	13.071978	0.096095	0.055481
5.500000	13.049515	0.095384	0.055070
6.500000	12.962027	0.119359	0.068912
7.500000	12.521366	0.276442	0.159604
8.500000	11.400326	0.499984	0.288666
9.500000	9.641268	0.832003	0.480357
10.500000	7.673466	0.904307	0.522102
11.500000	6.041875	0.798967	0.461284
12.500000	4.940715	0.728777	0.420760
13.500000	4.199739	0.786628	0.454160
14.500000	3.794933	0.790981	0.456673
15.500000	3.692242	0.630069	0.363771
16.500000	3.803852	0.478936	0.276514
17.500000	4.105702	0.486359	0.280800
18.500000	4.418346	0.484174	0.279538
19.500000	4.522656	0.605282	0.349460
20.500000	4.225983	0.765438	0.441926
21.500000	3.773669	0.792670	0.457648
22.500000	3.239048	0.701817	0.405194
23.500000	2.606813	0.513425	0.296426
24.500000	1.945087	0.487180	0.281274
25.500000	1.382560	0.374509	0.216223
26.500000	0.935934	0.364296	0.210326
27.500000	0.593909	0.186766	0.107829
28.500000	0.355514	0.093903	0.054215
29.500000	0.104707	0.059497	0.034351
30.500000	0.070522	0.091938	0.053081
31.500000	-0.040115	0.145604	0.084065
32.500000	-0.039322	0.169867	0.098073
33.500000	-0.048245	0.125087	0.072219
34.500000	-0.006817	0.068859	0.039756
35.500000	0.000051	0.080452	0.046449
36.500000	0.028300	0.089302	0.051559
37.500000	0.030459	0.068362	0.039469
38.500000	-0.004744	0.089079	0.051430
39.500000	-0.040780	0.104157	0.060135
40.500000	-0.036316	0.119311	0.068884
41.500000	0.016655	0.083670	0.048307
42.500000	-0.006479	0.070219	0.040541
43.500000	-0.021127	0.032719	0.018890
44.500000	0.006793	0.041163	0.023766
45.500000	0.020593	0.022359	0.012909
46.500000	0.014013	0.049983	0.028858
47.500000	0.006002	0.075589	0.043641
48.500000	-0.007438	0.054099	0.031234
49.500000	0.007306	0.099763	0.057598
50.500000	0.030594	0.150741	0.087030
