x	PMF_mean	std_dev	std_error
0.500000	9.609621	0.402428	0.232342
1.500000	9.609273	0.401900	0.232037
2.500000	9.604391	0.394732	0.227899
3.500000	9.590985	0.384070	0.221743
4.500000	9.492493	0.391271	0.225900
5.500000	8.990839	0.443735	0.256190
6.500000	7.626305	0.614302	0.354668
7.500000	5.426100	0.508505	0.293585
8.500000	2.924223	0.295821	0.170792
9.500000	0.609749	0.341960	0.197431
10.500000	-1.357047	0.453090	0.261592
11.500000	-2.977122	0.472628	0.272872
12.500000	-4.298376	0.415008	0.239605
13.500000	-5.301738	0.407796	0.235441
14.500000	-6.037405	0.444515	0.256641
15.500000	-6.361806	0.419924	0.242443
16.500000	-6.310418	0.356374	0.205753
17.500000	-5.941129	0.387633	0.223800
18.500000	-5.292528	0.570716	0.329503
19.500000	-4.448419	0.770749	0.444992
20.500000	-3.396939	0.909771	0.525256
21.500000	-2.283812	0.986785	0.569720
22.500000	-1.140383	0.998923	0.576728
23.500000	-0.165531	0.988608	0.570773
24.500000	0.652174	0.953377	0.550433
25.500000	1.289117	0.835729	0.482508
26.500000	1.729563	0.654719	0.378002
27.500000	1.842735	0.383156	0.221215
28.500000	1.816744	0.182405	0.105311
29.500000	1.705497	0.164207	0.094805
30.500000	1.575554	0.121554	0.070179
31.500000	1.373220	0.023387	0.013503
32.500000	1.161153	0.051774	0.029892
33.500000	0.961704	0.041096	0.023727
34.500000	0.774279	0.039829	0.022996
35.500000	0.632879	0.065382	0.037748
36.500000	0.450938	0.060407	0.034876
37.500000	0.388642	0.105288	0.060788
38.500000	0.298575	0.169019	0.097583
39.500000	0.314222	0.124776	0.072040
40.500000	0.163760	0.107294	0.061946
41.500000	-0.009510	0.116700	0.067377
42.500000	-0.085030	0.146329	0.084483
43.500000	-0.078622	0.124972	0.072153
44.500000	-0.023446	0.108114	0.062420
45.500000	-0.015470	0.004660	0.002691
46.500000	0.039587	0.098546	0.056896
47.500000	0.040698	0.115242	0.066535
48.500000	0.004671	0.152090	0.087809
49.500000	-0.036639	0.116742	0.067401
50.500000	-0.041960	0.116854	0.067466
