x	PMF_mean	std_dev	std_error
0.500000	13.168507	0.112578	0.064997
1.500000	13.168507	0.112578	0.064997
2.500000	13.168507	0.112578	0.064997
3.500000	13.043257	0.327267	0.188948
4.500000	13.043257	0.327267	0.188948
5.500000	12.802980	0.435478	0.251424
6.500000	12.190262	1.031362	0.595457
7.500000	11.442518	1.690468	0.975992
8.500000	10.198901	2.173341	1.254779
9.500000	8.847517	2.351685	1.357746
10.500000	7.366913	2.303320	1.329822
11.500000	6.022862	2.110527	1.218513
12.500000	5.022719	1.926263	1.112129
13.500000	4.358551	1.830777	1.057000
14.500000	4.099085	1.734843	1.001612
15.500000	4.146635	1.592812	0.919610
16.500000	4.289830	1.281477	0.739861
17.500000	4.627240	1.042494	0.601884
18.500000	5.164335	0.864315	0.499013
19.500000	5.350346	0.617222	0.356353
20.500000	5.174620	0.242889	0.140232
21.500000	4.509805	0.193814	0.111899
22.500000	3.759013	0.263856	0.152337
23.500000	2.950265	0.273208	0.157736
24.500000	2.251742	0.295186	0.170426
25.500000	1.688610	0.270805	0.156350
26.500000	1.154726	0.263834	0.152325
27.500000	0.757366	0.214783	0.124005
28.500000	0.482950	0.184041	0.106256
29.500000	0.339028	0.143073	0.082603
30.500000	0.213263	0.132319	0.076395
31.500000	0.168150	0.108364	0.062564
32.500000	0.109443	0.091936	0.053079
33.500000	0.076072	0.105026	0.060637
34.500000	0.078129	0.089881	0.051893
35.500000	0.090334	0.080129	0.046262
36.500000	0.124717	0.094876	0.054777
37.500000	0.081140	0.095557	0.055170
38.500000	0.066690	0.102951	0.059439
39.500000	0.078154	0.100865	0.058235
40.500000	0.067874	0.069988	0.040407
41.500000	0.035158	0.024452	0.014117
42.500000	0.012836	0.005440	0.003141
43.500000	0.017932	0.007610	0.004394
44.500000	0.025641	0.016931	0.009775
45.500000	0.011588	0.020373	0.011762
46.500000	-0.012167	0.026906	0.015534
47.500000	-0.051793	0.036949	0.021332
48.500000	-0.015588	0.001866	0.001077
49.500000	-0.091481	0.008678	0.005010
50.500000	-0.063319	0.015434	0.008911
