x	PMF_mean	std_dev	std_error
0.500000	13.019754	0.023192	0.013390
1.500000	13.019754	0.023192	0.013390
2.500000	13.019754	0.023192	0.013390
3.500000	13.019754	0.023192	0.013390
4.500000	13.019754	0.023192	0.013390
5.500000	13.019754	0.023192	0.013390
6.500000	13.019754	0.023192	0.013390
7.500000	13.019754	0.023192	0.013390
8.500000	13.019754	0.023192	0.013390
9.500000	13.019754	0.023192	0.013390
10.500000	13.019754	0.023192	0.013390
11.500000	13.019754	0.023192	0.013390
12.500000	13.019754	0.023192	0.013390
13.500000	13.019754	0.023192	0.013390
14.500000	13.019417	0.023548	0.013596
15.500000	13.006598	0.025469	0.014705
16.500000	12.927852	0.084143	0.048580
17.500000	12.583552	0.032712	0.018886
18.500000	11.945986	0.368840	0.212950
19.500000	10.666148	0.672695	0.388381
20.500000	9.206959	0.613736	0.354341
21.500000	7.219639	0.688601	0.397564
22.500000	5.199455	0.644653	0.372191
23.500000	3.603105	0.479647	0.276924
24.500000	2.363731	0.319052	0.184205
25.500000	1.327938	0.174610	0.100811
26.500000	0.518354	0.134056	0.077397
27.500000	0.037849	0.104091	0.060097
28.500000	-0.315573	0.089058	0.051418
29.500000	-0.526807	0.070041	0.040438
30.500000	-0.607472	0.119194	0.068817
31.500000	-0.625989	0.172111	0.099369
32.500000	-0.557378	0.093706	0.054101
33.500000	-0.551086	0.127838	0.073807
34.500000	-0.509250	0.084268	0.048652
35.500000	-0.490870	0.113355	0.065445
36.500000	-0.446520	0.070276	0.040574
37.500000	-0.369525	0.067545	0.038997
38.500000	-0.311807	0.074197	0.042838
39.500000	-0.268122	0.070024	0.040429
40.500000	-0.241359	0.028893	0.016681
41.500000	-0.097063	0.074093	0.042777
42.500000	-0.046978	0.039435	0.022768
43.500000	0.057210	0.051794	0.029903
44.500000	0.056190	0.007196	0.004155
45.500000	0.068682	0.020853	0.012039
46.500000	0.072260	0.038753	0.022374
47.500000	0.062664	0.055498	0.032042
48.500000	0.036233	0.066366	0.038316
49.500000	0.032160	0.107966	0.062334
50.500000	0.000557	0.164006	0.094689
