x	PMF_mean	std_dev	std_error
0.500000	12.940394	0.266356	0.153781
1.500000	12.902002	0.325095	0.187694
2.500000	12.830816	0.437357	0.252508
3.500000	12.713627	0.575427	0.332223
4.500000	12.542567	0.428485	0.247386
5.500000	11.948552	0.342893	0.197969
6.500000	10.639426	0.345881	0.199695
7.500000	8.947047	0.492705	0.284463
8.500000	7.076848	0.824362	0.475946
9.500000	5.500714	1.179650	0.681071
10.500000	4.167636	1.187624	0.685675
11.500000	3.145684	1.176237	0.679101
12.500000	2.438605	1.212279	0.699910
13.500000	1.985567	1.237901	0.714702
14.500000	1.886204	1.297133	0.748900
15.500000	2.137843	1.317739	0.760797
16.500000	2.638516	1.317290	0.760538
17.500000	3.316778	1.297993	0.749396
18.500000	4.051169	1.301639	0.751501
19.500000	4.619134	1.301026	0.751148
20.500000	4.892828	0.943356	0.544647
21.500000	4.532164	0.673943	0.389101
22.500000	4.000724	0.499962	0.288653
23.500000	3.180422	0.482149	0.278369
24.500000	2.478682	0.451795	0.260844
25.500000	1.828094	0.388779	0.224462
26.500000	1.274676	0.389284	0.224753
27.500000	0.863160	0.304071	0.175555
28.500000	0.507432	0.289599	0.167200
29.500000	0.269835	0.245498	0.141738
30.500000	0.112353	0.237180	0.136936
31.500000	-0.008695	0.214014	0.123561
32.500000	-0.040717	0.164126	0.094758
33.500000	-0.120745	0.169358	0.097779
34.500000	-0.122534	0.180277	0.104083
35.500000	-0.129596	0.218372	0.126077
36.500000	-0.090486	0.168715	0.097407
37.500000	-0.125559	0.141686	0.081802
38.500000	-0.126220	0.079383	0.045832
39.500000	-0.080703	0.071301	0.041166
40.500000	-0.100483	0.035827	0.020685
41.500000	-0.063008	0.030815	0.017791
42.500000	-0.042485	0.035800	0.020669
43.500000	-0.030923	0.058279	0.033647
44.500000	0.000559	0.032830	0.018955
45.500000	0.047999	0.042615	0.024604
46.500000	0.047629	0.027162	0.015682
47.500000	0.039628	0.045269	0.026136
48.500000	0.067409	0.079734	0.046034
49.500000	0.033676	0.079401	0.045842
50.500000	0.035823	0.082650	0.047718
