#frame monomers_% popc_isolated_%
0 34.61538461538461 0.0
1 26.923076923076923 0.0
2 26.923076923076923 0.0
3 34.61538461538461 0.0
4 30.76923076923077 0.0
5 23.076923076923077 0.0
6 30.76923076923077 0.0
7 34.61538461538461 0.0
8 26.923076923076923 0.0
9 23.076923076923077 0.0
10 23.076923076923077 0.0
11 23.076923076923077 0.0
12 30.76923076923077 0.0
13 23.076923076923077 0.0
14 23.076923076923077 0.0
15 26.923076923076923 0.0
16 30.76923076923077 0.0
17 11.538461538461538 0.0
18 26.923076923076923 0.0
19 11.538461538461538 0.0
20 19.23076923076923 0.0
21 15.384615384615385 0.0
22 23.076923076923077 0.0
23 19.23076923076923 0.0
24 15.384615384615385 0.0
25 23.076923076923077 0.0
26 15.384615384615385 0.0
27 34.61538461538461 0.0
28 26.923076923076923 0.0
29 19.23076923076923 0.0
30 30.76923076923077 0.0
31 23.076923076923077 0.0
32 26.923076923076923 0.0
33 34.61538461538461 0.0
34 26.923076923076923 0.0
35 19.23076923076923 0.0
36 23.076923076923077 0.0
37 34.61538461538461 0.0
38 19.23076923076923 0.0
39 34.61538461538461 0.0
40 34.61538461538461 0.0
41 23.076923076923077 0.0
42 34.61538461538461 0.0
43 23.076923076923077 0.0
44 26.923076923076923 0.0
45 34.61538461538461 0.0
46 23.076923076923077 0.0
47 19.23076923076923 0.0
48 23.076923076923077 0.0
49 26.923076923076923 0.0
50 23.076923076923077 0.0
51 23.076923076923077 0.0
52 23.076923076923077 0.0
53 23.076923076923077 0.0
54 30.76923076923077 0.0
55 30.76923076923077 0.0
56 23.076923076923077 0.0
57 19.23076923076923 0.0
58 19.23076923076923 0.0
59 19.23076923076923 0.0
60 19.23076923076923 0.0
61 26.923076923076923 0.0
62 26.923076923076923 0.0
63 30.76923076923077 0.0
64 26.923076923076923 0.0
65 19.23076923076923 0.0
66 23.076923076923077 0.0
67 23.076923076923077 0.0
68 26.923076923076923 0.0
69 34.61538461538461 0.0
70 34.61538461538461 0.0
71 34.61538461538461 0.0
72 19.23076923076923 0.0
