r,g_r,g_r_std,g_r_sem
0.05,0.0,0.0,0.0
0.15000000000000002,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.0
0.45,0.0,0.0,0.0
0.55,0.0,0.0,0.0
0.6500000000000001,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.8500000000000001,0.0,0.0,0.0
0.95,0.0,0.0,0.0
1.05,0.0,0.0,0.0
1.1500000000000001,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.35,0.0,0.0,0.0
1.4500000000000002,0.0,0.0,0.0
1.55,0.0,0.0,0.0
1.6500000000000001,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.85,0.0,0.0,0.0
1.9500000000000002,0.0,0.0,0.0
2.05,0.0,0.0,0.0
2.1500000000000004,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.3500000000000005,0.0,0.0,0.0
2.45,0.0,0.0,0.0
2.55,0.0,0.0,0.0
2.6500000000000004,0.0,0.0,0.0
2.75,0.0,0.0,0.0
2.8500000000000005,0.4118632625425531,4.097987720355864,0.40979877203558635
2.95,0.7688271990811579,5.381790393568109,0.5381790393568109
3.05,0.0,0.0,0.0
3.1500000000000004,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.3500000000000005,0.0,0.0,0.0
3.45,0.5621271749635603,3.9348902247449273,0.39348902247449274
3.55,0.2654520412618043,2.641214462098038,0.26412144620980377
3.6500000000000004,0.25110597485471103,2.498472903628489,0.2498472903628489
3.75,1.1894611022228938,6.180621188030787,0.6180621188030787
3.8500000000000005,0.0,0.0,0.0
3.95,0.0,0.0,0.0
4.050000000000001,0.2039542356349268,2.0293190220143495,0.20293190220143495
4.15,0.38848707795057486,2.719409545654028,0.2719409545654028
4.25,0.37042041245695656,2.592942887198701,0.2592942887198701
4.35,0.3535853454883751,2.4750974184186214,0.24750974184186214
4.45,0.33787242519902927,2.3651069763932044,0.23651069763932045
4.550000000000001,0.3231840937086716,2.2622886559607034,0.22622886559607033
4.65,0.0,0.0,0.0
4.75,0.14827077451531914,1.4752755793281112,0.1475275579328111
4.8500000000000005,0.28443909873541395,1.9910736911478994,0.19910736911478993
4.95,0.5461253912869116,2.6754570884614775,0.26754570884614776
5.050000000000001,0.39353310655840257,2.237723968520856,0.22377239685208558
5.15,0.37839864454729616,2.1516657746141297,0.21516657746141296
5.25,0.3641207455784369,2.07047820434297,0.207047820434297
5.3500000000000005,0.23375731330260374,1.6363011931182325,0.16363011931182325
5.45,0.0,0.0,0.0
5.550000000000001,0.2172134956579425,1.5204944696055998,0.15204944696055997
5.65,0.2095925663717997,1.4671479646025978,0.14671479646025978
5.75,0.10118289149344087,1.0067570588609602,0.10067570588609602
5.8500000000000005,0.1955064270583323,1.3685449894083244,0.13685449894083243
5.95,0.18899000635559002,1.3229300444891299,0.13229300444891298
6.050000000000001,0.2741910538899164,1.5591163310485123,0.15591163310485123
6.15,0.17689784387609958,1.238284907132694,0.1238284907132694
6.25,0.5994883955203384,2.1851096501356047,0.21851096501356046
6.3500000000000005,0.24889523343060735,1.4152782071350503,0.14152782071350503
6.45,0.08041245958781054,0.8000938707671518,0.08000938707671518
6.550000000000001,0.31190344152456273,1.5280085615063757,0.15280085615063757
6.65,0.378241771722753,1.9654018985060286,0.19654018985060287
6.75,0.22027057448572107,1.2525115063309313,0.12525115063309314
6.8500000000000005,0.14259084021532903,0.9981358815073055,0.09981358815073055
6.95,0.277034054138141,1.3571841480260334,0.13571841480260333
7.050000000000001,0.269230670489564,1.3189555316136499,0.13189555316136498
7.15,0.0,0.0,0.0
7.25,0.06364536218790752,0.633263358070686,0.0633263358070686
7.3500000000000005,0.3096264843354054,1.3496305554618118,0.13496305554618118
7.45,0.12054805999736545,0.8438364199815591,0.08438364199815591
7.550000000000001,0.23475176351927637,1.1500440736814563,0.11500440736814563
7.65,0.11432728779535696,0.8002910145674982,0.08002910145674982
7.75,0.11139594089496403,0.7797715862647483,0.07797715862647484
7.8500000000000005,0.2714397622623139,1.1831784929601297,0.11831784929601297
7.95,0.05293080732568947,0.5266548832497208,0.05266548832497207
8.05,0.15487177269404215,0.8806381776506023,0.08806381776506023
8.15,0.40291881214972497,1.3663641702041485,0.13663641702041485
8.25,0.19660514086328817,0.9631645518461308,0.09631645518461308
8.350000000000001,0.0959621169637316,0.671734818746121,0.0671734818746121
8.45,0.14055639578454068,0.7992374987879005,0.07992374987879006
8.55,0.22881292363475175,1.1889468274913033,0.11889468274913033
8.65,0.17884242574102113,0.876145374854186,0.0876145374854186
8.75,0.13108346840823726,0.7453721535634695,0.07453721535634696
8.850000000000001,0.1708504886847017,0.8369930391653413,0.08369930391653413
8.95,0.08352696482636345,0.5846887537845432,0.05846887537845432
9.05,0.16338252678498888,0.8004076470196567,0.08004076470196567
9.15,0.23974625817446127,0.9489430278836217,0.09489430278836217
9.25,0.23459057531057798,0.9285362472109455,0.09285362472109455
9.350000000000001,0.420932286882905,1.3139427902297833,0.13139427902297834
9.45,0.14984392822157896,0.7340823303941919,0.0734082330394192
9.55,0.22008339793329487,0.8711151849125447,0.08711151849125447
9.650000000000002,0.17962143144792542,0.7829516677756261,0.07829516677756261
9.75,0.14076462748199928,0.6896030223277038,0.06896030223277037
9.850000000000001,0.27584194181777527,0.935425536297097,0.0935425536297097
9.95,0.3041158975785157,0.9670269215808235,0.09670269215808235
10.05,0.16560774980826654,0.7218674456814019,0.0721867445681402
10.150000000000002,0.3247212356525892,0.9741637069577671,0.09741637069577672
10.25,0.19104967138618756,0.8801196632606963,0.08801196632606964
10.350000000000001,0.18737572498785338,0.8631946801216089,0.0863194680121609
10.45,0.39824794807833663,1.1176330146425053,0.11176330146425054
10.55,0.3306210808384427,1.0320357905605324,0.10320357905605324
10.650000000000002,0.14747335625655789,0.6428214567871092,0.06428214567871092
10.75,0.20263939816128262,0.738611969353571,0.0738611969353571
10.850000000000001,0.1989213230267214,0.725059743960772,0.0725059743960772
10.95,0.19530464710921977,0.7118771143922942,0.07118771143922942
11.05,0.27397959501254177,0.9086875168701296,0.09086875168701296
11.150000000000002,0.18836104043928661,0.6865679640324309,0.0686567964032431
11.25,0.2114597515062922,0.8086780494525493,0.08086780494525493
11.350000000000001,0.31162500494884554,0.8438845026830966,0.08438845026830966
11.45,0.2806884144087319,0.7984048160102876,0.07984048160102876
11.55,0.20061749067682472,0.6803270110783899,0.06803270110783899
11.650000000000002,0.2711337681668165,0.7712270801892744,0.07712270801892744
11.75,0.19384608275248605,0.6573640495817835,0.06573640495817835
11.850000000000001,0.21441175132202453,0.6817859161018023,0.06817859161018022
11.95,0.18741180861690174,0.6355443643870738,0.06355443643870738
12.05,0.29951048742290626,0.90148037555337,0.090148037555337
12.150000000000002,0.15863107216049863,0.5782034968139808,0.05782034968139808
12.25,0.2675172824657903,0.7244402255519762,0.07244402255519762
12.350000000000001,0.08773418610373913,0.4298079779050795,0.04298079779050795
12.45,0.17266092353358886,0.6603010637495419,0.06603010637495418
12.55,0.1486802777734526,0.5419332753983086,0.05419332753983086
12.650000000000002,0.2090555609368612,0.6933588559648487,0.06933588559648488
12.75,0.14405238262214975,0.6003260455477956,0.06003260455477956
12.850000000000001,0.16207890990031704,0.5496363251245903,0.054963632512459025
12.95,0.099740890863341,0.4347604638120226,0.04347604638120226
13.05,0.1767926727441875,0.627059633189326,0.0627059633189326
13.150000000000002,0.21280604230230743,0.6642754041773811,0.0664275404177381
13.25,0.2667712689214749,0.6611869334380917,0.06611869334380917
13.350000000000001,0.20647759317718453,0.5873156722130417,0.05873156722130417
13.45,0.24040392780655082,0.6219128197572333,0.062191281975723336
13.55,0.1639859705070301,0.521442152496864,0.0521442152496864
13.650000000000002,0.12568270310892787,0.45810809595417645,0.04581080959541765
13.75,0.19463908945465533,0.6075671462022536,0.06075671462022536
13.850000000000001,0.20927843292639112,0.6180705466133114,0.06180705466133114
13.95,0.12033512133715252,0.4386163883219476,0.04386163883219476
14.05,0.22030962905750712,0.6182713961651878,0.06182713961651878
14.150000000000002,0.13366567094115347,0.5631434814411336,0.05631434814411336
14.25,0.11532171351191489,0.4203427304816098,0.04203427304816098
14.350000000000001,0.22744008498355658,0.6506405932113776,0.06506405932113776
14.45,0.19225972964893936,0.5678085148776074,0.05678085148776074
14.55,0.17382389367164192,0.49443378038043406,0.049443378038043405
14.650000000000002,0.1558717911683019,0.5620037354557279,0.05620037354557279
14.75,0.13838889583460842,0.4908466449007763,0.04908466449007763
14.850000000000001,0.18204179709563717,0.4929715169513002,0.04929715169513002
14.95,0.20955036699825033,0.5608464096290249,0.056084640962902485
15.05,0.13292671891046232,0.4226800269480705,0.04226800269480705
15.150000000000002,0.1311777021861342,0.4171185082238359,0.04171185082238359
