r,g_r,g_r_std,g_r_sem
0.05,0.0,0.0,0.0
0.15000000000000002,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.0
0.45,0.0,0.0,0.0
0.55,0.0,0.0,0.0
0.6500000000000001,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.8500000000000001,0.0,0.0,0.0
0.95,0.0,0.0,0.0
1.05,0.0,0.0,0.0
1.1500000000000001,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.35,0.0,0.0,0.0
1.4500000000000002,1.59535058182204,15.873537866936688,1.5873537866936689
1.55,0.0,0.0,0.0
1.6500000000000001,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.85,0.0,0.0,0.0
1.9500000000000002,0.8821103480028505,8.77688714404586,0.877688714404586
2.05,0.0,0.0,0.0
2.1500000000000004,0.0,0.0,0.0
2.25,0.66256288361103,6.592417454861106,0.6592417454861106
2.3500000000000005,0.0,0.0,0.0
2.45,0.0,0.0,0.0
2.55,1.031672310120981,7.22170617084687,0.722170617084687
2.6500000000000004,0.955279344473005,6.68695541131105,0.6686955411311051
2.75,0.0,0.0,0.0
2.8500000000000005,0.8259094117035,5.78136588192451,0.5781365881924511
2.95,0.7708646017307302,5.396052212115122,0.5396052212115122
3.05,0.7211447671659963,5.048013370161973,0.5048013370161973
3.1500000000000004,0.3380422875566479,3.363478293296489,0.3363478293296489
3.25,0.0,0.0,0.0
3.3500000000000005,0.5977678054410048,4.1843746380870295,0.41843746380870295
3.45,1.1272336394138507,5.522294474928758,0.5522294474928758
3.55,0.2661554928213323,2.648213716741467,0.2648213716741467
3.6500000000000004,0.0,0.0,0.0
3.75,0.23852263809997085,2.373270283749998,0.2373270283749998
3.8500000000000005,0.0,0.0,0.0
3.95,0.4299598908227321,3.0097192357591207,0.30097192357591207
4.050000000000001,0.0,0.0,0.0
4.15,0.5842748610737418,3.3223274968223637,0.3322327496822364
4.25,0.7428040632871065,3.638981867838873,0.3638981867838873
4.35,1.0635670545480271,4.209719679402192,0.4209719679402192
4.45,1.0163033753154924,4.022644647569148,0.4022644647569148
4.550000000000001,0.48606080400157065,2.7638587278842213,0.27638587278842214
4.65,0.4653797569588401,3.4373755206528362,0.3437375520652836
4.75,0.5946547764265201,2.913201550707567,0.2913201550707567
4.8500000000000005,0.5703857325166694,2.794308002458899,0.2794308002458899
4.95,0.6844657888543698,2.9835172039270383,0.29835172039270386
5.050000000000001,0.9206772743051024,3.3558294235177937,0.3355829423517794
5.15,0.8852699477034922,3.689287169523176,0.3689287169523176
5.25,1.0952570116835396,3.8847280791330037,0.38847280791330036
5.3500000000000005,0.937507093588845,3.1792412351201267,0.31792412351201266
5.45,0.6775640969509313,2.6818759576967532,0.2681875957696753
5.550000000000001,0.871156457633202,2.9542352812994364,0.29542352812994366
5.65,0.31522198433213305,1.7924280778141775,0.17924280778141774
5.75,1.0145102754724658,3.3647499297022607,0.3364749929702261
5.8500000000000005,1.4701839133380843,3.499737731299656,0.3499737731299656
5.95,1.3264358272984043,3.550109608492485,0.3550109608492485
6.050000000000001,1.1913098771300024,3.812676206512587,0.38126762065125874
6.15,0.7981498151768803,2.8309291474943037,0.2830929147494304
6.25,0.8586814971598951,2.576044491479681,0.2576044491479681
6.3500000000000005,0.7486644276651386,2.6554111893137358,0.26554111893137355
6.45,0.5643788759801907,2.057136947857999,0.2057136947857999
6.550000000000001,0.6254599798670641,2.1210379873486547,0.21210379873486546
6.65,0.7584882352379082,2.275464705713727,0.2275464705713727
6.75,0.8097990799690368,2.303434884585193,0.2303434884585193
6.8500000000000005,0.14296870790264116,1.0007809553184883,0.10007809553184883
6.95,1.1805148423119771,3.114071397943113,0.31140713979431134
7.050000000000001,0.47240223706988327,1.7218860192799632,0.17218860192799632
7.15,0.5248921079025228,2.007326325544356,0.20073263255443557
7.25,0.3828841396372897,1.7638546960086325,0.17638546960086326
7.3500000000000005,0.37253639853181614,1.7161851535740416,0.17161851535740416
7.45,0.8460725980979551,2.420370081932325,0.2420370081932325
7.550000000000001,0.7061215767618978,1.9121862693185876,0.19121862693185876
7.65,0.6877815400806541,2.031253323545823,0.2031253323545823
7.75,0.7818379916908512,2.4999860949443673,0.24999860949443672
7.8500000000000005,0.5443181627296587,1.8052991123498898,0.180529911234989
7.95,0.37149752285061316,1.548184311596511,0.1548184311596511
8.05,0.3105643700425915,1.2292491899770546,0.12292491899770545
8.15,0.757474786016976,2.0667327797825137,0.20667327797825136
8.25,0.6406599783676902,1.6573550078302899,0.16573550078302898
8.350000000000001,0.240541044733109,1.048494105765318,0.10484941057653181
8.45,0.6106917793865891,1.8380880728608289,0.1838088072860829
8.55,0.59649013067475,1.7953433004677766,0.17953433004677766
8.65,0.5379490818853965,1.4567730003252057,0.14567730003252058
8.75,0.6133439265427821,1.8607768745949436,0.18607768745949435
8.850000000000001,0.8993420353525182,2.1236593911388684,0.21236593911388685
8.95,0.4187415621585893,1.2562246864757685,0.12562246864757684
9.05,0.6143080977285502,1.9533752539037832,0.19533752539037832
9.15,0.4406995799347755,1.253548949552545,0.12535489495525448
9.25,0.5880306089024117,1.5055829370624476,0.15055829370624477
9.350000000000001,0.4220477632313103,1.2004947459625723,0.12004947459625723
9.45,0.4507230500755307,1.2205637895560917,0.12205637895560917
9.55,0.4045554736009345,1.2628224642074442,0.12628224642074443
9.650000000000002,0.6843702367025791,1.5860848519556456,0.15860848519556456
9.75,0.5645506227218245,1.473520385253039,0.1473520385253039
9.850000000000001,0.5877174693578733,1.3876100886818281,0.13876100886818282
9.95,0.9825258286421492,2.0494021277900134,0.20494021277900135
10.05,0.5313491603920044,1.386862024436199,0.1386862024436199
10.150000000000002,0.6837216779237314,1.8007349489929902,0.18007349489929902
10.25,0.73429782996273,1.797804775696186,0.1797804775696186
10.350000000000001,0.7828011384818405,1.4263315555634675,0.14263315555634676
10.45,0.49145022845166964,1.4222369225988818,0.14222369225988818
10.55,0.48217779090760265,1.2585209822161885,0.12585209822161886
10.650000000000002,0.6506023157854786,1.423187764988134,0.1423187764988134
10.75,0.4934283887141095,1.3648017865116313,0.13648017865116313
10.850000000000001,0.7693012308911436,1.3873896175076244,0.13873896175076245
10.95,0.33569521218798676,0.9914223859153136,0.09914223859153136
11.05,0.5768818538842172,1.5682300221295056,0.15682300221295056
11.150000000000002,0.5935606279006491,1.2410813128831768,0.12410813128831769
11.25,0.530050306888824,1.185228517698036,0.1185228517698036
11.350000000000001,0.4686762232455907,1.0659514473503906,0.10659514473503906
11.45,0.3326017412150868,1.0010799460151065,0.10010799460151065
11.55,0.5280164656876568,1.0840963094096088,0.10840963094096087
11.650000000000002,0.44484917953217107,1.070426139307762,0.10704261393077621
11.75,0.4130145272668123,1.0338930869701017,0.10338930869701017
11.850000000000001,0.5016198726265209,1.2317274142008527,0.12317274142008527
11.95,0.3993054615344569,1.1044618018154466,0.11044618018154466
12.05,0.4851067754611499,1.2351654166924997,0.12351654166924997
12.150000000000002,0.45443270480866244,1.1585806147170588,0.11585806147170588
12.25,0.64821333344536,1.1526013682340328,0.11526013682340328
12.350000000000001,0.5278000974199881,1.168666433859204,0.11686664338592041
12.45,0.5409952417349463,1.1192196588524412,0.11192196588524413
12.55,0.5111118258995263,1.0485061825443447,0.10485061825443447
12.650000000000002,0.5659458148296811,1.0628258942119577,0.10628258942119577
12.75,0.39203547784597276,0.8094519616799719,0.0809451961679972
12.850000000000001,0.40627105310067846,1.0748921713887138,0.10748921713887138
12.95,0.28001457566781507,0.7494387705290928,0.07494387705290928
13.05,0.3545223515160089,0.8530756253854043,0.08530756253854042
13.150000000000002,0.4267399624813339,0.8922744670064252,0.08922744670064252
13.25,0.45853408534704254,1.0506335774100832,0.10506335774100832
13.350000000000001,0.3764086575242564,0.8827565496928751,0.0882756549692875
13.45,0.44499877203875116,0.9853259416442043,0.09853259416442042
13.55,0.31057212276943,0.7774505484392065,0.07774505484392065
13.650000000000002,0.4500563000014543,0.9310837132996573,0.09310837132996573
13.75,0.49675789091894745,0.9074142873797535,0.09074142873797535
13.850000000000001,0.41966604730279367,0.9615757141839865,0.09615757141839865
13.95,0.5515611934326993,1.0868432492492475,0.10868432492492475
14.05,0.42479510116143904,0.878822938773699,0.0878822938773699
14.150000000000002,0.3685546887196916,0.6939655338909126,0.06939655338909126
14.25,0.39643651761768006,0.9665610470341987,0.09665610470341987
14.350000000000001,0.39093052171928827,0.9531367510271159,0.09531367510271159
14.45,0.5943717634434026,1.2161066114900159,0.12161066114900158
14.55,0.5703857325166695,1.1538993018260084,0.11538993018260084
14.650000000000002,0.45322607531896386,0.9453618989459679,0.09453618989459679
14.75,0.3237631327269067,0.6647338485079716,0.06647338485079715
