r,g_r,g_r_std,g_r_sem
0.05,0.0,0.0,0.0
0.15000000000000002,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.35000000000000003,27.3334171616941,271.96406689080084,27.196406689080085
0.45,0.0,0.0,0.0
0.55,0.0,0.0,0.0
0.6500000000000001,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.8500000000000001,0.0,0.0,0.0
0.95,0.0,0.0,0.0
1.05,0.0,0.0,0.0
1.1500000000000001,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.35,0.0,0.0,0.0
1.4500000000000002,0.0,0.0,0.0
1.55,0.0,0.0,0.0
1.6500000000000001,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.85,0.0,0.0,0.0
1.9500000000000002,0.0,0.0,0.0
2.05,0.0,0.0,0.0
2.1500000000000004,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.3500000000000005,0.0,0.0,0.0
2.45,0.0,0.0,0.0
2.55,0.0,0.0,0.0
2.6500000000000004,0.0,0.0,0.0
2.75,0.0,0.0,0.0
2.8500000000000005,0.0,0.0,0.0
2.95,0.0,0.0,0.0
3.05,0.0,0.0,0.0
3.1500000000000004,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.3500000000000005,0.0,0.0,0.0
3.45,0.0,0.0,0.0
3.55,0.0,0.0,0.0
3.6500000000000004,0.0,0.0,0.0
3.75,0.0,0.0,0.0
3.8500000000000005,0.22589600960077771,2.2476369164529,0.22476369164529003
3.95,0.0,0.0,0.0
4.050000000000001,0.0,0.0,0.0
4.15,0.19441681534664118,1.9344228883218566,0.19344228883218567
4.25,0.18537542434920573,1.8444621837576802,0.18444621837576802
4.35,0.17695038194253027,1.7606340702403591,0.17606340702403592
4.45,0.0,0.0,0.0
4.550000000000001,0.161736196223042,1.6092548336733807,0.16092548336733808
4.65,0.15485460063857223,1.5407838221354226,0.15407838221354225
4.75,0.0,0.0,0.0
4.8500000000000005,0.0,0.0,0.0
4.95,0.0,0.0,0.0
5.050000000000001,0.0,0.0,0.0
5.15,0.0,0.0,0.0
5.25,0.0,0.0,0.0
5.3500000000000005,0.0,0.0,0.0
5.45,0.11272935282577319,1.1216428985480422,0.11216428985480423
5.550000000000001,0.10870363127367996,1.0815874748518168,0.10815874748518169
5.65,0.10488976747772037,1.0436400092136604,0.10436400092136604
5.75,0.0,0.0,0.0
5.8500000000000005,0.0,0.0,0.0
5.95,0.09457929813734986,0.9410521345702438,0.09410521345702438
6.050000000000001,0.0,0.0,0.0
6.15,0.08852782344656034,0.8808407216372052,0.08808407216372052
6.25,0.0,0.0,0.0
6.3500000000000005,0.24911726224620456,1.4165407164235546,0.14165407164235547
6.45,0.08048419211123198,0.8008076003635163,0.08008076003635163
6.550000000000001,0.15609083863679404,1.0926358704575572,0.10926358704575571
6.65,0.07571583701300307,0.7533630661795057,0.07533630661795057
6.75,0.0,0.0,0.0
6.8500000000000005,0.07135901970925522,0.710013281349528,0.0710013281349528
6.95,0.0,0.0,0.0
7.050000000000001,0.0,0.0,0.0
7.15,0.0,0.0,0.0
7.25,0.12740427499862178,0.89182992499035,0.089182992499035
7.3500000000000005,0.12396107556323857,0.8677275289426734,0.08677275289426734
7.45,0.18098339366555713,1.0291151396421565,0.10291151396421565
7.550000000000001,0.11748058777448457,0.8223641144213892,0.08223641144213892
7.65,0.11442927428963316,0.8010049200274318,0.08010049200274319
7.75,0.111495312459772,0.7804671872184057,0.07804671872184057
7.8500000000000005,0.16300914125396704,1.2040137616870734,0.12040137616870734
7.95,0.052978024639967224,0.5271246895949235,0.05271246895949235
8.05,0.15500992719297227,0.881423757385732,0.0881423757385732
8.15,0.10081955970665146,0.7057369179465596,0.07057369179465596
8.25,0.14758539293917478,1.0900912841808876,0.10900912841808877
8.350000000000001,0.14407158100932385,0.8192256880919194,0.08192256880919194
8.45,0.14068178014666977,0.7999504644513685,0.07999504644513686
8.55,0.04580340757576728,0.45573815114562544,0.045573815114562544
8.65,0.0,0.0,0.0
8.75,0.0,0.0,0.0
8.850000000000001,0.04275072427856015,0.4253643358437624,0.04253643358437624
8.95,0.041800737833494944,0.4159120900611468,0.04159120900611468
9.05,0.04088206834110714,0.4067714440233604,0.04067714440233604
9.15,0.07998670852656165,0.5599069596859307,0.055990695968593074
9.25,0.11739992177557441,0.6675642137383643,0.06675642137383643
9.350000000000001,0.15320283004066584,0.7505375214999329,0.0750537521499933
9.45,0.0,0.0,0.0
9.55,0.036713287490008795,0.3652925982744245,0.03652925982744245
9.650000000000002,0.07191266562447371,0.5033886593713176,0.05033886593713176
9.75,0.03522254939968472,0.3504599415555364,0.035045994155553636
9.850000000000001,0.13804400432095762,0.6762747452738045,0.06762747452738045
9.95,0.13528319395197208,0.6627495919126042,0.06627495919126042
10.05,0.06630219256567962,0.46411534795975673,0.04641153479597567
10.150000000000002,0.0,0.0,0.0
10.25,0.03187001644076173,0.31710265978939395,0.031710265978939396
10.350000000000001,0.06251429162514928,0.4376000413760435,0.04376000413760435
10.45,0.15330892618335337,0.6682581163759741,0.0668258116375974
10.55,0.06016654796266981,0.4211658357386891,0.04211658357386891
10.650000000000002,0.0,0.0,0.0
10.75,0.08692292748013054,0.49426468826815667,0.049426468826815666
10.850000000000001,0.11377072699976733,0.6873484623937317,0.06873484623937318
10.95,0.11170221145705984,0.547226842420532,0.0547226842420532
11.05,0.08226720015497294,0.46779110204941543,0.04677911020494154
11.150000000000002,0.0,0.0,0.0
11.25,0.026456048215763188,0.263234356101714,0.0263234356101714
11.350000000000001,0.07797574807912114,0.4433888725804028,0.044338887258040284
11.45,0.051079782648043,0.3575584785363014,0.03575584785363014
11.55,0.05019911324461728,0.3513937927123213,0.03513937927123213
11.650000000000002,0.0740115368264111,0.4208474131996441,0.04208474131996441
11.75,0.07275712671378966,0.41371453535890607,0.041371453535890605
11.850000000000001,0.09537911950884019,0.4672603498251897,0.04672603498251897
11.95,0.07034212150993566,0.39998223447060727,0.03999822344706073
12.05,0.023059820611267212,0.22944231810143195,0.022944231810143195
12.150000000000002,0.136090783002897,0.5386628374230821,0.05386628374230821
12.25,0.06693898080414884,0.38063115727106306,0.03806311572710631
12.350000000000001,0.06585933752018608,0.3744920456849904,0.03744920456849904
12.45,0.10800934185924513,0.5612330033768654,0.056123300337686546
12.55,0.08503594805942834,0.5137466349051378,0.05137466349051378
12.650000000000002,0.020924205048087157,0.20819321154289636,0.020819321154289635
12.75,0.04119453874426794,0.2883617712098755,0.02883617712098755
12.850000000000001,0.060833810092038226,0.34591568706862375,0.03459156870686238
12.95,0.05989791927325225,0.34059398660120627,0.03405939866012063
13.05,0.07864461419668009,0.47513324445704647,0.04751332444570465
13.150000000000002,0.03872652318012436,0.27108566226087055,0.027108566226087056
13.25,0.09536044435194099,0.4156665401412451,0.04156665401412451
13.350000000000001,0.11272460892336919,0.519295030067254,0.0519295030067254
13.45,0.05552731889787365,0.41013439852717204,0.0410134398527172
13.55,0.03647383453174688,0.36291007142193726,0.03629100714219373
13.650000000000002,0.14376550775381514,0.6056948502751961,0.06056948502751961
13.75,0.1416819772216078,0.6473331547389082,0.06473331547389082
13.850000000000001,0.052366280321247946,0.29776727463143793,0.029776727463143794
13.95,0.051618200212857415,0.2935135110699442,0.02935135110699442
14.05,0.1017720728655674,0.4028254693708982,0.04028254693708982
14.150000000000002,0.0668924541908632,0.3277047608202269,0.032770476082022694
14.25,0.09893536036365734,0.4557712945332681,0.04557712945332681
14.350000000000001,0.08130106234888193,0.35438311478127543,0.035438311478127545
14.45,0.0,0.0,0.0
14.55,0.0790813429767605,0.4109187118995872,0.04109187118995872
14.650000000000002,0.015601083774103495,0.15522882360480933,0.015522882360480933
14.75,0.09234156444168995,0.3654984416776272,0.03654984416776272
14.850000000000001,0.09110209440689801,0.36059247794437743,0.03605924779443774
14.95,0.05992494226789461,0.2935710628441639,0.02935710628441639
15.05,0.14782810795940565,0.5725358002281297,0.057253580022812965
15.150000000000002,0.07294151123108905,0.3179446762454547,0.03179446762454547
15.25,0.07198803767390548,0.3137885813643539,0.031378858136435386
15.350000000000001,0.09947439321861325,0.36257992346075457,0.036257992346075456
15.45,0.09819086610384348,0.35790152183421486,0.035790152183421485
15.55,0.12462688525043272,0.39628823796959645,0.039628823796959645
15.650000000000002,0.041013099273944136,0.23321035445085175,0.023321035445085174
15.75,0.026995967567105296,0.18897177296973672,0.018897177296973672
15.850000000000001,0.026656399027217125,0.18659479319052,0.018659479319052
15.95,0.09213119059817688,0.46551887897835525,0.04655188789783553
16.05,0.03899430637094976,0.2217310120747624,0.022173101207476238
16.15,0.05135053306072182,0.25156520803737265,0.025156520803737266
16.25,0.08876082448720547,0.32352942207103114,0.032352942207103115
