#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 11279 for 1000 frames
1 #TOTAL_CONTACTS 12308 for 1000 frames
2 #TOTAL_CONTACTS 13325 for 1000 frames
3 #TOTAL_CONTACTS 11274 for 1000 frames
4 #TOTAL_CONTACTS 11414 for 1000 frames
5 #TOTAL_CONTACTS 10074 for 1000 frames
6 #TOTAL_CONTACTS 9600 for 1000 frames
7 #TOTAL_CONTACTS 7810 for 1000 frames
8 #TOTAL_CONTACTS 7832 for 1000 frames
9 #TOTAL_CONTACTS 8918 for 1000 frames
10 #TOTAL_CONTACTS 8281 for 1000 frames
11 #TOTAL_CONTACTS 5817 for 1000 frames
12 #TOTAL_CONTACTS 7863 for 1000 frames
13 #TOTAL_CONTACTS 10934 for 1000 frames
14 #TOTAL_CONTACTS 12013 for 1000 frames
15 #TOTAL_CONTACTS 14665 for 1000 frames
16 #TOTAL_CONTACTS 11987 for 1000 frames
17 #TOTAL_CONTACTS 13409 for 1000 frames
18 #TOTAL_CONTACTS 10488 for 1000 frames
19 #TOTAL_CONTACTS 12912 for 1000 frames
20 #TOTAL_CONTACTS 11812 for 1000 frames
21 #TOTAL_CONTACTS 9385 for 1000 frames
22 #TOTAL_CONTACTS 11452 for 1000 frames
23 #TOTAL_CONTACTS 10410 for 1000 frames
24 #TOTAL_CONTACTS 12868 for 1000 frames
25 #TOTAL_CONTACTS 15357 for 1000 frames
26 #TOTAL_CONTACTS 13599 for 1000 frames
27 #TOTAL_CONTACTS 8813 for 1000 frames
28 #TOTAL_CONTACTS 10381 for 1000 frames
29 #TOTAL_CONTACTS 12002 for 1000 frames
30 #TOTAL_CONTACTS 9211 for 1000 frames
31 #TOTAL_CONTACTS 8854 for 1000 frames
32 #TOTAL_CONTACTS 11152 for 1000 frames
33 #TOTAL_CONTACTS 10912 for 1000 frames
34 #TOTAL_CONTACTS 8802 for 1000 frames
35 #TOTAL_CONTACTS 7776 for 1000 frames
36 #TOTAL_CONTACTS 7648 for 1000 frames
37 #TOTAL_CONTACTS 8653 for 1000 frames
38 #TOTAL_CONTACTS 9434 for 1000 frames
39 #TOTAL_CONTACTS 13167 for 1000 frames
40 #TOTAL_CONTACTS 11602 for 1000 frames
41 #TOTAL_CONTACTS 9929 for 1000 frames
42 #TOTAL_CONTACTS 11279 for 1000 frames
43 #TOTAL_CONTACTS 14089 for 1000 frames
44 #TOTAL_CONTACTS 10774 for 1000 frames
45 #TOTAL_CONTACTS 9662 for 1000 frames
46 #TOTAL_CONTACTS 10853 for 1000 frames
47 #TOTAL_CONTACTS 9675 for 1000 frames
48 #TOTAL_CONTACTS 9917 for 1000 frames
49 #TOTAL_CONTACTS 10446 for 1000 frames
50 #TOTAL_CONTACTS 9136 for 1000 frames
51 #TOTAL_CONTACTS 8902 for 1000 frames
52 #TOTAL_CONTACTS 11055 for 1000 frames
53 #TOTAL_CONTACTS 10090 for 1000 frames
54 #TOTAL_CONTACTS 9575 for 1000 frames
55 #TOTAL_CONTACTS 8541 for 1000 frames
56 #TOTAL_CONTACTS 12366 for 1000 frames
57 #TOTAL_CONTACTS 13183 for 1000 frames
58 #TOTAL_CONTACTS 15450 for 1000 frames
59 #TOTAL_CONTACTS 12049 for 1000 frames
60 #TOTAL_CONTACTS 1030 for 100 frames
