           z         mean           se
  -21.500000     0.000001     0.000001
  -20.500000     0.000002     0.000001
  -19.500000     0.000015     0.000005
  -18.500000     0.000035     0.000009
  -17.500000     0.000129     0.000013
  -16.500000     0.000451     0.000040
  -15.500000     0.001131     0.000050
  -14.500000     0.002478     0.000083
  -13.500000     0.004682     0.000163
  -12.500000     0.007571     0.000223
  -11.500000     0.011048     0.000238
  -10.500000     0.014286     0.000216
   -9.500000     0.017547     0.000127
   -8.500000     0.020866     0.000210
   -7.500000     0.024739     0.000310
   -6.500000     0.030189     0.000332
   -5.500000     0.037439     0.000406
   -4.500000     0.046953     0.000297
   -3.500000     0.058014     0.000364
   -2.500000     0.068810     0.000396
   -1.500000     0.077220     0.000389
   -0.500000     0.081925     0.000495
    0.500000     0.081335     0.000393
    1.500000     0.076802     0.000470
    2.500000     0.068248     0.000364
    3.500000     0.057326     0.000467
    4.500000     0.046068     0.000281
    5.500000     0.036355     0.000309
    6.500000     0.029217     0.000328
    7.500000     0.023870     0.000407
    8.500000     0.019843     0.000378
    9.500000     0.016554     0.000326
   10.500000     0.013415     0.000373
   11.500000     0.010225     0.000325
   12.500000     0.007150     0.000256
   13.500000     0.004245     0.000217
   14.500000     0.002261     0.000124
   15.500000     0.000973     0.000080
   16.500000     0.000399     0.000046
   17.500000     0.000136     0.000022
   18.500000     0.000042     0.000010
   19.500000     0.000007     0.000002
   20.500000     0.000001     0.000001
   21.500000     0.000000     0.000000
