           z         mean           se
    0.500000   -15.078924     1.528618
    1.500000   -15.030038     1.526458
    2.500000   -14.893123     1.531915
    3.500000   -14.692150     1.527539
    4.500000   -14.408895     1.526471
    5.500000   -14.169665     1.535640
    6.500000   -14.102253     1.534578
    7.500000   -14.297246     1.537168
    8.500000   -14.711768     1.532469
    9.500000   -15.162117     1.528233
   10.500000   -15.479415     1.524060
   11.500000   -15.494560     1.522310
   12.500000   -15.142922     1.530713
   13.500000   -14.392599     1.529684
   14.500000   -13.275969     1.528313
   15.500000   -11.861632     1.534445
   16.500000   -10.136163     1.535465
   17.500000    -8.133627     1.550682
   18.500000    -5.938220     1.594967
   19.500000    -3.818922     1.583579
   20.500000    -1.604693     1.395765
   21.500000    -0.261815     1.174694
   22.500000     0.844481     0.947909
   23.500000     0.592289     0.825383
   24.500000     0.301221     0.840384
   25.500000     0.036622     0.763800
   26.500000    -0.133749     0.636106
   27.500000    -0.222741     0.603957
   28.500000    -0.113676     0.471478
   29.500000     0.001773     0.369284
   30.500000     0.178925     0.330261
   31.500000     0.117112     0.255075
   32.500000     0.194320     0.251800
   33.500000     0.221609     0.273206
   34.500000     0.248212     0.280508
   35.500000     0.236597     0.230556
   36.500000     0.155798     0.198370
   37.500000     0.197661     0.254747
   38.500000     0.197478     0.166982
   39.500000     0.041691     0.258850
   40.500000    -0.133704     0.219899
   41.500000    -0.049417     0.126652
   42.500000     0.026015     0.064451
   43.500000     0.014796     0.078807
   44.500000    -0.016002     0.101438
   45.500000    -0.015018     0.080166
   46.500000     0.050334     0.146758
   47.500000    -0.078750     0.050028
   48.500000     0.057622     0.095126
   49.500000     0.144125     0.161205
   50.500000     0.134801     0.145757
   51.500000     0.281198     0.221474
   52.500000     0.548128     0.262015
   53.500000     0.451139     0.246000
   54.500000     0.716001     0.370543
   55.500000     0.670683     0.350351
   56.500000     0.553746     0.261419
   57.500000     0.475991     0.250724
   58.500000     0.547874     0.339093
   59.500000     0.499775     0.277502
   60.500000     0.572318     0.358866
   61.500000     0.482838     0.323021
   62.500000     0.623793     0.360325
   63.500000     0.878329     0.363558
   64.500000     1.150425     0.372874
   65.500000     1.659168     0.480696
   66.500000     2.012585     0.467659
   67.500000     2.587796     0.589306
   68.500000     3.186190     0.665224
   69.500000     4.289836     0.878280
   70.500000     4.828245     0.977100
   71.500000     5.603874     1.112732
   72.500000     6.482348     1.288304
   73.500000     7.133777     1.463992
