           z         mean           se
    0.500000     1.596473     0.608602
    1.500000     1.667036     0.597584
    2.500000     1.534265     0.568511
    3.500000     0.932053     0.395624
    4.500000    -0.199562     0.308257
    5.500000    -1.873599     0.274133
    6.500000    -3.577444     0.290130
    7.500000    -5.177083     0.298786
    8.500000    -6.584659     0.300178
    9.500000    -7.733965     0.295843
   10.500000    -8.562532     0.280396
   11.500000    -9.061938     0.261457
   12.500000    -9.196477     0.241716
   13.500000    -8.962690     0.233706
   14.500000    -8.391349     0.230122
   15.500000    -7.501787     0.225289
   16.500000    -6.299614     0.232502
   17.500000    -4.874903     0.224911
   18.500000    -3.307477     0.184773
   19.500000    -1.673558     0.194692
   20.500000    -0.266014     0.201095
   21.500000     0.952149     0.208289
   22.500000     1.524622     0.242128
   23.500000     1.586619     0.264164
   24.500000     1.167383     0.227861
   25.500000     0.747969     0.207926
   26.500000     0.406484     0.163466
   27.500000     0.222515     0.158994
   28.500000     0.186717     0.150242
   29.500000     0.195828     0.129019
   30.500000     0.082594     0.088908
   31.500000     0.038450     0.081536
   32.500000     0.088191     0.054779
   33.500000     0.153845     0.090016
   34.500000     0.099627     0.039763
   35.500000     0.078415     0.053190
   36.500000     0.034241     0.043666
   37.500000     0.059721     0.075869
   38.500000     0.121774     0.063466
   39.500000     0.022769     0.081082
   40.500000     0.064288     0.061176
   41.500000     0.075794     0.072374
   42.500000     0.013568     0.050064
   43.500000    -0.058624     0.040074
   44.500000    -0.012189     0.057914
   45.500000    -0.046247     0.048763
   46.500000    -0.093498     0.065962
   47.500000     0.082306     0.070111
   48.500000    -0.020623     0.031083
   49.500000    -0.004774     0.047095
   50.500000     0.056604     0.083217
   51.500000     0.046143     0.105774
   52.500000     0.158331     0.127605
   53.500000     0.117736     0.156607
   54.500000     0.132347     0.115670
   55.500000     0.102891     0.159054
   56.500000     0.141814     0.141108
   57.500000     0.073752     0.133904
   58.500000     0.103378     0.126555
   59.500000     0.107020     0.153240
   60.500000     0.182316     0.138819
   61.500000     0.342521     0.169384
   62.500000     0.481475     0.155434
   63.500000     1.006683     0.207559
   64.500000     1.615749     0.231675
   65.500000     2.277669     0.208739
   66.500000     3.425289     0.297337
   67.500000     4.808448     0.346152
   68.500000     6.781944     0.427794
   69.500000     8.817409     0.557521
   70.500000     9.862931     0.784534
   71.500000    11.928907     0.707562
   72.500000    14.010833     0.375532
