           z         mean           se
  -75.500000     0.000000     0.000000
  -74.500000     0.000001     0.000001
  -73.500000     0.000004     0.000003
  -72.500000     0.000013     0.000006
  -71.500000     0.000057     0.000014
  -70.500000     0.000220     0.000034
  -69.500000     0.000657     0.000094
  -68.500000     0.001555     0.000169
  -67.500000     0.003027     0.000216
  -66.500000     0.005026     0.000269
  -65.500000     0.007022     0.000212
  -64.500000     0.008612     0.000164
  -63.500000     0.009543     0.000115
  -62.500000     0.010140     0.000110
  -61.500000     0.010322     0.000095
  -60.500000     0.010314     0.000091
  -59.500000     0.010438     0.000099
  -58.500000     0.010373     0.000114
  -57.500000     0.010355     0.000077
  -56.500000     0.010351     0.000095
  -55.500000     0.010173     0.000098
  -54.500000     0.010362     0.000104
  -53.500000     0.010306     0.000109
  -52.500000     0.010295     0.000104
  -51.500000     0.010327     0.000124
  -50.500000     0.010221     0.000145
  -49.500000     0.010294     0.000151
  -48.500000     0.010213     0.000090
  -47.500000     0.010190     0.000123
  -46.500000     0.010274     0.000106
  -45.500000     0.010294     0.000139
  -44.500000     0.010106     0.000116
  -43.500000     0.010172     0.000123
  -42.500000     0.010169     0.000139
  -41.500000     0.010108     0.000159
  -40.500000     0.010137     0.000137
  -39.500000     0.010315     0.000119
  -38.500000     0.010149     0.000147
  -37.500000     0.010183     0.000177
  -36.500000     0.010124     0.000215
  -35.500000     0.010105     0.000162
  -34.500000     0.010044     0.000175
  -33.500000     0.010193     0.000220
  -32.500000     0.010164     0.000203
  -31.500000     0.010171     0.000220
  -30.500000     0.010243     0.000210
  -29.500000     0.010006     0.000212
  -28.500000     0.009919     0.000229
  -27.500000     0.009426     0.000277
  -26.500000     0.008709     0.000234
  -25.500000     0.007844     0.000258
  -24.500000     0.006420     0.000206
  -23.500000     0.005000     0.000171
  -22.500000     0.003805     0.000159
  -21.500000     0.002646     0.000132
  -20.500000     0.002042     0.000115
  -19.500000     0.001887     0.000160
  -18.500000     0.002330     0.000247
  -17.500000     0.003201     0.000369
  -16.500000     0.003982     0.000454
  -15.500000     0.004418     0.000499
  -14.500000     0.004223     0.000534
  -13.500000     0.003352     0.000475
  -12.500000     0.002164     0.000323
  -11.500000     0.001287     0.000220
  -10.500000     0.000617     0.000115
   -9.500000     0.000203     0.000042
   -8.500000     0.000051     0.000012
   -7.500000     0.000007     0.000003
   -6.500000     0.000001     0.000001
   -5.500000     0.000001     0.000001
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000001     0.000001
    4.500000     0.000002     0.000001
    5.500000     0.000005     0.000002
    6.500000     0.000009     0.000004
    7.500000     0.000025     0.000007
    8.500000     0.000081     0.000012
    9.500000     0.000232     0.000037
   10.500000     0.000625     0.000063
   11.500000     0.001353     0.000133
   12.500000     0.002384     0.000233
   13.500000     0.003374     0.000249
   14.500000     0.004116     0.000252
   15.500000     0.004425     0.000205
   16.500000     0.004134     0.000186
   17.500000     0.003497     0.000177
   18.500000     0.002841     0.000176
   19.500000     0.002366     0.000141
   20.500000     0.002323     0.000136
   21.500000     0.002948     0.000116
   22.500000     0.004071     0.000132
   23.500000     0.005398     0.000127
   24.500000     0.006851     0.000173
   25.500000     0.008202     0.000226
   26.500000     0.009146     0.000185
   27.500000     0.009950     0.000230
   28.500000     0.010450     0.000250
   29.500000     0.010666     0.000221
   30.500000     0.010828     0.000221
   31.500000     0.010981     0.000262
   32.500000     0.011025     0.000242
   33.500000     0.010990     0.000243
   34.500000     0.010860     0.000220
   35.500000     0.010731     0.000196
   36.500000     0.010807     0.000166
   37.500000     0.010888     0.000172
   38.500000     0.010887     0.000130
   39.500000     0.010830     0.000111
   40.500000     0.010914     0.000108
   41.500000     0.010831     0.000138
   42.500000     0.010804     0.000116
   43.500000     0.010867     0.000103
   44.500000     0.010822     0.000133
   45.500000     0.010928     0.000136
   46.500000     0.010963     0.000141
   47.500000     0.010746     0.000131
   48.500000     0.010823     0.000130
   49.500000     0.010733     0.000090
   50.500000     0.010647     0.000137
   51.500000     0.010607     0.000142
   52.500000     0.010646     0.000158
   53.500000     0.010647     0.000173
   54.500000     0.010770     0.000170
   55.500000     0.010763     0.000126
   56.500000     0.010803     0.000125
   57.500000     0.010738     0.000135
   58.500000     0.010722     0.000135
   59.500000     0.010820     0.000120
   60.500000     0.010783     0.000138
   61.500000     0.010743     0.000126
   62.500000     0.010796     0.000082
   63.500000     0.010821     0.000132
   64.500000     0.010672     0.000134
   65.500000     0.010563     0.000121
   66.500000     0.010283     0.000148
   67.500000     0.009715     0.000154
   68.500000     0.008523     0.000179
   69.500000     0.006770     0.000285
   70.500000     0.004682     0.000280
   71.500000     0.002760     0.000232
   72.500000     0.001357     0.000139
   73.500000     0.000524     0.000082
   74.500000     0.000162     0.000032
   75.500000     0.000044     0.000011
   76.500000     0.000008     0.000003
   77.500000     0.000003     0.000002
   78.500000     0.000000     0.000000
