           z         mean           se
    0.500000    10.171517     0.514357
    1.500000    10.105594     0.508617
    2.500000     9.537323     0.492248
    3.500000     8.135728     0.311595
    4.500000     5.841758     0.215263
    5.500000     3.572354     0.150916
    6.500000     1.372536     0.148059
    7.500000    -0.504032     0.131810
    8.500000    -2.058159     0.124026
    9.500000    -3.261188     0.128064
   10.500000    -4.202670     0.115423
   11.500000    -4.814558     0.100537
   12.500000    -5.035477     0.092614
   13.500000    -4.876804     0.082341
   14.500000    -4.387710     0.084061
   15.500000    -3.591566     0.093757
   16.500000    -2.530102     0.101815
   17.500000    -1.271950     0.121625
   18.500000    -0.013390     0.113260
   19.500000     1.063381     0.137414
   20.500000     1.768724     0.132233
   21.500000     1.750798     0.142083
   22.500000     1.333214     0.104541
   23.500000     0.861939     0.086562
   24.500000     0.454265     0.080594
   25.500000     0.195936     0.063359
   26.500000     0.035789     0.051106
   27.500000    -0.038783     0.052092
   28.500000    -0.069667     0.043312
   29.500000    -0.068457     0.035575
   30.500000    -0.060243     0.038687
   31.500000    -0.026389     0.033494
   32.500000    -0.013334     0.037556
   33.500000    -0.009506     0.044620
   34.500000     0.005381     0.048080
   35.500000     0.009743     0.035396
   36.500000    -0.002362     0.036557
   37.500000     0.001854     0.037767
   38.500000     0.011859     0.022624
   39.500000     0.018116     0.022463
   40.500000     0.016645     0.018302
   41.500000     0.013907     0.015048
   42.500000     0.009534     0.021758
   43.500000    -0.001631     0.010258
   44.500000    -0.012005     0.012844
   45.500000     0.001331     0.014328
   46.500000     0.012700     0.014886
   47.500000    -0.003247     0.016276
   48.500000    -0.018525     0.013334
   49.500000    -0.018709     0.022722
   50.500000    -0.032967     0.023286
   51.500000    -0.017974     0.036843
   52.500000    -0.037831     0.030030
   53.500000    -0.030354     0.024459
   54.500000    -0.019377     0.022496
   55.500000    -0.015202     0.022204
   56.500000    -0.034150     0.026764
   57.500000    -0.025890     0.028967
   58.500000     0.006758     0.024520
   59.500000     0.045806     0.029114
   60.500000     0.169801     0.045933
   61.500000     0.334812     0.058105
   62.500000     0.631190     0.062861
   63.500000     1.087315     0.097095
   64.500000     1.635903     0.112437
   65.500000     2.453913     0.128666
   66.500000     3.472337     0.166270
   67.500000     4.928748     0.245648
   68.500000     6.761666     0.293493
   69.500000     8.926513     0.401425
   70.500000    10.227132     0.536031
   71.500000    13.606979     0.618523
   72.500000    16.260374     0.280620
   73.500000    17.392731     0.109932
