           z         mean           se
    0.500000    -8.760172     0.241245
    1.500000    -8.636662     0.240207
    2.500000    -8.387860     0.240355
    3.500000    -8.028988     0.243431
    4.500000    -7.601366     0.243649
    5.500000    -7.175761     0.240282
    6.500000    -6.824771     0.238774
    7.500000    -6.551285     0.237487
    8.500000    -6.388071     0.236107
    9.500000    -6.276644     0.243769
   10.500000    -6.187252     0.241395
   11.500000    -6.039417     0.246485
   12.500000    -5.717312     0.253062
   13.500000    -5.120270     0.258485
   14.500000    -4.254708     0.260228
   15.500000    -3.106987     0.259589
   16.500000    -1.780665     0.265741
   17.500000    -0.252743     0.249328
   18.500000     1.118073     0.262766
   19.500000     2.328223     0.250303
   20.500000     3.059850     0.219846
   21.500000     3.056432     0.123020
   22.500000     2.500283     0.075207
   23.500000     1.902662     0.080860
   24.500000     1.236145     0.063608
   25.500000     0.709616     0.053570
   26.500000     0.330484     0.054988
   27.500000     0.094469     0.049162
   28.500000    -0.031079     0.042401
   29.500000    -0.072345     0.034716
   30.500000    -0.066608     0.034970
   31.500000    -0.066573     0.045022
   32.500000    -0.052131     0.040616
   33.500000    -0.045229     0.047672
   34.500000    -0.014267     0.029559
   35.500000    -0.037703     0.036635
   36.500000    -0.031114     0.029744
   37.500000    -0.012505     0.030774
   38.500000    -0.052697     0.042645
   39.500000     0.009563     0.037506
   40.500000    -0.005093     0.024675
   41.500000    -0.000232     0.029626
   42.500000    -0.009711     0.029249
   43.500000     0.002101     0.024450
   44.500000    -0.033359     0.031464
   45.500000    -0.002246     0.030059
   46.500000    -0.024992     0.015934
   47.500000    -0.002580     0.019371
   48.500000     0.048718     0.025884
   49.500000     0.027392     0.028762
   50.500000     0.027615     0.034726
   51.500000     0.036482     0.040630
   52.500000    -0.009041     0.048349
   53.500000     0.018105     0.062296
   54.500000     0.040411     0.048055
   55.500000    -0.011790     0.043876
   56.500000     0.006829     0.042525
   57.500000    -0.024342     0.047525
   58.500000    -0.022536     0.046895
   59.500000    -0.013366     0.068001
   60.500000    -0.016562     0.054835
   61.500000     0.000825     0.072839
   62.500000    -0.044788     0.066056
   63.500000     0.037171     0.077099
   64.500000     0.142521     0.065858
   65.500000     0.348666     0.103260
   66.500000     0.707767     0.083074
   67.500000     1.310664     0.103672
   68.500000     2.283433     0.145550
   69.500000     3.632979     0.126130
   70.500000     5.404642     0.181056
   71.500000     7.684884     0.214058
   72.500000    10.400223     0.237863
   73.500000    12.865626     0.270612
   74.500000    14.247922     0.310940
   75.500000    14.506754     0.267755
