           z         mean           se
    0.500000    18.809817     0.243363
    1.500000    18.705767     0.294004
    2.500000    18.515556     0.318342
    3.500000    17.590776     0.497185
    4.500000    16.236340     0.603755
    5.500000    14.254399     0.584600
    6.500000    11.964010     0.392296
    7.500000     9.664632     0.377333
    8.500000     6.891404     0.358164
    9.500000     4.424630     0.295871
   10.500000     2.420709     0.250616
   11.500000     0.978275     0.208411
   12.500000     0.033955     0.183493
   13.500000    -0.517170     0.174921
   14.500000    -0.606370     0.162556
   15.500000    -0.305939     0.153014
   16.500000     0.349215     0.139969
   17.500000     1.254825     0.134426
   18.500000     2.287798     0.151557
   19.500000     3.200314     0.140934
   20.500000     3.594584     0.122042
   21.500000     3.420021     0.084006
   22.500000     2.835171     0.061063
   23.500000     2.100400     0.042703
   24.500000     1.435322     0.023347
   25.500000     0.909115     0.023854
   26.500000     0.530142     0.028048
   27.500000     0.279116     0.027807
   28.500000     0.127579     0.027918
   29.500000     0.017072     0.026831
   30.500000    -0.005343     0.027434
   31.500000    -0.006016     0.022013
   32.500000     0.005537     0.008828
   33.500000     0.003971     0.011247
   34.500000     0.010361     0.012644
   35.500000     0.028268     0.019811
   36.500000     0.015888     0.014756
   37.500000     0.037472     0.013298
   38.500000     0.029010     0.012317
   39.500000     0.031464     0.013748
   40.500000     0.036285     0.014008
   41.500000     0.022442     0.010238
   42.500000     0.016878     0.006745
   43.500000     0.004517     0.008442
   44.500000     0.001033     0.005919
   45.500000    -0.018225     0.009055
   46.500000    -0.020171     0.009882
   47.500000    -0.017418     0.008793
   48.500000    -0.008240     0.007687
   49.500000    -0.017101     0.010109
   50.500000    -0.035506     0.018181
   51.500000    -0.020948     0.015570
   52.500000    -0.017942     0.030215
   53.500000    -0.002081     0.024538
   54.500000    -0.014541     0.027470
   55.500000    -0.011254     0.028614
   56.500000     0.010752     0.028511
   57.500000     0.002706     0.034229
   58.500000    -0.021635     0.032653
   59.500000    -0.004658     0.039719
   60.500000    -0.007231     0.038747
   61.500000     0.001915     0.039692
   62.500000     0.036151     0.044124
   63.500000     0.147773     0.044259
   64.500000     0.347217     0.049326
   65.500000     0.641707     0.056269
   66.500000     1.090849     0.070614
   67.500000     1.679482     0.083433
   68.500000     2.430635     0.081226
   69.500000     3.447203     0.126999
   70.500000     4.737890     0.126151
   71.500000     6.485823     0.163402
   72.500000     8.758550     0.214976
   73.500000    11.268452     0.231058
   74.500000    13.026544     0.475120
   75.500000    16.856703     0.292205
   76.500000    18.739975     0.225962
   77.500000    18.960763     0.088136
