x	PMF_mean	std_dev	std_error
0.500000	-15.899158	1.152132	0.665184
1.500000	-15.820567	1.160792	0.670183
2.500000	-15.681775	1.172398	0.676884
3.500000	-15.449723	1.178688	0.680516
4.500000	-15.196813	1.162547	0.671197
5.500000	-15.009295	1.150523	0.664255
6.500000	-14.938843	1.132674	0.653950
7.500000	-15.047500	1.128651	0.651627
8.500000	-15.304752	1.103231	0.636951
9.500000	-15.578810	1.096424	0.633021
10.500000	-15.742049	1.079003	0.622963
11.500000	-15.736421	1.086967	0.627561
12.500000	-15.449590	1.096566	0.633103
13.500000	-14.828190	1.122116	0.647854
14.500000	-13.846503	1.119496	0.646341
15.500000	-12.486353	1.093598	0.631389
16.500000	-10.837304	1.069683	0.617582
17.500000	-8.896436	1.017612	0.587518
18.500000	-6.752162	1.037615	0.599067
19.500000	-4.481071	0.956878	0.552454
20.500000	-2.468437	0.910724	0.525807
21.500000	-0.726698	1.464914	0.845769
22.500000	0.287188	2.318420	1.338540
23.500000	0.418384	2.073666	1.197232
24.500000	0.390104	1.965054	1.134525
25.500000	0.397087	1.795066	1.036382
26.500000	-0.005048	1.211340	0.699367
27.500000	-0.210426	0.969793	0.559910
28.500000	-0.422319	0.964110	0.556629
29.500000	-0.511495	1.027773	0.593385
30.500000	-0.409242	1.202239	0.694113
31.500000	-0.231651	0.949384	0.548127
32.500000	-0.424358	1.142894	0.659850
33.500000	-0.465298	1.071810	0.618810
34.500000	-0.674528	1.077784	0.622259
35.500000	-0.596108	0.838779	0.484269
36.500000	-0.511591	1.078881	0.622892
37.500000	-0.275978	1.091514	0.630186
38.500000	-0.067476	1.229224	0.709693
39.500000	-0.113821	1.084479	0.626124
40.500000	-0.222233	1.134756	0.655152
41.500000	-0.028535	1.108821	0.640178
42.500000	0.009596	0.904119	0.521993
43.500000	0.019616	0.331692	0.191503
44.500000	0.075483	0.050611	0.029220
45.500000	-0.195667	0.228055	0.131667
46.500000	0.147075	0.696314	0.402017
47.500000	0.050306	0.753208	0.434865
48.500000	0.264150	1.174394	0.678037
49.500000	-0.119791	0.734681	0.424168
50.500000	0.050685	0.834101	0.481568
