x	PMF_mean	std_dev	std_error
0.500000	13.422825	1.070320	0.617949
1.500000	12.258045	1.039822	0.600342
2.500000	10.028604	1.013949	0.585403
3.500000	7.446265	0.677715	0.391279
4.500000	4.686903	0.544028	0.314095
5.500000	2.178376	0.444191	0.256454
6.500000	-0.005871	0.430415	0.248500
7.500000	-1.853977	0.410502	0.237003
8.500000	-3.403821	0.386835	0.223339
9.500000	-4.622056	0.372788	0.215229
10.500000	-5.565122	0.367227	0.212019
11.500000	-6.222000	0.368818	0.212937
12.500000	-6.617696	0.380025	0.219408
13.500000	-6.735537	0.401989	0.232088
14.500000	-6.558232	0.415988	0.240171
15.500000	-6.060518	0.429094	0.247738
16.500000	-5.238673	0.432727	0.249835
17.500000	-4.115259	0.418707	0.241740
18.500000	-2.760537	0.381258	0.220119
19.500000	-1.262109	0.330541	0.190838
20.500000	0.100760	0.229609	0.132565
21.500000	0.976466	0.186582	0.107723
22.500000	1.119608	0.194584	0.112343
23.500000	0.914915	0.226248	0.130624
24.500000	0.624272	0.149739	0.086452
25.500000	0.372155	0.113845	0.065729
26.500000	0.208079	0.076106	0.043940
27.500000	0.111055	0.106826	0.061676
28.500000	0.078752	0.126505	0.073038
29.500000	0.067779	0.116325	0.067160
30.500000	0.083284	0.099298	0.057330
31.500000	0.117361	0.096383	0.055647
32.500000	0.147467	0.059875	0.034569
33.500000	0.153157	0.055167	0.031851
34.500000	0.152727	0.040661	0.023476
35.500000	0.165501	0.044798	0.025864
36.500000	0.141175	0.042429	0.024497
37.500000	0.106130	0.075783	0.043753
38.500000	0.076867	0.081689	0.047163
39.500000	0.044898	0.087666	0.050614
40.500000	0.069379	0.093915	0.054222
41.500000	0.053137	0.063732	0.036796
42.500000	0.035127	0.054006	0.031180
43.500000	0.001243	0.050640	0.029237
44.500000	-0.007546	0.039659	0.022897
45.500000	-0.005918	0.041496	0.023958
46.500000	-0.004364	0.045584	0.026318
47.500000	-0.035127	0.058386	0.033709
48.500000	-0.056893	0.068619	0.039617
49.500000	-0.049038	0.065866	0.038028
50.500000	-0.061018	0.113037	0.065262
