x	PMF_mean	std_dev	std_error
0.500000	-16.946823	4.001339	2.310174
1.500000	-16.853269	3.994134	2.306014
2.500000	-16.659374	3.988942	2.303017
3.500000	-16.354562	3.999340	2.309020
4.500000	-15.990229	4.009822	2.315072
5.500000	-15.677720	4.007437	2.313695
6.500000	-15.502054	3.999929	2.309360
7.500000	-15.464218	3.997833	2.308150
8.500000	-15.550182	3.984767	2.300606
9.500000	-15.638906	3.947937	2.279343
10.500000	-15.640159	3.940555	2.275081
11.500000	-15.445830	3.966740	2.290198
12.500000	-15.008001	4.014274	2.317642
13.500000	-14.305615	4.053168	2.340098
14.500000	-13.265003	4.050588	2.338608
15.500000	-11.840801	4.020762	2.321388
16.500000	-10.076508	3.983538	2.299897
17.500000	-7.919202	3.947561	2.279126
18.500000	-5.599069	3.919481	2.262914
19.500000	-3.387970	3.764741	2.173574
20.500000	-1.513171	3.618732	2.089276
21.500000	0.086307	3.687688	2.129088
22.500000	0.973134	3.799335	2.193547
23.500000	0.857397	2.381027	1.374686
24.500000	0.754996	1.436185	0.829182
25.500000	0.489860	0.424539	0.245108
26.500000	0.194186	0.415045	0.239626
27.500000	0.052135	0.452235	0.261098
28.500000	0.177066	0.655559	0.378487
29.500000	0.127616	0.651845	0.376343
30.500000	0.184378	0.732145	0.422704
31.500000	0.001438	0.319707	0.184583
32.500000	-0.078706	0.301437	0.174035
33.500000	-0.103204	0.119387	0.068928
34.500000	-0.000527	0.057182	0.033014
35.500000	-0.106377	0.101064	0.058349
36.500000	-0.046797	0.098104	0.056640
37.500000	-0.024996	0.041684	0.024066
38.500000	-0.002220	0.234778	0.135549
39.500000	-0.040032	0.276689	0.159746
40.500000	-0.202733	0.327695	0.189195
41.500000	-0.195445	0.426855	0.246445
42.500000	-0.061417	0.109449	0.063191
43.500000	0.058950	0.201238	0.116185
44.500000	0.000194	0.012278	0.007089
45.500000	-0.007155	0.032598	0.018820
46.500000	0.072357	0.149690	0.086423
47.500000	0.032230	0.212305	0.122574
48.500000	0.126480	0.340610	0.196651
49.500000	0.176539	0.289353	0.167058
50.500000	0.118954	0.411294	0.237461
