x	PMF_mean	std_dev	std_error
0.500000	8.906882	0.249387	0.143984
1.500000	8.747531	0.398892	0.230301
2.500000	8.100228	0.207165	0.119607
3.500000	6.765548	0.094822	0.054745
4.500000	4.961809	0.193619	0.111786
5.500000	2.989417	0.281340	0.162432
6.500000	1.118350	0.284284	0.164131
7.500000	-0.560140	0.290347	0.167632
8.500000	-1.934081	0.278811	0.160972
9.500000	-3.063712	0.264055	0.152452
10.500000	-3.912284	0.233519	0.134822
11.500000	-4.462799	0.203082	0.117250
12.500000	-4.689449	0.195373	0.112799
13.500000	-4.558798	0.203264	0.117354
14.500000	-4.099239	0.212705	0.122805
15.500000	-3.339269	0.223905	0.129272
16.500000	-2.321421	0.266884	0.154085
17.500000	-1.145620	0.298744	0.172480
18.500000	0.066796	0.360848	0.208336
19.500000	1.132747	0.461690	0.266557
20.500000	1.835303	0.513662	0.296563
21.500000	1.837715	0.424241	0.244936
22.500000	1.411640	0.312704	0.180540
23.500000	0.926469	0.265334	0.153191
24.500000	0.535794	0.195487	0.112865
25.500000	0.258852	0.183629	0.106018
26.500000	0.056737	0.170288	0.098316
27.500000	-0.023732	0.179951	0.103895
28.500000	-0.056185	0.142828	0.082462
29.500000	-0.064343	0.166013	0.095848
30.500000	-0.049717	0.150158	0.086694
31.500000	-0.016259	0.152821	0.088231
32.500000	-0.025515	0.137178	0.079200
33.500000	-0.009103	0.130727	0.075475
34.500000	-0.009141	0.119767	0.069148
35.500000	0.000583	0.105187	0.060730
36.500000	0.004671	0.084535	0.048806
37.500000	0.005375	0.091429	0.052786
38.500000	-0.015680	0.060333	0.034833
39.500000	-0.004175	0.035710	0.020617
40.500000	0.002999	0.022577	0.013035
41.500000	0.005711	0.027570	0.015918
42.500000	0.025693	0.009514	0.005493
43.500000	0.012070	0.020149	0.011633
44.500000	0.000878	0.030302	0.017495
45.500000	0.010391	0.008223	0.004748
46.500000	-0.001110	0.018689	0.010790
47.500000	-0.004038	0.010524	0.006076
48.500000	-0.024228	0.016160	0.009330
49.500000	-0.028364	0.052002	0.030023
50.500000	-0.026772	0.068566	0.039587
