x	PMF_mean	std_dev	std_error
0.500000	16.717366	0.020327	0.011736
1.500000	16.717366	0.020327	0.011736
2.500000	16.717366	0.020327	0.011736
3.500000	16.640416	0.045110	0.026044
4.500000	15.938553	0.130815	0.075526
5.500000	13.630391	0.413644	0.238817
6.500000	10.384224	0.251716	0.145328
7.500000	7.305755	0.194368	0.112218
8.500000	4.540048	0.145289	0.083883
9.500000	2.197553	0.065135	0.037606
10.500000	0.226992	0.086508	0.049945
11.500000	-1.412053	0.074971	0.043285
12.500000	-2.732621	0.068893	0.039775
13.500000	-3.713379	0.032051	0.018505
14.500000	-4.367622	0.036662	0.021167
15.500000	-4.671975	0.066897	0.038623
16.500000	-4.582715	0.086420	0.049894
17.500000	-4.103134	0.066595	0.038449
18.500000	-3.284452	0.064347	0.037151
19.500000	-2.204734	0.113503	0.065531
20.500000	-0.986275	0.153684	0.088729
21.500000	0.198565	0.171068	0.098766
22.500000	1.185645	0.223804	0.129213
23.500000	1.811635	0.289643	0.167225
24.500000	2.139844	0.187725	0.108383
25.500000	2.192324	0.134076	0.077409
26.500000	2.059438	0.073542	0.042460
27.500000	1.813946	0.033902	0.019573
28.500000	1.529927	0.051426	0.029691
29.500000	1.284708	0.058918	0.034016
30.500000	1.043790	0.064553	0.037270
31.500000	0.846068	0.061359	0.035426
32.500000	0.688709	0.042130	0.024324
33.500000	0.522404	0.039815	0.022987
34.500000	0.430293	0.006892	0.003979
35.500000	0.334338	0.013422	0.007749
36.500000	0.253960	0.015252	0.008806
37.500000	0.201749	0.030187	0.017429
38.500000	0.153686	0.029382	0.016963
39.500000	0.123079	0.015990	0.009232
40.500000	0.084122	0.018484	0.010672
41.500000	0.056021	0.009191	0.005307
42.500000	0.025308	0.010016	0.005783
43.500000	0.004497	0.010199	0.005889
44.500000	-0.006830	0.008550	0.004937
45.500000	-0.034996	0.016715	0.009650
46.500000	-0.032598	0.016852	0.009730
47.500000	-0.017935	0.005065	0.002924
48.500000	-0.041089	0.003518	0.002031
49.500000	-0.036500	0.026342	0.015209
50.500000	-0.041784	0.025560	0.014757
