           z         mean           se
    0.500000    19.230641     0.020011
    1.500000    19.230641     0.020011
    2.500000    19.230641     0.020011
    3.500000    19.179586     0.047087
    4.500000    18.813548     0.221143
    5.500000    17.927306     0.398205
    6.500000    16.080173     0.508639
    7.500000    13.684045     0.403580
    8.500000    11.202729     0.402302
    9.500000     8.765982     0.290293
   10.500000     6.482475     0.190693
   11.500000     4.617522     0.162055
   12.500000     3.253385     0.151124
   13.500000     2.372546     0.155583
   14.500000     1.908566     0.147731
   15.500000     1.815628     0.119380
   16.500000     1.998376     0.114427
   17.500000     2.456351     0.117560
   18.500000     2.975786     0.095477
   19.500000     3.413497     0.094225
   20.500000     3.520334     0.091980
   21.500000     3.170187     0.074910
   22.500000     2.577901     0.067769
   23.500000     1.840434     0.041813
   24.500000     1.211178     0.043304
   25.500000     0.753295     0.047245
   26.500000     0.405565     0.039907
   27.500000     0.177595     0.038487
   28.500000     0.043116     0.033213
   29.500000     0.000085     0.038555
   30.500000    -0.032110     0.034322
   31.500000    -0.045968     0.027303
   32.500000    -0.026040     0.028081
   33.500000    -0.007820     0.027123
   34.500000    -0.015027     0.026510
   35.500000    -0.005348     0.024602
   36.500000     0.002475     0.020002
   37.500000    -0.004135     0.025507
   38.500000     0.022403     0.015737
   39.500000    -0.006161     0.017658
   40.500000    -0.002915     0.013505
   41.500000    -0.009346     0.015214
   42.500000    -0.005785     0.010998
   43.500000    -0.005391     0.011224
   44.500000     0.001919     0.004358
   45.500000     0.005513     0.008920
   46.500000     0.012513     0.007716
   47.500000    -0.001111     0.012034
   48.500000     0.000422     0.014689
   49.500000     0.004182     0.012207
   50.500000    -0.018819     0.028537
   51.500000    -0.017982     0.026795
   52.500000    -0.015651     0.027172
   53.500000    -0.032650     0.028264
   54.500000    -0.037703     0.035954
   55.500000    -0.045652     0.031084
   56.500000    -0.056208     0.039213
   57.500000    -0.041223     0.037445
   58.500000    -0.040791     0.039852
   59.500000    -0.045567     0.038589
   60.500000    -0.030813     0.041881
   61.500000    -0.031089     0.038243
   62.500000    -0.005848     0.040754
   63.500000     0.027542     0.040594
   64.500000     0.142511     0.041652
   65.500000     0.323207     0.035136
   66.500000     0.641888     0.037838
   67.500000     1.128520     0.040751
   68.500000     1.763444     0.072422
   69.500000     2.654549     0.097767
   70.500000     3.808664     0.146792
   71.500000     5.355539     0.222956
   72.500000     7.318629     0.333611
   73.500000     9.793069     0.543848
   74.500000    12.410051     0.701314
   75.500000    13.885937     1.067767
   76.500000    16.250208     0.732447
   77.500000    18.384537     0.349420
   78.500000    19.136417     0.101393
