           z         mean           se
  -70.500000     0.000002     0.000001
  -69.500000     0.000006     0.000003
  -68.500000     0.000014     0.000007
  -67.500000     0.000053     0.000016
  -66.500000     0.000142     0.000045
  -65.500000     0.000344     0.000075
  -64.500000     0.000661     0.000117
  -63.500000     0.001104     0.000166
  -62.500000     0.001474     0.000186
  -61.500000     0.001807     0.000186
  -60.500000     0.002031     0.000190
  -59.500000     0.002087     0.000190
  -58.500000     0.002127     0.000195
  -57.500000     0.002105     0.000194
  -56.500000     0.002134     0.000172
  -55.500000     0.002147     0.000170
  -54.500000     0.002104     0.000157
  -53.500000     0.002182     0.000179
  -52.500000     0.002168     0.000160
  -51.500000     0.002243     0.000168
  -50.500000     0.002218     0.000178
  -49.500000     0.002201     0.000184
  -48.500000     0.002241     0.000176
  -47.500000     0.002208     0.000184
  -46.500000     0.002243     0.000201
  -45.500000     0.002240     0.000193
  -44.500000     0.002253     0.000204
  -43.500000     0.002200     0.000202
  -42.500000     0.002205     0.000216
  -41.500000     0.002252     0.000245
  -40.500000     0.002200     0.000240
  -39.500000     0.002243     0.000247
  -38.500000     0.002222     0.000269
  -37.500000     0.002196     0.000257
  -36.500000     0.002135     0.000263
  -35.500000     0.002093     0.000280
  -34.500000     0.002131     0.000304
  -33.500000     0.002175     0.000314
  -32.500000     0.002123     0.000286
  -31.500000     0.002165     0.000288
  -30.500000     0.002142     0.000322
  -29.500000     0.002231     0.000317
  -28.500000     0.002350     0.000333
  -27.500000     0.002350     0.000339
  -26.500000     0.002243     0.000383
  -25.500000     0.002049     0.000308
  -24.500000     0.001886     0.000330
  -23.500000     0.001518     0.000258
  -22.500000     0.001431     0.000189
  -21.500000     0.001667     0.000149
  -20.500000     0.002499     0.000193
  -19.500000     0.004709     0.000343
  -18.500000     0.009281     0.000720
  -17.500000     0.017894     0.001368
  -16.500000     0.031009     0.002031
  -15.500000     0.047028     0.002948
  -14.500000     0.060752     0.003202
  -13.500000     0.066561     0.003117
  -12.500000     0.061257     0.002584
  -11.500000     0.045353     0.001888
  -10.500000     0.027728     0.001392
   -9.500000     0.014095     0.000915
   -8.500000     0.006250     0.000580
   -7.500000     0.002353     0.000298
   -6.500000     0.000739     0.000117
   -5.500000     0.000191     0.000041
   -4.500000     0.000056     0.000019
   -3.500000     0.000007     0.000004
   -2.500000     0.000002     0.000001
   -1.500000     0.000000     0.000000
   -0.500000     0.000001     0.000001
    0.500000     0.000002     0.000002
    1.500000     0.000003     0.000003
    2.500000     0.000009     0.000006
    3.500000     0.000012     0.000006
    4.500000     0.000051     0.000013
    5.500000     0.000214     0.000025
    6.500000     0.000716     0.000039
    7.500000     0.002327     0.000118
    8.500000     0.006390     0.000436
    9.500000     0.014811     0.001014
   10.500000     0.028639     0.001888
   11.500000     0.046393     0.002611
   12.500000     0.062038     0.003375
   13.500000     0.069172     0.003480
   14.500000     0.063686     0.002895
   15.500000     0.049228     0.002001
   16.500000     0.032404     0.001474
   17.500000     0.018424     0.000848
   18.500000     0.009426     0.000395
   19.500000     0.004629     0.000255
   20.500000     0.002458     0.000187
   21.500000     0.001709     0.000174
   22.500000     0.001489     0.000136
   23.500000     0.001679     0.000132
   24.500000     0.001881     0.000176
   25.500000     0.002067     0.000217
   26.500000     0.002192     0.000249
   27.500000     0.002206     0.000240
   28.500000     0.002243     0.000213
   29.500000     0.002087     0.000251
   30.500000     0.002028     0.000228
   31.500000     0.001965     0.000219
   32.500000     0.002028     0.000229
   33.500000     0.002020     0.000212
   34.500000     0.001948     0.000203
   35.500000     0.002027     0.000193
   36.500000     0.001994     0.000195
   37.500000     0.001959     0.000188
   38.500000     0.002016     0.000198
   39.500000     0.002044     0.000215
   40.500000     0.002072     0.000231
   41.500000     0.002073     0.000236
   42.500000     0.002168     0.000258
   43.500000     0.002160     0.000232
   44.500000     0.002222     0.000213
   45.500000     0.002228     0.000251
   46.500000     0.002152     0.000235
   47.500000     0.002276     0.000213
   48.500000     0.002186     0.000229
   49.500000     0.002330     0.000261
   50.500000     0.002330     0.000260
   51.500000     0.002389     0.000273
   52.500000     0.002357     0.000247
   53.500000     0.002325     0.000238
   54.500000     0.002314     0.000223
   55.500000     0.002309     0.000257
   56.500000     0.002232     0.000232
   57.500000     0.002262     0.000233
   58.500000     0.002332     0.000237
   59.500000     0.002218     0.000232
   60.500000     0.002291     0.000211
   61.500000     0.002170     0.000232
   62.500000     0.002083     0.000208
   63.500000     0.002115     0.000196
   64.500000     0.002107     0.000232
   65.500000     0.001980     0.000221
   66.500000     0.001736     0.000194
   67.500000     0.001395     0.000199
   68.500000     0.001009     0.000144
   69.500000     0.000578     0.000115
   70.500000     0.000306     0.000075
   71.500000     0.000123     0.000038
   72.500000     0.000040     0.000012
   73.500000     0.000005     0.000002
   74.500000     0.000001     0.000001
   75.500000     0.000000     0.000000
   76.500000     0.000001     0.000001
