#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 6555 for 1000 frames
1 #TOTAL_CONTACTS 8439 for 1000 frames
2 #TOTAL_CONTACTS 8242 for 1000 frames
3 #TOTAL_CONTACTS 8449 for 1000 frames
4 #TOTAL_CONTACTS 10750 for 1000 frames
5 #TOTAL_CONTACTS 8236 for 1000 frames
6 #TOTAL_CONTACTS 7991 for 1000 frames
7 #TOTAL_CONTACTS 8350 for 1000 frames
8 #TOTAL_CONTACTS 8608 for 1000 frames
9 #TOTAL_CONTACTS 9075 for 1000 frames
10 #TOTAL_CONTACTS 8647 for 1000 frames
11 #TOTAL_CONTACTS 7095 for 1000 frames
12 #TOTAL_CONTACTS 7835 for 1000 frames
13 #TOTAL_CONTACTS 9533 for 1000 frames
14 #TOTAL_CONTACTS 7230 for 1000 frames
15 #TOTAL_CONTACTS 10521 for 1000 frames
16 #TOTAL_CONTACTS 10305 for 1000 frames
17 #TOTAL_CONTACTS 10898 for 1000 frames
18 #TOTAL_CONTACTS 8276 for 1000 frames
19 #TOTAL_CONTACTS 6515 for 1000 frames
20 #TOTAL_CONTACTS 8000 for 1000 frames
21 #TOTAL_CONTACTS 7603 for 1000 frames
22 #TOTAL_CONTACTS 8675 for 1000 frames
23 #TOTAL_CONTACTS 9125 for 1000 frames
24 #TOTAL_CONTACTS 9150 for 1000 frames
25 #TOTAL_CONTACTS 9096 for 1000 frames
26 #TOTAL_CONTACTS 8179 for 1000 frames
27 #TOTAL_CONTACTS 7134 for 1000 frames
28 #TOTAL_CONTACTS 7023 for 1000 frames
29 #TOTAL_CONTACTS 7193 for 1000 frames
30 #TOTAL_CONTACTS 7858 for 1000 frames
31 #TOTAL_CONTACTS 7195 for 1000 frames
32 #TOTAL_CONTACTS 6754 for 1000 frames
33 #TOTAL_CONTACTS 8026 for 1000 frames
34 #TOTAL_CONTACTS 7579 for 1000 frames
35 #TOTAL_CONTACTS 8783 for 1000 frames
36 #TOTAL_CONTACTS 7385 for 1000 frames
37 #TOTAL_CONTACTS 8166 for 1000 frames
38 #TOTAL_CONTACTS 7259 for 1000 frames
39 #TOTAL_CONTACTS 6393 for 1000 frames
40 #TOTAL_CONTACTS 7839 for 1000 frames
41 #TOTAL_CONTACTS 8727 for 1000 frames
42 #TOTAL_CONTACTS 7871 for 1000 frames
43 #TOTAL_CONTACTS 8894 for 1000 frames
44 #TOTAL_CONTACTS 7262 for 1000 frames
45 #TOTAL_CONTACTS 7555 for 1000 frames
46 #TOTAL_CONTACTS 7686 for 1000 frames
47 #TOTAL_CONTACTS 8478 for 1000 frames
48 #TOTAL_CONTACTS 6962 for 1000 frames
49 #TOTAL_CONTACTS 8422 for 1000 frames
50 #TOTAL_CONTACTS 8780 for 1000 frames
51 #TOTAL_CONTACTS 9172 for 1000 frames
52 #TOTAL_CONTACTS 8682 for 1000 frames
53 #TOTAL_CONTACTS 6845 for 1000 frames
54 #TOTAL_CONTACTS 8897 for 1000 frames
55 #TOTAL_CONTACTS 7408 for 1000 frames
56 #TOTAL_CONTACTS 9164 for 1000 frames
57 #TOTAL_CONTACTS 9104 for 1000 frames
58 #TOTAL_CONTACTS 6687 for 1000 frames
59 #TOTAL_CONTACTS 5973 for 1000 frames
60 #TOTAL_CONTACTS 950 for 100 frames
