           z         mean           se
    0.500000    17.277907     0.558886
    1.500000    16.975384     0.611877
    2.500000    16.889629     0.601845
    3.500000    17.027667     0.599397
    4.500000    17.066704     0.471695
    5.500000    16.828429     0.490968
    6.500000    15.597253     0.519666
    7.500000    13.727791     0.472987
    8.500000    11.125846     0.338693
    9.500000     8.715197     0.290986
   10.500000     6.578989     0.195472
   11.500000     4.946310     0.136622
   12.500000     3.771600     0.119914
   13.500000     2.979465     0.108695
   14.500000     2.581169     0.070735
   15.500000     2.434435     0.073365
   16.500000     2.558932     0.066231
   17.500000     2.811456     0.087267
   18.500000     3.042797     0.084561
   19.500000     3.103204     0.070852
   20.500000     2.973448     0.031455
   21.500000     2.515830     0.036143
   22.500000     1.964962     0.029748
   23.500000     1.408192     0.026000
   24.500000     0.958509     0.025157
   25.500000     0.605230     0.025140
   26.500000     0.360455     0.020355
   27.500000     0.202002     0.023186
   28.500000     0.083859     0.019616
   29.500000     0.030122     0.019609
   30.500000     0.003065     0.019363
   31.500000    -0.018865     0.015644
   32.500000    -0.029511     0.011972
   33.500000    -0.009688     0.013595
   34.500000    -0.015936     0.010260
   35.500000    -0.018091     0.019085
   36.500000    -0.026261     0.015534
   37.500000    -0.015778     0.009760
   38.500000    -0.008787     0.016389
   39.500000    -0.000598     0.011701
   40.500000    -0.004997     0.011782
   41.500000     0.012653     0.008829
   42.500000    -0.018053     0.005191
   43.500000     0.003376     0.010232
   44.500000     0.003858     0.004978
   45.500000    -0.001557     0.010943
   46.500000    -0.001678     0.009427
   47.500000    -0.017901     0.005723
   48.500000     0.008456     0.010308
   49.500000     0.015843     0.006752
   50.500000     0.007143     0.013359
   51.500000     0.011198     0.014065
   52.500000    -0.002592     0.016517
   53.500000    -0.007450     0.019502
   54.500000     0.006761     0.020874
   55.500000     0.008551     0.021458
   56.500000    -0.014861     0.018178
   57.500000     0.001659     0.016210
   58.500000     0.011929     0.024935
   59.500000     0.002905     0.028074
   60.500000    -0.004730     0.029521
   61.500000     0.012731     0.034685
   62.500000     0.027872     0.037601
   63.500000     0.035754     0.032862
   64.500000     0.094745     0.042221
   65.500000     0.227900     0.048391
   66.500000     0.474026     0.054666
   67.500000     0.921956     0.069428
   68.500000     1.640848     0.092828
   69.500000     2.580055     0.109612
   70.500000     3.914716     0.136482
   71.500000     5.585800     0.167678
   72.500000     7.561983     0.174091
   73.500000    10.158603     0.225197
   74.500000    13.025344     0.322645
   75.500000    16.044231     0.371596
   76.500000    17.898735     0.369923
   77.500000    19.048353     0.126128
