           z         mean           se
  -74.500000     0.000003     0.000002
  -73.500000     0.000006     0.000003
  -72.500000     0.000029     0.000009
  -71.500000     0.000093     0.000019
  -70.500000     0.000270     0.000029
  -69.500000     0.000771     0.000083
  -68.500000     0.001715     0.000138
  -67.500000     0.003129     0.000266
  -66.500000     0.005197     0.000334
  -65.500000     0.006919     0.000389
  -64.500000     0.008658     0.000346
  -63.500000     0.010020     0.000373
  -62.500000     0.010531     0.000357
  -61.500000     0.011306     0.000336
  -60.500000     0.011296     0.000335
  -59.500000     0.011311     0.000327
  -58.500000     0.011164     0.000346
  -57.500000     0.011344     0.000389
  -56.500000     0.011494     0.000440
  -55.500000     0.011493     0.000376
  -54.500000     0.011290     0.000426
  -53.500000     0.011393     0.000366
  -52.500000     0.011239     0.000320
  -51.500000     0.011084     0.000315
  -50.500000     0.011279     0.000369
  -49.500000     0.011260     0.000314
  -48.500000     0.011537     0.000302
  -47.500000     0.011574     0.000282
  -46.500000     0.011469     0.000260
  -45.500000     0.011544     0.000259
  -44.500000     0.011785     0.000410
  -43.500000     0.011746     0.000266
  -42.500000     0.011934     0.000353
  -41.500000     0.011740     0.000374
  -40.500000     0.011910     0.000459
  -39.500000     0.012192     0.000438
  -38.500000     0.011994     0.000460
  -37.500000     0.012133     0.000514
  -36.500000     0.012134     0.000471
  -35.500000     0.011921     0.000560
  -34.500000     0.012067     0.000449
  -33.500000     0.012164     0.000594
  -32.500000     0.012183     0.000533
  -31.500000     0.012034     0.000632
  -30.500000     0.011784     0.000755
  -29.500000     0.011444     0.000582
  -28.500000     0.010507     0.000625
  -27.500000     0.009404     0.000607
  -26.500000     0.008053     0.000434
  -25.500000     0.006566     0.000449
  -24.500000     0.004942     0.000366
  -23.500000     0.003688     0.000261
  -22.500000     0.002486     0.000226
  -21.500000     0.001809     0.000206
  -20.500000     0.001649     0.000289
  -19.500000     0.001841     0.000441
  -18.500000     0.002122     0.000552
  -17.500000     0.002602     0.000815
  -16.500000     0.002866     0.000839
  -15.500000     0.003021     0.000930
  -14.500000     0.002870     0.000973
  -13.500000     0.002023     0.000643
  -12.500000     0.001318     0.000456
  -11.500000     0.000626     0.000265
  -10.500000     0.000198     0.000081
   -9.500000     0.000045     0.000025
   -8.500000     0.000007     0.000007
   -7.500000     0.000003     0.000003
   -6.500000     0.000001     0.000001
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000005     0.000004
    8.500000     0.000028     0.000014
    9.500000     0.000121     0.000046
   10.500000     0.000381     0.000145
   11.500000     0.000997     0.000294
   12.500000     0.001647     0.000447
   13.500000     0.002319     0.000500
   14.500000     0.002704     0.000594
   15.500000     0.002815     0.000654
   16.500000     0.002567     0.000605
   17.500000     0.002125     0.000407
   18.500000     0.001734     0.000228
   19.500000     0.001440     0.000172
   20.500000     0.001616     0.000178
   21.500000     0.001874     0.000172
   22.500000     0.002512     0.000187
   23.500000     0.003407     0.000246
   24.500000     0.004428     0.000295
   25.500000     0.005674     0.000403
   26.500000     0.006937     0.000406
   27.500000     0.008140     0.000475
   28.500000     0.008951     0.000523
   29.500000     0.009778     0.000532
   30.500000     0.010721     0.000655
   31.500000     0.010448     0.000682
   32.500000     0.010572     0.000674
   33.500000     0.010654     0.000621
   34.500000     0.010791     0.000638
   35.500000     0.010661     0.000564
   36.500000     0.010569     0.000611
   37.500000     0.010444     0.000617
   38.500000     0.010675     0.000564
   39.500000     0.010942     0.000569
   40.500000     0.010806     0.000520
   41.500000     0.010783     0.000489
   42.500000     0.010846     0.000509
   43.500000     0.010978     0.000451
   44.500000     0.011013     0.000526
   45.500000     0.011016     0.000507
   46.500000     0.011245     0.000484
   47.500000     0.011074     0.000409
   48.500000     0.011154     0.000344
   49.500000     0.011060     0.000379
   50.500000     0.010816     0.000327
   51.500000     0.010793     0.000298
   52.500000     0.010425     0.000275
   53.500000     0.010626     0.000323
   54.500000     0.010441     0.000322
   55.500000     0.010133     0.000276
   56.500000     0.010308     0.000288
   57.500000     0.010231     0.000199
   58.500000     0.010285     0.000193
   59.500000     0.010119     0.000296
   60.500000     0.010256     0.000222
   61.500000     0.010415     0.000211
   62.500000     0.010166     0.000271
   63.500000     0.010731     0.000347
   64.500000     0.010598     0.000246
   65.500000     0.010520     0.000344
   66.500000     0.010409     0.000433
   67.500000     0.009721     0.000409
   68.500000     0.008379     0.000353
   69.500000     0.006593     0.000379
   70.500000     0.004499     0.000334
   71.500000     0.002545     0.000235
   72.500000     0.001313     0.000126
   73.500000     0.000510     0.000068
   74.500000     0.000195     0.000039
   75.500000     0.000072     0.000017
   76.500000     0.000018     0.000008
   77.500000     0.000001     0.000001
