           z         mean           se
  -69.500000     0.000002     0.000001
  -68.500000     0.000013     0.000004
  -67.500000     0.000065     0.000014
  -66.500000     0.000226     0.000037
  -65.500000     0.000621     0.000095
  -64.500000     0.001315     0.000196
  -63.500000     0.002304     0.000279
  -62.500000     0.003552     0.000333
  -61.500000     0.004640     0.000352
  -60.500000     0.005526     0.000344
  -59.500000     0.005981     0.000316
  -58.500000     0.006232     0.000310
  -57.500000     0.006219     0.000297
  -56.500000     0.006253     0.000273
  -55.500000     0.006176     0.000301
  -54.500000     0.006239     0.000276
  -53.500000     0.006288     0.000265
  -52.500000     0.006315     0.000269
  -51.500000     0.006319     0.000265
  -50.500000     0.006319     0.000228
  -49.500000     0.006333     0.000219
  -48.500000     0.006308     0.000213
  -47.500000     0.006280     0.000221
  -46.500000     0.006334     0.000187
  -45.500000     0.006256     0.000192
  -44.500000     0.006243     0.000157
  -43.500000     0.006309     0.000187
  -42.500000     0.006184     0.000173
  -41.500000     0.006228     0.000170
  -40.500000     0.006228     0.000204
  -39.500000     0.006185     0.000182
  -38.500000     0.006162     0.000171
  -37.500000     0.006147     0.000164
  -36.500000     0.006112     0.000155
  -35.500000     0.006168     0.000148
  -34.500000     0.006171     0.000141
  -33.500000     0.006208     0.000170
  -32.500000     0.006168     0.000146
  -31.500000     0.006281     0.000191
  -30.500000     0.006314     0.000206
  -29.500000     0.006221     0.000206
  -28.500000     0.006177     0.000199
  -27.500000     0.005935     0.000177
  -26.500000     0.005536     0.000171
  -25.500000     0.004912     0.000131
  -24.500000     0.004097     0.000117
  -23.500000     0.003242     0.000102
  -22.500000     0.002501     0.000066
  -21.500000     0.002069     0.000082
  -20.500000     0.002035     0.000110
  -19.500000     0.002703     0.000169
  -18.500000     0.004308     0.000234
  -17.500000     0.007459     0.000368
  -16.500000     0.012191     0.000543
  -15.500000     0.018774     0.000716
  -14.500000     0.025349     0.000941
  -13.500000     0.030887     0.001082
  -12.500000     0.032582     0.001168
  -11.500000     0.029502     0.001161
  -10.500000     0.022887     0.000979
   -9.500000     0.015421     0.000664
   -8.500000     0.009229     0.000439
   -7.500000     0.005240     0.000283
   -6.500000     0.003146     0.000254
   -5.500000     0.002166     0.000193
   -4.500000     0.001863     0.000154
   -3.500000     0.001834     0.000179
   -2.500000     0.001903     0.000148
   -1.500000     0.001902     0.000158
   -0.500000     0.001894     0.000145
    0.500000     0.001913     0.000157
    1.500000     0.001904     0.000161
    2.500000     0.001976     0.000151
    3.500000     0.001991     0.000127
    4.500000     0.002149     0.000147
    5.500000     0.002479     0.000172
    6.500000     0.003522     0.000276
    7.500000     0.005720     0.000431
    8.500000     0.010015     0.000687
    9.500000     0.016215     0.000955
   10.500000     0.024016     0.001478
   11.500000     0.030873     0.001901
   12.500000     0.034174     0.002081
   13.500000     0.032564     0.001781
   14.500000     0.027459     0.001324
   15.500000     0.019919     0.000894
   16.500000     0.012925     0.000516
   17.500000     0.008105     0.000298
   18.500000     0.004938     0.000186
   19.500000     0.003149     0.000112
   20.500000     0.002363     0.000072
   21.500000     0.002251     0.000071
   22.500000     0.002659     0.000112
   23.500000     0.003402     0.000163
   24.500000     0.004323     0.000201
   25.500000     0.005190     0.000225
   26.500000     0.005920     0.000269
   27.500000     0.006359     0.000300
   28.500000     0.006669     0.000342
   29.500000     0.006742     0.000346
   30.500000     0.006716     0.000328
   31.500000     0.006644     0.000326
   32.500000     0.006571     0.000357
   33.500000     0.006491     0.000322
   34.500000     0.006421     0.000344
   35.500000     0.006421     0.000383
   36.500000     0.006427     0.000403
   37.500000     0.006331     0.000364
   38.500000     0.006332     0.000358
   39.500000     0.006298     0.000343
   40.500000     0.006309     0.000342
   41.500000     0.006257     0.000339
   42.500000     0.006207     0.000340
   43.500000     0.006294     0.000297
   44.500000     0.006211     0.000291
   45.500000     0.006205     0.000312
   46.500000     0.006191     0.000301
   47.500000     0.006159     0.000323
   48.500000     0.006216     0.000322
   49.500000     0.006225     0.000334
   50.500000     0.006134     0.000335
   51.500000     0.006106     0.000333
   52.500000     0.006169     0.000320
   53.500000     0.006213     0.000332
   54.500000     0.006153     0.000318
   55.500000     0.006139     0.000288
   56.500000     0.006190     0.000288
   57.500000     0.006219     0.000293
   58.500000     0.006211     0.000283
   59.500000     0.006217     0.000280
   60.500000     0.006218     0.000288
   61.500000     0.006200     0.000317
   62.500000     0.006115     0.000321
   63.500000     0.005857     0.000326
   64.500000     0.005211     0.000354
   65.500000     0.004182     0.000334
   66.500000     0.003010     0.000312
   67.500000     0.001874     0.000252
   68.500000     0.000994     0.000152
   69.500000     0.000419     0.000073
   70.500000     0.000140     0.000028
   71.500000     0.000031     0.000007
   72.500000     0.000005     0.000002
   73.500000     0.000000     0.000000
