           z         mean           se
  -75.500000     0.000001     0.000000
  -74.500000     0.000005     0.000002
  -73.500000     0.000022     0.000004
  -72.500000     0.000110     0.000010
  -71.500000     0.000341     0.000032
  -70.500000     0.000866     0.000070
  -69.500000     0.001940     0.000122
  -68.500000     0.003428     0.000171
  -67.500000     0.005437     0.000197
  -66.500000     0.007376     0.000211
  -65.500000     0.008802     0.000179
  -64.500000     0.009554     0.000180
  -63.500000     0.010073     0.000138
  -62.500000     0.010223     0.000151
  -61.500000     0.010311     0.000186
  -60.500000     0.010349     0.000143
  -59.500000     0.010210     0.000144
  -58.500000     0.010156     0.000110
  -57.500000     0.010150     0.000083
  -56.500000     0.010262     0.000102
  -55.500000     0.010164     0.000069
  -54.500000     0.010091     0.000083
  -53.500000     0.010140     0.000082
  -52.500000     0.010142     0.000040
  -51.500000     0.010078     0.000078
  -50.500000     0.010079     0.000068
  -49.500000     0.010033     0.000095
  -48.500000     0.010033     0.000059
  -47.500000     0.010221     0.000062
  -46.500000     0.010086     0.000076
  -45.500000     0.010060     0.000081
  -44.500000     0.010006     0.000080
  -43.500000     0.010039     0.000090
  -42.500000     0.010107     0.000091
  -41.500000     0.010049     0.000109
  -40.500000     0.010112     0.000077
  -39.500000     0.010106     0.000110
  -38.500000     0.010165     0.000169
  -37.500000     0.010255     0.000134
  -36.500000     0.010266     0.000164
  -35.500000     0.010181     0.000145
  -34.500000     0.010167     0.000159
  -33.500000     0.010130     0.000162
  -32.500000     0.010293     0.000142
  -31.500000     0.010278     0.000128
  -30.500000     0.010125     0.000144
  -29.500000     0.010073     0.000172
  -28.500000     0.009853     0.000159
  -27.500000     0.009533     0.000160
  -26.500000     0.008932     0.000160
  -25.500000     0.008140     0.000160
  -24.500000     0.007183     0.000134
  -23.500000     0.006014     0.000114
  -22.500000     0.004876     0.000126
  -21.500000     0.003897     0.000104
  -20.500000     0.003243     0.000083
  -19.500000     0.003123     0.000137
  -18.500000     0.003175     0.000192
  -17.500000     0.003470     0.000214
  -16.500000     0.003838     0.000222
  -15.500000     0.004053     0.000243
  -14.500000     0.003749     0.000225
  -13.500000     0.003226     0.000200
  -12.500000     0.002310     0.000150
  -11.500000     0.001412     0.000115
  -10.500000     0.000671     0.000077
   -9.500000     0.000308     0.000040
   -8.500000     0.000109     0.000019
   -7.500000     0.000037     0.000010
   -6.500000     0.000016     0.000006
   -5.500000     0.000007     0.000002
   -4.500000     0.000005     0.000002
   -3.500000     0.000006     0.000003
   -2.500000     0.000006     0.000003
   -1.500000     0.000007     0.000002
   -0.500000     0.000006     0.000002
    0.500000     0.000011     0.000004
    1.500000     0.000015     0.000006
    2.500000     0.000017     0.000007
    3.500000     0.000016     0.000007
    4.500000     0.000013     0.000006
    5.500000     0.000015     0.000005
    6.500000     0.000027     0.000009
    7.500000     0.000063     0.000015
    8.500000     0.000164     0.000023
    9.500000     0.000403     0.000057
   10.500000     0.000950     0.000117
   11.500000     0.001644     0.000181
   12.500000     0.002541     0.000251
   13.500000     0.003439     0.000288
   14.500000     0.003995     0.000238
   15.500000     0.004152     0.000205
   16.500000     0.003953     0.000191
   17.500000     0.003590     0.000171
   18.500000     0.003226     0.000151
   19.500000     0.003131     0.000149
   20.500000     0.003309     0.000094
   21.500000     0.003919     0.000086
   22.500000     0.004829     0.000086
   23.500000     0.006050     0.000135
   24.500000     0.007193     0.000160
   25.500000     0.008306     0.000155
   26.500000     0.009094     0.000168
   27.500000     0.009573     0.000175
   28.500000     0.010116     0.000173
   29.500000     0.010304     0.000167
   30.500000     0.010411     0.000139
   31.500000     0.010462     0.000130
   32.500000     0.010493     0.000159
   33.500000     0.010468     0.000148
   34.500000     0.010494     0.000150
   35.500000     0.010491     0.000155
   36.500000     0.010503     0.000115
   37.500000     0.010403     0.000112
   38.500000     0.010437     0.000129
   39.500000     0.010419     0.000141
   40.500000     0.010444     0.000128
   41.500000     0.010394     0.000115
   42.500000     0.010563     0.000140
   43.500000     0.010472     0.000112
   44.500000     0.010532     0.000111
   45.500000     0.010485     0.000112
   46.500000     0.010464     0.000096
   47.500000     0.010485     0.000102
   48.500000     0.010414     0.000102
   49.500000     0.010357     0.000125
   50.500000     0.010360     0.000091
   51.500000     0.010363     0.000090
   52.500000     0.010364     0.000070
   53.500000     0.010411     0.000077
   54.500000     0.010362     0.000092
   55.500000     0.010281     0.000081
   56.500000     0.010388     0.000053
   57.500000     0.010355     0.000055
   58.500000     0.010291     0.000075
   59.500000     0.010300     0.000078
   60.500000     0.010246     0.000067
   61.500000     0.010171     0.000081
   62.500000     0.010109     0.000115
   63.500000     0.010171     0.000092
   64.500000     0.010225     0.000110
   65.500000     0.009955     0.000146
   66.500000     0.009652     0.000138
   67.500000     0.008821     0.000172
   68.500000     0.007300     0.000207
   69.500000     0.005470     0.000203
   70.500000     0.003516     0.000167
   71.500000     0.001934     0.000123
   72.500000     0.000920     0.000065
   73.500000     0.000347     0.000033
   74.500000     0.000105     0.000014
   75.500000     0.000029     0.000006
   76.500000     0.000004     0.000002
   77.500000     0.000000     0.000000
