           z         mean           se
  -73.500000     0.000000     0.000000
  -72.500000     0.000005     0.000002
  -71.500000     0.000047     0.000011
  -70.500000     0.000189     0.000027
  -69.500000     0.000590     0.000066
  -68.500000     0.001462     0.000126
  -67.500000     0.002955     0.000178
  -66.500000     0.004835     0.000200
  -65.500000     0.006720     0.000203
  -64.500000     0.008032     0.000164
  -63.500000     0.008884     0.000126
  -62.500000     0.009301     0.000091
  -61.500000     0.009414     0.000078
  -60.500000     0.009468     0.000101
  -59.500000     0.009480     0.000121
  -58.500000     0.009554     0.000102
  -57.500000     0.009647     0.000103
  -56.500000     0.009538     0.000109
  -55.500000     0.009577     0.000113
  -54.500000     0.009555     0.000110
  -53.500000     0.009482     0.000116
  -52.500000     0.009530     0.000153
  -51.500000     0.009555     0.000146
  -50.500000     0.009621     0.000170
  -49.500000     0.009442     0.000174
  -48.500000     0.009549     0.000160
  -47.500000     0.009510     0.000142
  -46.500000     0.009497     0.000139
  -45.500000     0.009501     0.000136
  -44.500000     0.009437     0.000129
  -43.500000     0.009406     0.000143
  -42.500000     0.009410     0.000148
  -41.500000     0.009468     0.000158
  -40.500000     0.009512     0.000135
  -39.500000     0.009493     0.000139
  -38.500000     0.009497     0.000152
  -37.500000     0.009427     0.000184
  -36.500000     0.009470     0.000154
  -35.500000     0.009407     0.000201
  -34.500000     0.009498     0.000194
  -33.500000     0.009465     0.000192
  -32.500000     0.009532     0.000173
  -31.500000     0.009591     0.000140
  -30.500000     0.009571     0.000180
  -29.500000     0.009572     0.000155
  -28.500000     0.009339     0.000189
  -27.500000     0.009019     0.000174
  -26.500000     0.008448     0.000224
  -25.500000     0.007685     0.000220
  -24.500000     0.006661     0.000174
  -23.500000     0.005488     0.000138
  -22.500000     0.004369     0.000138
  -21.500000     0.003494     0.000136
  -20.500000     0.003108     0.000177
  -19.500000     0.003385     0.000214
  -18.500000     0.004249     0.000250
  -17.500000     0.005704     0.000320
  -16.500000     0.007614     0.000435
  -15.500000     0.009864     0.000593
  -14.500000     0.011034     0.000576
  -13.500000     0.010873     0.000539
  -12.500000     0.009181     0.000521
  -11.500000     0.006627     0.000515
  -10.500000     0.003988     0.000386
   -9.500000     0.001993     0.000248
   -8.500000     0.000923     0.000113
   -7.500000     0.000393     0.000054
   -6.500000     0.000139     0.000024
   -5.500000     0.000056     0.000012
   -4.500000     0.000034     0.000009
   -3.500000     0.000030     0.000010
   -2.500000     0.000021     0.000008
   -1.500000     0.000021     0.000009
   -0.500000     0.000019     0.000008
    0.500000     0.000017     0.000009
    1.500000     0.000021     0.000009
    2.500000     0.000014     0.000007
    3.500000     0.000017     0.000007
    4.500000     0.000022     0.000008
    5.500000     0.000050     0.000014
    6.500000     0.000120     0.000030
    7.500000     0.000347     0.000066
    8.500000     0.000883     0.000130
    9.500000     0.001927     0.000185
   10.500000     0.003774     0.000253
   11.500000     0.006356     0.000339
   12.500000     0.009043     0.000447
   13.500000     0.010932     0.000571
   14.500000     0.011314     0.000566
   15.500000     0.009902     0.000588
   16.500000     0.007812     0.000538
   17.500000     0.005872     0.000394
   18.500000     0.004239     0.000281
   19.500000     0.003292     0.000217
   20.500000     0.003009     0.000121
   21.500000     0.003305     0.000102
   22.500000     0.004125     0.000095
   23.500000     0.005132     0.000134
   24.500000     0.006376     0.000155
   25.500000     0.007434     0.000188
   26.500000     0.008308     0.000184
   27.500000     0.008797     0.000188
   28.500000     0.009112     0.000237
   29.500000     0.009299     0.000228
   30.500000     0.009342     0.000192
   31.500000     0.009325     0.000168
   32.500000     0.009281     0.000188
   33.500000     0.009225     0.000123
   34.500000     0.009283     0.000181
   35.500000     0.009344     0.000191
   36.500000     0.009264     0.000161
   37.500000     0.009242     0.000171
   38.500000     0.009305     0.000209
   39.500000     0.009278     0.000165
   40.500000     0.009374     0.000176
   41.500000     0.009395     0.000184
   42.500000     0.009363     0.000166
   43.500000     0.009354     0.000183
   44.500000     0.009248     0.000171
   45.500000     0.009308     0.000133
   46.500000     0.009280     0.000160
   47.500000     0.009377     0.000175
   48.500000     0.009335     0.000129
   49.500000     0.009256     0.000116
   50.500000     0.009280     0.000127
   51.500000     0.009356     0.000124
   52.500000     0.009349     0.000128
   53.500000     0.009378     0.000114
   54.500000     0.009416     0.000114
   55.500000     0.009357     0.000105
   56.500000     0.009455     0.000159
   57.500000     0.009475     0.000121
   58.500000     0.009467     0.000142
   59.500000     0.009462     0.000114
   60.500000     0.009455     0.000092
   61.500000     0.009345     0.000104
   62.500000     0.009484     0.000110
   63.500000     0.009484     0.000132
   64.500000     0.009474     0.000108
   65.500000     0.009306     0.000111
   66.500000     0.008733     0.000144
   67.500000     0.007905     0.000210
   68.500000     0.006315     0.000218
   69.500000     0.004455     0.000203
   70.500000     0.002646     0.000172
   71.500000     0.001267     0.000115
   72.500000     0.000478     0.000059
   73.500000     0.000135     0.000023
   74.500000     0.000029     0.000008
   75.500000     0.000004     0.000002
   76.500000     0.000000     0.000000
