#frame monomers_% popc_isolated_%
0 65.38461538461539 0.0
1 73.07692307692308 0.0
2 61.53846153846154 0.0
3 61.53846153846154 0.0
4 34.61538461538461 0.0
5 19.23076923076923 0.0
6 38.46153846153846 0.0
7 53.84615384615385 0.0
8 61.53846153846154 0.0
9 65.38461538461539 0.0
10 61.53846153846154 0.0
11 57.69230769230769 0.0
12 61.53846153846154 0.0
13 76.92307692307692 0.0
14 65.38461538461539 0.0
15 80.76923076923077 0.0
16 73.07692307692308 0.0
17 80.76923076923077 0.0
18 80.76923076923077 0.0
19 80.76923076923077 0.0
20 69.23076923076923 0.0
21 73.07692307692308 0.0
22 65.38461538461539 0.0
23 80.76923076923077 0.0
24 84.61538461538461 0.0
25 80.76923076923077 0.0
26 88.46153846153847 0.0
27 84.61538461538461 0.0
28 76.92307692307692 0.0
29 76.92307692307692 0.0
30 80.76923076923077 0.0
31 65.38461538461539 0.0
32 69.23076923076923 0.0
33 69.23076923076923 0.0
34 76.92307692307692 0.0
35 69.23076923076923 0.0
36 76.92307692307692 0.0
37 65.38461538461539 0.0
38 69.23076923076923 0.0
39 80.76923076923077 0.0
40 69.23076923076923 0.0
41 73.07692307692308 0.0
42 53.84615384615385 0.0
43 69.23076923076923 0.0
44 76.92307692307692 0.0
45 73.07692307692308 0.0
46 65.38461538461539 0.0
47 61.53846153846154 0.0
48 61.53846153846154 0.0
49 61.53846153846154 0.0
50 76.92307692307692 0.0
51 80.76923076923077 0.0
52 61.53846153846154 0.0
53 46.15384615384615 0.0
54 46.15384615384615 0.0
55 69.23076923076923 0.0
56 65.38461538461539 0.0
57 84.61538461538461 0.0
58 76.92307692307692 0.0
59 76.92307692307692 0.0
60 53.84615384615385 0.0
61 65.38461538461539 0.0
62 57.69230769230769 0.0
63 61.53846153846154 0.0
64 57.69230769230769 0.0
65 61.53846153846154 0.0
66 69.23076923076923 0.0
67 76.92307692307692 0.0
68 50.0 0.0
69 57.69230769230769 0.0
70 69.23076923076923 0.0
71 65.38461538461539 0.0
72 38.46153846153846 0.0
73 30.76923076923077 0.0
74 53.84615384615385 0.0
75 53.84615384615385 0.0
76 53.84615384615385 0.0
77 53.84615384615385 0.0
78 42.30769230769231 0.0
79 50.0 0.0
80 50.0 0.0
81 46.15384615384615 0.0
82 38.46153846153846 0.0
83 53.84615384615385 0.0
84 53.84615384615385 0.0
85 61.53846153846154 0.0
86 61.53846153846154 0.0
87 65.38461538461539 0.0
88 73.07692307692308 0.0
89 65.38461538461539 0.0
90 76.92307692307692 0.0
91 73.07692307692308 0.0
92 80.76923076923077 0.0
93 69.23076923076923 0.0
94 84.61538461538461 0.0
95 69.23076923076923 0.0
96 84.61538461538461 0.0
97 88.46153846153847 0.0
98 76.92307692307692 0.0
99 57.69230769230769 0.0
100 73.07692307692308 0.0
101 65.38461538461539 0.0
102 69.23076923076923 0.0
103 69.23076923076923 0.0
104 84.61538461538461 0.0
105 84.61538461538461 0.0
106 84.61538461538461 0.0
107 84.61538461538461 0.0
108 65.38461538461539 0.0
109 69.23076923076923 0.0
110 76.92307692307692 0.0
111 69.23076923076923 0.0
112 69.23076923076923 0.0
113 84.61538461538461 0.0
114 100.0 0.0
115 73.07692307692308 0.0
116 80.76923076923077 0.0
117 57.69230769230769 0.0
118 53.84615384615385 0.0
119 61.53846153846154 0.0
120 73.07692307692308 0.0
121 61.53846153846154 0.0
122 69.23076923076923 0.0
123 61.53846153846154 0.0
124 61.53846153846154 0.0
125 80.76923076923077 0.0
126 76.92307692307692 0.0
127 65.38461538461539 0.0
128 69.23076923076923 0.0
129 69.23076923076923 0.0
130 61.53846153846154 0.0
131 65.38461538461539 0.0
132 76.92307692307692 0.0
133 69.23076923076923 0.0
134 69.23076923076923 0.0
135 69.23076923076923 0.0
136 53.84615384615385 0.0
137 76.92307692307692 0.0
138 84.61538461538461 0.0
139 76.92307692307692 0.0
140 76.92307692307692 0.0
141 76.92307692307692 0.0
142 65.38461538461539 0.0
143 57.69230769230769 0.0
144 73.07692307692308 0.0
145 69.23076923076923 0.0
146 76.92307692307692 0.0
147 73.07692307692308 0.0
148 61.53846153846154 0.0
149 69.23076923076923 0.0
150 69.23076923076923 0.0
151 69.23076923076923 0.0
152 84.61538461538461 0.0
153 73.07692307692308 0.0
154 50.0 0.0
155 80.76923076923077 0.0
156 69.23076923076923 0.0
157 69.23076923076923 0.0
158 65.38461538461539 0.0
159 69.23076923076923 0.0
160 76.92307692307692 0.0
161 61.53846153846154 0.0
162 73.07692307692308 0.0
163 84.61538461538461 0.0
164 76.92307692307692 0.0
165 69.23076923076923 0.0
166 84.61538461538461 0.0
167 69.23076923076923 0.0
168 69.23076923076923 0.0
169 53.84615384615385 0.0
170 46.15384615384615 0.0
171 61.53846153846154 0.0
172 53.84615384615385 0.0
173 65.38461538461539 0.0
174 61.53846153846154 0.0
175 38.46153846153846 0.0
176 50.0 0.0
177 50.0 0.0
178 65.38461538461539 0.0
179 61.53846153846154 0.0
180 65.38461538461539 0.0
181 53.84615384615385 0.0
182 53.84615384615385 0.0
183 42.30769230769231 0.0
184 61.53846153846154 0.0
185 69.23076923076923 0.0
186 76.92307692307692 0.0
187 76.92307692307692 0.0
188 92.3076923076923 0.0
189 80.76923076923077 0.0
190 80.76923076923077 0.0
191 84.61538461538461 0.0
192 88.46153846153847 0.0
193 80.76923076923077 0.0
194 88.46153846153847 0.0
195 76.92307692307692 0.0
196 84.61538461538461 0.0
197 84.61538461538461 0.0
198 84.61538461538461 0.0
199 76.92307692307692 0.0
200 61.53846153846154 0.0
201 80.76923076923077 0.0
202 84.61538461538461 0.0
203 88.46153846153847 0.0
204 80.76923076923077 0.0
205 84.61538461538461 0.0
206 76.92307692307692 0.0
207 69.23076923076923 0.0
208 73.07692307692308 0.0
209 61.53846153846154 0.0
210 73.07692307692308 0.0
211 76.92307692307692 0.0
212 100.0 0.0
213 84.61538461538461 0.0
214 84.61538461538461 0.0
215 84.61538461538461 0.0
216 76.92307692307692 0.0
217 69.23076923076923 0.0
218 57.69230769230769 0.0
219 76.92307692307692 0.0
220 84.61538461538461 0.0
221 50.0 0.0
222 84.61538461538461 0.0
223 80.76923076923077 0.0
224 69.23076923076923 0.0
225 61.53846153846154 0.0
226 73.07692307692308 0.0
227 65.38461538461539 0.0
228 65.38461538461539 0.0
229 73.07692307692308 0.0
230 76.92307692307692 0.0
231 69.23076923076923 0.0
232 92.3076923076923 0.0
233 80.76923076923077 0.0
234 80.76923076923077 0.0
235 73.07692307692308 0.0
236 65.38461538461539 0.0
237 50.0 0.0
238 46.15384615384615 0.0
239 53.84615384615385 0.0
240 69.23076923076923 0.0
241 84.61538461538461 0.0
242 61.53846153846154 0.0
243 61.53846153846154 0.0
244 69.23076923076923 0.0
245 53.84615384615385 0.0
246 61.53846153846154 0.0
247 53.84615384615385 0.0
248 61.53846153846154 0.0
249 57.69230769230769 0.0
250 46.15384615384615 0.0
251 46.15384615384615 0.0
252 50.0 0.0
253 46.15384615384615 0.0
254 65.38461538461539 0.0
255 53.84615384615385 0.0
256 42.30769230769231 0.0
257 50.0 0.0
258 61.53846153846154 0.0
259 53.84615384615385 0.0
260 65.38461538461539 0.0
261 61.53846153846154 0.0
262 57.69230769230769 0.0
263 46.15384615384615 0.0
264 61.53846153846154 0.0
265 57.69230769230769 0.0
266 61.53846153846154 0.0
267 65.38461538461539 0.0
268 65.38461538461539 0.0
269 76.92307692307692 0.0
270 73.07692307692308 0.0
271 69.23076923076923 0.0
272 53.84615384615385 0.0
273 57.69230769230769 0.0
274 53.84615384615385 0.0
275 65.38461538461539 0.0
276 61.53846153846154 0.0
277 65.38461538461539 0.0
278 73.07692307692308 0.0
279 61.53846153846154 0.0
280 73.07692307692308 0.0
281 69.23076923076923 0.0
282 69.23076923076923 0.0
283 65.38461538461539 0.0
284 69.23076923076923 0.0
285 69.23076923076923 0.0
286 69.23076923076923 0.0
287 84.61538461538461 0.0
288 84.61538461538461 0.0
289 73.07692307692308 0.0
290 76.92307692307692 0.0
291 65.38461538461539 0.0
292 73.07692307692308 0.0
293 73.07692307692308 0.0
294 84.61538461538461 0.0
295 84.61538461538461 0.0
296 80.76923076923077 0.0
297 80.76923076923077 0.0
298 92.3076923076923 0.0
