           z    400-600ns    600-800ns   800-1000ns
  -74.500000     0.000000     0.000000     0.000029
  -73.500000     0.000000     0.000000     0.000057
  -72.500000     0.000028     0.000029     0.000200
  -71.500000     0.000141     0.000059     0.000114
  -70.500000     0.000225     0.000352     0.000371
  -69.500000     0.000958     0.000674     0.000970
  -68.500000     0.002846     0.001876     0.002139
  -67.500000     0.004030     0.003987     0.003993
  -66.500000     0.006143     0.005658     0.005961
  -65.500000     0.008482     0.007182     0.008099
  -64.500000     0.010821     0.010993     0.009297
  -63.500000     0.010821     0.011403     0.009668
  -62.500000     0.011554     0.011052     0.009354
  -61.500000     0.010877     0.011491     0.010524
  -60.500000     0.011779     0.011198     0.010210
  -59.500000     0.011215     0.010905     0.010467
  -58.500000     0.010962     0.011286     0.011864
  -57.500000     0.011666     0.009879     0.011065
  -56.500000     0.010229     0.010289     0.011921
  -55.500000     0.011131     0.009791     0.011978
  -54.500000     0.010539     0.009879     0.011636
  -53.500000     0.010539     0.009439     0.012691
  -52.500000     0.012117     0.009351     0.011807
  -51.500000     0.011554     0.009469     0.010951
  -50.500000     0.011948     0.009820     0.010352
  -49.500000     0.012991     0.011022     0.010381
  -48.500000     0.012399     0.009615     0.011579
  -47.500000     0.011863     0.009644     0.011037
  -46.500000     0.011835     0.011227     0.011636
  -45.500000     0.010595     0.010231     0.012206
  -44.500000     0.010455     0.009029     0.010238
  -43.500000     0.010652     0.009087     0.010866
  -42.500000     0.010060     0.009293     0.011351
  -41.500000     0.010849     0.009615     0.012149
  -40.500000     0.010962     0.010495     0.011465
  -39.500000     0.010426     0.010524     0.012263
  -38.500000     0.011582     0.010700     0.012035
  -37.500000     0.011131     0.010670     0.012663
  -36.500000     0.011751     0.010553     0.012463
  -35.500000     0.013047     0.011491     0.011379
  -34.500000     0.012568     0.012810     0.012092
  -33.500000     0.012596     0.013866     0.012834
  -32.500000     0.013695     0.014921     0.012349
  -31.500000     0.013723     0.015449     0.013204
  -30.500000     0.015583     0.014774     0.012691
  -29.500000     0.014090     0.014921     0.013518
  -28.500000     0.014343     0.014452     0.011436
  -27.500000     0.013047     0.012605     0.010295
  -26.500000     0.011018     0.010172     0.007158
  -25.500000     0.007693     0.006039     0.005875
  -24.500000     0.004621     0.003078     0.003650
  -23.500000     0.003043     0.001759     0.001711
  -22.500000     0.001099     0.000967     0.000485
  -21.500000     0.000282     0.000264     0.000228
  -20.500000     0.000113     0.000205     0.000057
  -19.500000     0.000000     0.000088     0.000029
  -18.500000     0.000000     0.000000     0.000029
  -17.500000     0.000000     0.000000     0.000000
  -16.500000     0.000000     0.000000     0.000000
  -15.500000     0.000000     0.000000     0.000000
  -14.500000     0.000000     0.000000     0.000000
  -13.500000     0.000000     0.000000     0.000000
  -12.500000     0.000000     0.000000     0.000000
  -11.500000     0.000000     0.000000     0.000000
  -10.500000     0.000000     0.000000     0.000000
   -9.500000     0.000000     0.000000     0.000000
   -8.500000     0.000000     0.000000     0.000000
   -7.500000     0.000000     0.000000     0.000000
   -6.500000     0.000000     0.000000     0.000000
   -5.500000     0.000000     0.000000     0.000000
   -4.500000     0.000000     0.000000     0.000000
   -3.500000     0.000000     0.000000     0.000000
   -2.500000     0.000000     0.000000     0.000000
   -1.500000     0.000000     0.000000     0.000000
   -0.500000     0.000000     0.000000     0.000000
    0.500000     0.000000     0.000000     0.000000
    1.500000     0.000000     0.000000     0.000000
    2.500000     0.000000     0.000000     0.000000
    3.500000     0.000000     0.000000     0.000000
    4.500000     0.000000     0.000000     0.000000
    5.500000     0.000000     0.000000     0.000000
    6.500000     0.000000     0.000000     0.000000
    7.500000     0.000000     0.000000     0.000000
