           z         mean           se
  -74.500000     0.000003     0.000003
  -73.500000     0.000006     0.000006
  -72.500000     0.000057     0.000023
  -71.500000     0.000170     0.000023
  -70.500000     0.000376     0.000059
  -69.500000     0.000956     0.000069
  -68.500000     0.002120     0.000128
  -67.500000     0.003678     0.000163
  -66.500000     0.006006     0.000275
  -65.500000     0.007861     0.000297
  -64.500000     0.009570     0.000374
  -63.500000     0.010144     0.000308
  -62.500000     0.010351     0.000301
  -61.500000     0.010575     0.000280
  -60.500000     0.010444     0.000344
  -59.500000     0.010422     0.000333
  -58.500000     0.010410     0.000413
  -57.500000     0.010320     0.000295
  -56.500000     0.010504     0.000330
  -55.500000     0.010589     0.000280
  -54.500000     0.010466     0.000214
  -53.500000     0.010736     0.000400
  -52.500000     0.010850     0.000422
  -51.500000     0.010499     0.000353
  -50.500000     0.010592     0.000391
  -49.500000     0.010925     0.000448
  -48.500000     0.011014     0.000527
  -47.500000     0.010849     0.000442
  -46.500000     0.011000     0.000499
  -45.500000     0.010935     0.000414
  -44.500000     0.010700     0.000505
  -43.500000     0.010368     0.000372
  -42.500000     0.010533     0.000329
  -41.500000     0.010837     0.000293
  -40.500000     0.010814     0.000163
  -39.500000     0.010911     0.000240
  -38.500000     0.010856     0.000276
  -37.500000     0.011285     0.000374
  -36.500000     0.011432     0.000345
  -35.500000     0.012356     0.000446
  -34.500000     0.012833     0.000344
  -33.500000     0.013597     0.000445
  -32.500000     0.014379     0.000435
  -31.500000     0.015038     0.000441
  -30.500000     0.015011     0.000463
  -29.500000     0.014896     0.000362
  -28.500000     0.013939     0.000427
  -27.500000     0.011641     0.000400
  -26.500000     0.009909     0.000476
  -25.500000     0.007245     0.000364
  -24.500000     0.004277     0.000314
  -23.500000     0.002270     0.000207
  -22.500000     0.000993     0.000119
  -21.500000     0.000442     0.000100
  -20.500000     0.000139     0.000022
  -19.500000     0.000032     0.000009
  -18.500000     0.000006     0.000004
  -17.500000     0.000000     0.000000
  -16.500000     0.000000     0.000000
  -15.500000     0.000000     0.000000
  -14.500000     0.000000     0.000000
  -13.500000     0.000000     0.000000
  -12.500000     0.000000     0.000000
  -11.500000     0.000000     0.000000
  -10.500000     0.000000     0.000000
   -9.500000     0.000000     0.000000
   -8.500000     0.000000     0.000000
   -7.500000     0.000000     0.000000
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000000     0.000000
    8.500000     0.000000     0.000000
    9.500000     0.000000     0.000000
   10.500000     0.000000     0.000000
   11.500000     0.000000     0.000000
   12.500000     0.000000     0.000000
   13.500000     0.000000     0.000000
   14.500000     0.000000     0.000000
   15.500000     0.000000     0.000000
   16.500000     0.000000     0.000000
   17.500000     0.000000     0.000000
   18.500000     0.000010     0.000005
   19.500000     0.000041     0.000021
   20.500000     0.000166     0.000044
   21.500000     0.000434     0.000069
   22.500000     0.001045     0.000139
   23.500000     0.002125     0.000234
   24.500000     0.004530     0.000317
   25.500000     0.006705     0.000438
   26.500000     0.009536     0.000307
   27.500000     0.012072     0.000439
   28.500000     0.013524     0.000315
   29.500000     0.014532     0.000304
   30.500000     0.014785     0.000280
   31.500000     0.014996     0.000466
   32.500000     0.015079     0.000487
   33.500000     0.014079     0.000329
   34.500000     0.013579     0.000383
   35.500000     0.012769     0.000540
   36.500000     0.012600     0.000568
   37.500000     0.012512     0.000448
   38.500000     0.011892     0.000438
   39.500000     0.011402     0.000420
   40.500000     0.011541     0.000421
   41.500000     0.011435     0.000445
   42.500000     0.011215     0.000316
   43.500000     0.010474     0.000342
   44.500000     0.011003     0.000242
   45.500000     0.010738     0.000322
   46.500000     0.010842     0.000445
   47.500000     0.010784     0.000385
   48.500000     0.010697     0.000269
   49.500000     0.011056     0.000319
   50.500000     0.010576     0.000215
   51.500000     0.010822     0.000286
   52.500000     0.010844     0.000244
   53.500000     0.010469     0.000331
   54.500000     0.010488     0.000218
   55.500000     0.010806     0.000334
   56.500000     0.010616     0.000243
   57.500000     0.010560     0.000295
   58.500000     0.010674     0.000178
   59.500000     0.010413     0.000152
   60.500000     0.010531     0.000231
   61.500000     0.010271     0.000337
   62.500000     0.010557     0.000257
   63.500000     0.010959     0.000217
   64.500000     0.010396     0.000302
   65.500000     0.010707     0.000197
   66.500000     0.010052     0.000168
   67.500000     0.009683     0.000268
   68.500000     0.008311     0.000276
   69.500000     0.006433     0.000295
   70.500000     0.004246     0.000161
   71.500000     0.002449     0.000134
   72.500000     0.001123     0.000089
   73.500000     0.000426     0.000073
   74.500000     0.000155     0.000028
   75.500000     0.000041     0.000013
   76.500000     0.000019     0.000008
   77.500000     0.000000     0.000000
   78.500000     0.000003     0.000003
