           z         mean           se
  -72.500000     0.000001     0.000001
  -71.500000     0.000015     0.000008
  -70.500000     0.000097     0.000028
  -69.500000     0.000357     0.000053
  -68.500000     0.000984     0.000106
  -67.500000     0.002187     0.000167
  -66.500000     0.004012     0.000284
  -65.500000     0.006040     0.000344
  -64.500000     0.007705     0.000356
  -63.500000     0.009128     0.000401
  -62.500000     0.009900     0.000388
  -61.500000     0.010242     0.000317
  -60.500000     0.010449     0.000312
  -59.500000     0.010499     0.000304
  -58.500000     0.010367     0.000292
  -57.500000     0.010455     0.000298
  -56.500000     0.010215     0.000312
  -55.500000     0.010172     0.000325
  -54.500000     0.010292     0.000273
  -53.500000     0.010202     0.000326
  -52.500000     0.010191     0.000270
  -51.500000     0.010275     0.000263
  -50.500000     0.010260     0.000269
  -49.500000     0.010060     0.000240
  -48.500000     0.010285     0.000299
  -47.500000     0.010079     0.000348
  -46.500000     0.010242     0.000307
  -45.500000     0.010253     0.000370
  -44.500000     0.010317     0.000392
  -43.500000     0.010127     0.000368
  -42.500000     0.009896     0.000367
  -41.500000     0.010140     0.000370
  -40.500000     0.009886     0.000365
  -39.500000     0.009759     0.000453
  -38.500000     0.009738     0.000414
  -37.500000     0.009782     0.000463
  -36.500000     0.009693     0.000483
  -35.500000     0.009430     0.000493
  -34.500000     0.009678     0.000426
  -33.500000     0.009541     0.000445
  -32.500000     0.009359     0.000438
  -31.500000     0.009145     0.000483
  -30.500000     0.009026     0.000524
  -29.500000     0.008307     0.000515
  -28.500000     0.007501     0.000376
  -27.500000     0.006786     0.000364
  -26.500000     0.005725     0.000382
  -25.500000     0.004560     0.000243
  -24.500000     0.003441     0.000199
  -23.500000     0.002317     0.000156
  -22.500000     0.001928     0.000172
  -21.500000     0.001713     0.000169
  -20.500000     0.001951     0.000367
  -19.500000     0.002588     0.000416
  -18.500000     0.003948     0.000705
  -17.500000     0.005950     0.001165
  -16.500000     0.008107     0.001672
  -15.500000     0.010498     0.002377
  -14.500000     0.012018     0.003113
  -13.500000     0.012208     0.003270
  -12.500000     0.010199     0.002818
  -11.500000     0.007466     0.002124
  -10.500000     0.004709     0.001443
   -9.500000     0.002258     0.000733
   -8.500000     0.000974     0.000310
   -7.500000     0.000372     0.000121
   -6.500000     0.000138     0.000056
   -5.500000     0.000046     0.000022
   -4.500000     0.000012     0.000008
   -3.500000     0.000005     0.000004
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000003     0.000003
    3.500000     0.000003     0.000003
    4.500000     0.000006     0.000004
    5.500000     0.000023     0.000011
    6.500000     0.000079     0.000044
    7.500000     0.000202     0.000083
    8.500000     0.000501     0.000203
    9.500000     0.001402     0.000469
   10.500000     0.002394     0.000693
   11.500000     0.003889     0.000978
   12.500000     0.005419     0.001183
   13.500000     0.007122     0.001528
   14.500000     0.007282     0.001544
   15.500000     0.006338     0.001330
   16.500000     0.005099     0.001037
   17.500000     0.003416     0.000650
   18.500000     0.002215     0.000414
   19.500000     0.001520     0.000330
   20.500000     0.001299     0.000232
   21.500000     0.001339     0.000171
   22.500000     0.001835     0.000180
   23.500000     0.002612     0.000153
   24.500000     0.003849     0.000264
   25.500000     0.005200     0.000203
   26.500000     0.006659     0.000322
   27.500000     0.007975     0.000294
   28.500000     0.009036     0.000302
   29.500000     0.010254     0.000339
   30.500000     0.010647     0.000295
   31.500000     0.010769     0.000247
   32.500000     0.010949     0.000279
   33.500000     0.011116     0.000272
   34.500000     0.011156     0.000315
   35.500000     0.010917     0.000399
   36.500000     0.010959     0.000336
   37.500000     0.010642     0.000300
   38.500000     0.010947     0.000371
   39.500000     0.010622     0.000386
   40.500000     0.010436     0.000312
   41.500000     0.010211     0.000321
   42.500000     0.010407     0.000377
   43.500000     0.010412     0.000368
   44.500000     0.010075     0.000342
   45.500000     0.010281     0.000416
   46.500000     0.010243     0.000413
   47.500000     0.010473     0.000431
   48.500000     0.010412     0.000383
   49.500000     0.010598     0.000438
   50.500000     0.010688     0.000391
   51.500000     0.010684     0.000413
   52.500000     0.010608     0.000292
   53.500000     0.010589     0.000316
   54.500000     0.010271     0.000377
   55.500000     0.010252     0.000315
   56.500000     0.010221     0.000346
   57.500000     0.010289     0.000404
   58.500000     0.010423     0.000403
   59.500000     0.010373     0.000512
   60.500000     0.010497     0.000445
   61.500000     0.010571     0.000516
   62.500000     0.010598     0.000451
   63.500000     0.010435     0.000391
   64.500000     0.010595     0.000492
   65.500000     0.010622     0.000445
   66.500000     0.009917     0.000504
   67.500000     0.008833     0.000397
   68.500000     0.007008     0.000347
   69.500000     0.005239     0.000328
   70.500000     0.003282     0.000239
   71.500000     0.001693     0.000140
   72.500000     0.000606     0.000075
   73.500000     0.000205     0.000024
   74.500000     0.000045     0.000011
   75.500000     0.000005     0.000004
   76.500000     0.000001     0.000001
