           z         mean           se
  -73.500000     0.000000     0.000000
  -72.500000     0.000002     0.000001
  -71.500000     0.000022     0.000004
  -70.500000     0.000071     0.000009
  -69.500000     0.000189     0.000019
  -68.500000     0.000400     0.000035
  -67.500000     0.000716     0.000069
  -66.500000     0.001054     0.000091
  -65.500000     0.001339     0.000110
  -64.500000     0.001493     0.000116
  -63.500000     0.001618     0.000113
  -62.500000     0.001690     0.000129
  -61.500000     0.001634     0.000107
  -60.500000     0.001648     0.000117
  -59.500000     0.001670     0.000124
  -58.500000     0.001688     0.000121
  -57.500000     0.001669     0.000123
  -56.500000     0.001635     0.000117
  -55.500000     0.001658     0.000123
  -54.500000     0.001619     0.000117
  -53.500000     0.001668     0.000127
  -52.500000     0.001660     0.000117
  -51.500000     0.001625     0.000109
  -50.500000     0.001633     0.000122
  -49.500000     0.001656     0.000117
  -48.500000     0.001676     0.000124
  -47.500000     0.001670     0.000131
  -46.500000     0.001699     0.000116
  -45.500000     0.001667     0.000125
  -44.500000     0.001700     0.000128
  -43.500000     0.001679     0.000132
  -42.500000     0.001687     0.000106
  -41.500000     0.001690     0.000131
  -40.500000     0.001692     0.000120
  -39.500000     0.001653     0.000128
  -38.500000     0.001692     0.000136
  -37.500000     0.001664     0.000119
  -36.500000     0.001667     0.000124
  -35.500000     0.001668     0.000111
  -34.500000     0.001648     0.000111
  -33.500000     0.001682     0.000116
  -32.500000     0.001682     0.000109
  -31.500000     0.001687     0.000104
  -30.500000     0.001678     0.000112
  -29.500000     0.001696     0.000118
  -28.500000     0.001676     0.000117
  -27.500000     0.001603     0.000115
  -26.500000     0.001471     0.000095
  -25.500000     0.001285     0.000090
  -24.500000     0.001045     0.000082
  -23.500000     0.000797     0.000057
  -22.500000     0.000618     0.000050
  -21.500000     0.000493     0.000033
  -20.500000     0.000483     0.000041
  -19.500000     0.000633     0.000036
  -18.500000     0.001031     0.000048
  -17.500000     0.001791     0.000077
  -16.500000     0.003268     0.000149
  -15.500000     0.005575     0.000189
  -14.500000     0.008888     0.000237
  -13.500000     0.012563     0.000251
  -12.500000     0.015936     0.000236
  -11.500000     0.017931     0.000344
  -10.500000     0.019058     0.000446
   -9.500000     0.019839     0.000385
   -8.500000     0.020705     0.000360
   -7.500000     0.022163     0.000278
   -6.500000     0.024669     0.000336
   -5.500000     0.028401     0.000381
   -4.500000     0.033516     0.000426
   -3.500000     0.039735     0.000519
   -2.500000     0.045756     0.000642
   -1.500000     0.050450     0.000693
   -0.500000     0.053036     0.000778
    0.500000     0.053062     0.000688
    1.500000     0.050563     0.000610
    2.500000     0.045764     0.000570
    3.500000     0.039641     0.000577
    4.500000     0.033472     0.000516
    5.500000     0.028167     0.000351
    6.500000     0.024542     0.000290
    7.500000     0.021986     0.000337
    8.500000     0.020676     0.000277
    9.500000     0.019766     0.000335
   10.500000     0.019166     0.000285
   11.500000     0.018120     0.000373
   12.500000     0.015798     0.000447
   13.500000     0.012485     0.000368
   14.500000     0.008888     0.000318
   15.500000     0.005699     0.000228
   16.500000     0.003399     0.000147
   17.500000     0.001835     0.000066
   18.500000     0.001079     0.000069
   19.500000     0.000673     0.000051
   20.500000     0.000494     0.000039
   21.500000     0.000491     0.000038
   22.500000     0.000619     0.000052
   23.500000     0.000779     0.000074
   24.500000     0.001012     0.000091
   25.500000     0.001247     0.000114
   26.500000     0.001468     0.000132
   27.500000     0.001640     0.000154
   28.500000     0.001714     0.000144
   29.500000     0.001748     0.000142
   30.500000     0.001757     0.000149
   31.500000     0.001737     0.000138
   32.500000     0.001730     0.000146
   33.500000     0.001734     0.000148
   34.500000     0.001720     0.000150
   35.500000     0.001741     0.000158
   36.500000     0.001730     0.000146
   37.500000     0.001715     0.000152
   38.500000     0.001759     0.000167
   39.500000     0.001699     0.000151
   40.500000     0.001666     0.000139
   41.500000     0.001679     0.000147
   42.500000     0.001670     0.000135
   43.500000     0.001685     0.000147
   44.500000     0.001708     0.000145
   45.500000     0.001707     0.000156
   46.500000     0.001687     0.000140
   47.500000     0.001691     0.000132
   48.500000     0.001619     0.000128
   49.500000     0.001659     0.000130
   50.500000     0.001684     0.000124
   51.500000     0.001673     0.000131
   52.500000     0.001709     0.000138
   53.500000     0.001657     0.000120
   54.500000     0.001681     0.000127
   55.500000     0.001716     0.000137
   56.500000     0.001710     0.000132
   57.500000     0.001713     0.000124
   58.500000     0.001697     0.000133
   59.500000     0.001702     0.000128
   60.500000     0.001721     0.000126
   61.500000     0.001706     0.000125
   62.500000     0.001724     0.000125
   63.500000     0.001675     0.000122
   64.500000     0.001678     0.000126
   65.500000     0.001587     0.000127
   66.500000     0.001478     0.000110
   67.500000     0.001286     0.000106
   68.500000     0.000959     0.000086
   69.500000     0.000604     0.000056
   70.500000     0.000318     0.000030
   71.500000     0.000131     0.000013
   72.500000     0.000044     0.000006
   73.500000     0.000010     0.000002
   74.500000     0.000001     0.000000
   75.500000     0.000000     0.000000
