           z         mean           se
    0.500000   -15.688685     0.741706
    1.500000   -15.657750     0.736387
    2.500000   -15.501295     0.738811
    3.500000   -15.311272     0.729574
    4.500000   -15.113408     0.725909
    5.500000   -14.984074     0.721941
    6.500000   -14.988094     0.716678
    7.500000   -15.096054     0.711335
    8.500000   -15.289168     0.703006
    9.500000   -15.513233     0.696788
   10.500000   -15.645703     0.702061
   11.500000   -15.616098     0.709720
   12.500000   -15.342666     0.697173
   13.500000   -14.773407     0.696618
   14.500000   -13.854605     0.689551
   15.500000   -12.591436     0.668923
   16.500000   -11.048809     0.648015
   17.500000    -9.267371     0.614638
   18.500000    -7.292769     0.618882
   19.500000    -5.206287     0.577725
   20.500000    -2.996549     0.542431
   21.500000    -0.687579     0.471906
   22.500000     1.110328     0.503451
   23.500000     1.493208     0.571190
   24.500000     1.221378     0.802589
   25.500000     0.998355     0.630255
   26.500000     0.124801     0.697644
   27.500000     0.078122     0.525254
   28.500000     0.081643     0.682966
   29.500000     0.258242     0.523868
   30.500000    -0.064207     0.384114
   31.500000    -0.195483     0.594297
   32.500000     0.332822     0.684052
   33.500000     0.145124     0.456854
   34.500000    -0.020515     0.485322
   35.500000     0.207090     0.407607
   36.500000     0.081464     0.322948
   37.500000     0.326136     0.304606
   38.500000     0.114601     0.274507
   39.500000    -0.321114     0.233728
   40.500000     0.084351     0.214985
   41.500000    -0.384160     0.300470
   42.500000    -0.390366     0.209388
   43.500000     0.048036     0.154956
   44.500000     0.207643     0.357032
   45.500000     0.004638     0.186783
   46.500000     0.236609     0.345709
   47.500000     0.309825     0.316557
   48.500000    -0.010369     0.162429
   49.500000    -0.106208     0.207741
   50.500000     0.013656     0.232444
   51.500000     0.780463     0.298142
   52.500000     0.101140     0.249784
   53.500000     0.109268     0.223123
   54.500000    -0.165381     0.275999
   55.500000    -0.450192     0.235677
   56.500000    -0.360540     0.283275
   57.500000    -0.147144     0.276552
   58.500000    -0.729829     0.326142
   59.500000    -0.279464     0.228072
   60.500000    -0.184058     0.288154
   61.500000    -0.268237     0.335584
   62.500000    -0.324044     0.267398
   63.500000    -0.298246     0.349120
   64.500000     0.074387     0.318121
   65.500000     1.074271     0.402403
   66.500000     1.169248     0.289185
   67.500000     2.352526     0.416455
   68.500000     2.807571     0.386616
   69.500000     4.630500     0.622155
   70.500000     5.365706     0.770523
   71.500000     6.524704     0.813029
   72.500000     6.281345     0.782917
   73.500000     6.503957     0.707385
