z	401-600ns	601-800ns	801-1000ns
    0.500000   -14.217908   -14.495074   -13.779810
    1.500000   -14.199201   -14.507237   -13.774948
    2.500000   -14.040017   -14.286616   -13.672564
    3.500000   -13.875633   -14.075848   -13.515855
    4.500000   -13.645314   -13.835308   -13.338679
    5.500000   -13.552078   -13.732412   -13.261325
    6.500000   -13.575780   -13.757338   -13.253777
    7.500000   -13.719602   -13.859592   -13.340202
    8.500000   -13.929416   -14.085056   -13.549291
    9.500000   -14.222379   -14.338319   -13.824909
   10.500000   -14.378090   -14.504329   -13.953239
   11.500000   -14.368251   -14.448907   -13.940559
   12.500000   -14.023859   -14.189174   -13.760674
   13.500000   -13.443837   -13.732779   -13.233039
   14.500000   -12.521207   -12.867723   -12.309081
   15.500000   -11.442381   -11.579056   -11.068146
   16.500000    -9.915936   -10.005563    -9.509991
   17.500000    -8.213399    -8.359941    -7.644587
   18.500000    -6.260140    -6.460433    -5.500443
   19.500000    -4.108834    -4.310881    -3.537684
   20.500000    -2.330524    -1.398913    -1.939228
   21.500000    -0.030941     1.855420     0.064875
   22.500000     2.040032     2.292733     1.118058
   23.500000     0.639161     3.763586     2.133255
   24.500000     0.852654     2.757564    -0.090009
   25.500000    -0.117693     3.062410     0.396360
   26.500000    -0.030941     1.521660     0.056016
   27.500000    -0.273833     1.351682     0.220448
   28.500000     0.048762     2.064604     0.489145
   29.500000     0.326713     2.514448     0.146040
   30.500000    -0.030941     1.351682     0.146040
   31.500000     0.526569     1.521660     0.585477
   32.500000     0.418792     3.062410     1.511073
   33.500000     0.237880     2.292733     0.585477
   34.500000     0.237880     1.855420     0.064875
   35.500000     0.326713     0.441790     1.118058
   36.500000    -0.108200     0.796591     0.220448
   37.500000     0.237880    -0.043061     1.012476
   38.500000    -0.495361    -0.807207     0.886431
   39.500000     0.326713    -0.605469    -0.798333
   40.500000     0.326713    -0.876054     0.229905
   41.500000     0.058904     0.454552     0.489145
   42.500000     0.743648     0.042384    -0.090009
   43.500000    -0.030941     0.234184     0.585477
   44.500000    -0.935778     0.341960     0.396360
   45.500000     0.141547    -0.215549    -0.013757
   46.500000    -0.192377    -0.302301    -0.228036
   47.500000    -0.487191    -0.225337    -0.013757
   48.500000     0.048762    -0.135846    -0.155906
   49.500000     0.326713     0.682008    -1.199423
   50.500000    -0.117693     0.796591    -0.682284
   51.500000     0.981201     0.682008    -0.235925
   52.500000     0.526569     0.668045    -1.204791
   53.500000     0.626399     0.668045    -0.848243
   54.500000    -0.487191     0.682008    -1.385820
   55.500000    -0.412446     0.142104    -1.559376
   56.500000     0.141547     0.142104    -1.717375
   57.500000    -0.412446     0.454552    -1.430342
   58.500000    -1.049599    -0.605469    -2.176166
   59.500000    -0.551820    -0.605469    -1.204791
   60.500000    -0.344092     0.916632    -1.156060
   61.500000     0.526569    -0.135846    -1.790684
   62.500000     0.237880    -1.398913    -1.247330
   63.500000    -0.495361     0.796591    -1.866050
   64.500000     0.226992     0.796591    -1.252597
   65.500000     0.418792     1.351682    -1.156060
   66.500000     0.326713     0.559038    -0.228036
   67.500000     2.249217     2.514448     0.316657
   68.500000     2.249217     1.192447     1.131572
   69.500000     4.417256     3.763586     2.525136
   70.500000     5.556432     7.966772     3.258068
   71.500000     8.151460     7.966772     8.498993
   72.500000     8.151460     3.368285     8.498993
   73.500000     8.151460     5.371797     8.498993
