 -75.50	0.00000
 -74.50	0.00001
 -73.50	0.00003
 -72.50	0.00013
 -71.50	0.00045
 -70.50	0.00118
 -69.50	0.00240
 -68.50	0.00440
 -67.50	0.00692
 -66.50	0.00942
 -65.50	0.01142
 -64.50	0.01262
 -63.50	0.01306
 -62.50	0.01325
 -61.50	0.01343
 -60.50	0.01338
 -59.50	0.01332
 -58.50	0.01322
 -57.50	0.01325
 -56.50	0.01335
 -55.50	0.01327
 -54.50	0.01329
 -53.50	0.01314
 -52.50	0.01313
 -51.50	0.01309
 -50.50	0.01311
 -49.50	0.01312
 -48.50	0.01319
 -47.50	0.01319
 -46.50	0.01326
 -45.50	0.01315
 -44.50	0.01317
 -43.50	0.01332
 -42.50	0.01348
 -41.50	0.01366
 -40.50	0.01380
 -39.50	0.01380
 -38.50	0.01404
 -37.50	0.01416
 -36.50	0.01445
 -35.50	0.01475
 -34.50	0.01502
 -33.50	0.01555
 -32.50	0.01613
 -31.50	0.01687
 -30.50	0.01756
 -29.50	0.01804
 -28.50	0.01804
 -27.50	0.01724
 -26.50	0.01544
 -25.50	0.01264
 -24.50	0.00933
 -23.50	0.00605
 -22.50	0.00359
 -21.50	0.00183
 -20.50	0.00084
 -19.50	0.00034
 -18.50	0.00015
 -17.50	0.00008
 -16.50	0.00004
 -15.50	0.00002
 -14.50	0.00001
 -13.50	0.00000
 -12.50	0.00000
 -11.50	0.00000
 -10.50	0.00000
  -9.50	0.00000
  -8.50	0.00000
  -7.50	0.00000
  -6.50	0.00000
  -5.50	0.00000
  -4.50	0.00000
  -3.50	0.00000
  -2.50	0.00000
  -1.50	0.00000
  -0.50	0.00000
   0.50	0.00000
   1.50	0.00000
   2.50	0.00000
   3.50	0.00000
   4.50	0.00000
   5.50	0.00000
   6.50	0.00000
   7.50	0.00000
   8.50	0.00000
   9.50	0.00000
  10.50	0.00000
  11.50	0.00000
  12.50	0.00001
  13.50	0.00001
  14.50	0.00002
  15.50	0.00004
  16.50	0.00007
  17.50	0.00012
  18.50	0.00023
  19.50	0.00045
  20.50	0.00091
  21.50	0.00182
  22.50	0.00323
  23.50	0.00543
  24.50	0.00822
  25.50	0.01122
  26.50	0.01387
  27.50	0.01555
  28.50	0.01640
  29.50	0.01634
  30.50	0.01606
  31.50	0.01558
  32.50	0.01502
  33.50	0.01461
  34.50	0.01411
  35.50	0.01369
  36.50	0.01343
  37.50	0.01324
  38.50	0.01311
  39.50	0.01319
  40.50	0.01306
  41.50	0.01295
  42.50	0.01309
  43.50	0.01300
  44.50	0.01290
  45.50	0.01279
  46.50	0.01280
  47.50	0.01290
  48.50	0.01290
  49.50	0.01291
  50.50	0.01298
  51.50	0.01302
  52.50	0.01300
  53.50	0.01285
  54.50	0.01278
  55.50	0.01294
  56.50	0.01285
  57.50	0.01283
  58.50	0.01278
  59.50	0.01280
  60.50	0.01285
  61.50	0.01282
  62.50	0.01292
  63.50	0.01301
  64.50	0.01306
  65.50	0.01305
  66.50	0.01267
  67.50	0.01169
  68.50	0.01015
  69.50	0.00802
  70.50	0.00549
  71.50	0.00331
  72.50	0.00173
  73.50	0.00079
  74.50	0.00028
  75.50	0.00008
  76.50	0.00002
  77.50	0.00000
  78.50	0.00000
