           z         mean           se
  -73.500000     0.000002     0.000001
  -72.500000     0.000009     0.000002
  -71.500000     0.000058     0.000012
  -70.500000     0.000210     0.000035
  -69.500000     0.000611     0.000091
  -68.500000     0.001454     0.000156
  -67.500000     0.002961     0.000220
  -66.500000     0.005004     0.000230
  -65.500000     0.007186     0.000263
  -64.500000     0.009140     0.000180
  -63.500000     0.010317     0.000153
  -62.500000     0.010969     0.000080
  -61.500000     0.011195     0.000092
  -60.500000     0.011290     0.000112
  -59.500000     0.011197     0.000094
  -58.500000     0.011150     0.000113
  -57.500000     0.011287     0.000090
  -56.500000     0.011339     0.000086
  -55.500000     0.011268     0.000091
  -54.500000     0.011295     0.000087
  -53.500000     0.011184     0.000067
  -52.500000     0.011254     0.000081
  -51.500000     0.011195     0.000094
  -50.500000     0.011255     0.000097
  -49.500000     0.011170     0.000082
  -48.500000     0.011157     0.000107
  -47.500000     0.011127     0.000145
  -46.500000     0.011073     0.000157
  -45.500000     0.011144     0.000164
  -44.500000     0.011171     0.000151
  -43.500000     0.011074     0.000168
  -42.500000     0.011063     0.000176
  -41.500000     0.010944     0.000151
  -40.500000     0.010931     0.000187
  -39.500000     0.010874     0.000159
  -38.500000     0.010864     0.000144
  -37.500000     0.010649     0.000150
  -36.500000     0.010508     0.000183
  -35.500000     0.010282     0.000209
  -34.500000     0.010096     0.000210
  -33.500000     0.009894     0.000213
  -32.500000     0.009724     0.000200
  -31.500000     0.009450     0.000196
  -30.500000     0.009092     0.000158
  -29.500000     0.008460     0.000159
  -28.500000     0.007735     0.000191
  -27.500000     0.006896     0.000153
  -26.500000     0.006134     0.000162
  -25.500000     0.005475     0.000162
  -24.500000     0.004808     0.000141
  -23.500000     0.004239     0.000129
  -22.500000     0.003760     0.000106
  -21.500000     0.003497     0.000155
  -20.500000     0.003678     0.000221
  -19.500000     0.004131     0.000333
  -18.500000     0.004773     0.000455
  -17.500000     0.005125     0.000483
  -16.500000     0.004944     0.000506
  -15.500000     0.003980     0.000440
  -14.500000     0.002542     0.000320
  -13.500000     0.001398     0.000165
  -12.500000     0.000610     0.000093
  -11.500000     0.000221     0.000052
  -10.500000     0.000052     0.000018
   -9.500000     0.000007     0.000005
   -8.500000     0.000000     0.000000
   -7.500000     0.000000     0.000000
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000000     0.000000
    8.500000     0.000000     0.000000
    9.500000     0.000004     0.000001
   10.500000     0.000030     0.000009
   11.500000     0.000154     0.000035
   12.500000     0.000507     0.000060
   13.500000     0.001154     0.000103
   14.500000     0.002266     0.000188
   15.500000     0.003494     0.000248
   16.500000     0.004729     0.000327
   17.500000     0.005322     0.000387
   18.500000     0.005110     0.000331
   19.500000     0.004501     0.000241
   20.500000     0.004105     0.000193
   21.500000     0.004031     0.000146
   22.500000     0.004179     0.000129
   23.500000     0.004570     0.000110
   24.500000     0.005031     0.000127
   25.500000     0.005622     0.000114
   26.500000     0.006306     0.000129
   27.500000     0.007111     0.000134
   28.500000     0.007815     0.000142
   29.500000     0.008635     0.000133
   30.500000     0.009148     0.000146
   31.500000     0.009557     0.000176
   32.500000     0.009883     0.000164
   33.500000     0.010113     0.000190
   34.500000     0.010240     0.000160
   35.500000     0.010448     0.000181
   36.500000     0.010566     0.000149
   37.500000     0.010643     0.000165
   38.500000     0.010750     0.000163
   39.500000     0.010868     0.000125
   40.500000     0.010919     0.000133
   41.500000     0.010952     0.000149
   42.500000     0.011008     0.000122
   43.500000     0.011052     0.000153
   44.500000     0.010901     0.000088
   45.500000     0.011188     0.000142
   46.500000     0.011154     0.000136
   47.500000     0.011245     0.000100
   48.500000     0.011342     0.000138
   49.500000     0.011200     0.000150
   50.500000     0.011232     0.000137
   51.500000     0.011151     0.000167
   52.500000     0.011113     0.000139
   53.500000     0.011107     0.000154
   54.500000     0.011136     0.000161
   55.500000     0.011084     0.000207
   56.500000     0.011109     0.000184
   57.500000     0.011119     0.000179
   58.500000     0.011175     0.000170
   59.500000     0.011186     0.000160
   60.500000     0.011085     0.000156
   61.500000     0.011164     0.000162
   62.500000     0.011230     0.000138
   63.500000     0.011226     0.000142
   64.500000     0.011165     0.000087
   65.500000     0.011018     0.000111
   66.500000     0.010801     0.000141
   67.500000     0.010053     0.000187
   68.500000     0.008833     0.000249
   69.500000     0.007019     0.000250
   70.500000     0.004774     0.000268
   71.500000     0.002679     0.000193
   72.500000     0.001328     0.000133
   73.500000     0.000541     0.000074
   74.500000     0.000183     0.000031
   75.500000     0.000044     0.000009
   76.500000     0.000007     0.000003
   77.500000     0.000000     0.000000
