           z         mean           se
    0.500000    19.285753     0.008156
    1.500000    19.234695     0.050948
    2.500000    19.285753     0.008156
    3.500000    19.137154     0.148061
    4.500000    19.003891     0.180386
    5.500000    18.406925     0.310761
    6.500000    17.845983     0.435665
    7.500000    15.951853     0.416373
    8.500000    12.796796     0.389382
    9.500000     9.913705     0.343137
   10.500000     7.250784     0.300028
   11.500000     5.317642     0.251212
   12.500000     3.926383     0.218727
   13.500000     2.924939     0.188263
   14.500000     2.372959     0.166192
   15.500000     2.213446     0.139442
   16.500000     2.426909     0.134734
   17.500000     2.909997     0.132907
   18.500000     3.554702     0.118275
   19.500000     4.041245     0.105746
   20.500000     3.970613     0.088961
   21.500000     3.339758     0.055714
   22.500000     2.476011     0.034485
   23.500000     1.777073     0.040662
   24.500000     1.161718     0.031444
   25.500000     0.684284     0.039654
   26.500000     0.414535     0.029953
   27.500000     0.208133     0.025010
   28.500000     0.081915     0.022852
   29.500000     0.044900     0.021645
   30.500000    -0.003485     0.022757
   31.500000    -0.012979     0.023003
   32.500000    -0.017965     0.016904
   33.500000    -0.017260     0.016550
   34.500000     0.016354     0.014808
   35.500000     0.024466     0.015768
   36.500000     0.013306     0.015782
   37.500000    -0.003698     0.013058
   38.500000     0.000287     0.008718
   39.500000    -0.012712     0.006139
   40.500000    -0.001309     0.011333
   41.500000     0.011993     0.005198
   42.500000     0.007852     0.007618
   43.500000    -0.000129     0.012108
   44.500000     0.013337     0.008703
   45.500000    -0.021960     0.005705
   46.500000    -0.023585     0.008163
   47.500000     0.012195     0.006472
   48.500000     0.000161     0.009059
   49.500000     0.001445     0.008616
   50.500000     0.020503     0.012447
   51.500000     0.012642     0.018124
   52.500000     0.011964     0.018782
   53.500000     0.010349     0.016214
   54.500000    -0.010894     0.021749
   55.500000     0.012311     0.018343
   56.500000    -0.013684     0.020047
   57.500000    -0.006512     0.021096
   58.500000    -0.006437     0.023206
   59.500000    -0.025789     0.023978
   60.500000    -0.006709     0.023380
   61.500000    -0.002646     0.027939
   62.500000     0.012761     0.025024
   63.500000     0.082922     0.031326
   64.500000     0.220775     0.033811
   65.500000     0.454314     0.043180
   66.500000     0.806898     0.063752
   67.500000     1.270417     0.070066
   68.500000     1.864587     0.083663
   69.500000     2.645909     0.123505
   70.500000     3.707348     0.157124
   71.500000     5.132126     0.212245
   72.500000     6.967258     0.245862
   73.500000     9.462933     0.357558
   74.500000    12.453210     0.468019
   75.500000    15.436485     0.522046
   76.500000    17.483737     0.543868
   77.500000    18.553192     0.404443
   78.500000    19.191529     0.094395
