           z         mean           se
  -72.500000     0.000000     0.000000
  -71.500000     0.000004     0.000001
  -70.500000     0.000014     0.000004
  -69.500000     0.000043     0.000004
  -68.500000     0.000140     0.000011
  -67.500000     0.000344     0.000034
  -66.500000     0.000638     0.000076
  -65.500000     0.000985     0.000100
  -64.500000     0.001328     0.000146
  -63.500000     0.001504     0.000157
  -62.500000     0.001618     0.000172
  -61.500000     0.001700     0.000179
  -60.500000     0.001671     0.000191
  -59.500000     0.001683     0.000177
  -58.500000     0.001666     0.000186
  -57.500000     0.001671     0.000173
  -56.500000     0.001646     0.000185
  -55.500000     0.001619     0.000183
  -54.500000     0.001659     0.000177
  -53.500000     0.001609     0.000182
  -52.500000     0.001622     0.000180
  -51.500000     0.001600     0.000189
  -50.500000     0.001623     0.000176
  -49.500000     0.001620     0.000193
  -48.500000     0.001601     0.000172
  -47.500000     0.001654     0.000194
  -46.500000     0.001592     0.000166
  -45.500000     0.001606     0.000166
  -44.500000     0.001607     0.000182
  -43.500000     0.001625     0.000170
  -42.500000     0.001589     0.000159
  -41.500000     0.001594     0.000164
  -40.500000     0.001573     0.000153
  -39.500000     0.001625     0.000178
  -38.500000     0.001607     0.000172
  -37.500000     0.001587     0.000160
  -36.500000     0.001530     0.000151
  -35.500000     0.001576     0.000153
  -34.500000     0.001528     0.000162
  -33.500000     0.001556     0.000161
  -32.500000     0.001520     0.000154
  -31.500000     0.001544     0.000152
  -30.500000     0.001555     0.000157
  -29.500000     0.001596     0.000159
  -28.500000     0.001650     0.000157
  -27.500000     0.001625     0.000162
  -26.500000     0.001623     0.000164
  -25.500000     0.001532     0.000169
  -24.500000     0.001334     0.000146
  -23.500000     0.001134     0.000137
  -22.500000     0.000938     0.000105
  -21.500000     0.000895     0.000095
  -20.500000     0.001000     0.000086
  -19.500000     0.001414     0.000080
  -18.500000     0.002482     0.000133
  -17.500000     0.004564     0.000181
  -16.500000     0.008469     0.000285
  -15.500000     0.014252     0.000426
  -14.500000     0.021258     0.000495
  -13.500000     0.028049     0.000507
  -12.500000     0.032018     0.000491
  -11.500000     0.032817     0.000490
  -10.500000     0.030038     0.000547
   -9.500000     0.025981     0.000453
   -8.500000     0.022657     0.000447
   -7.500000     0.020581     0.000440
   -6.500000     0.020238     0.000409
   -5.500000     0.021270     0.000410
   -4.500000     0.023423     0.000468
   -3.500000     0.025856     0.000574
   -2.500000     0.027946     0.000644
   -1.500000     0.029184     0.000723
   -0.500000     0.029885     0.000730
    0.500000     0.029981     0.000688
    1.500000     0.029554     0.000619
    2.500000     0.028192     0.000553
    3.500000     0.025920     0.000546
    4.500000     0.023654     0.000476
    5.500000     0.021482     0.000485
    6.500000     0.020544     0.000454
    7.500000     0.021079     0.000360
    8.500000     0.023120     0.000436
    9.500000     0.026843     0.000489
   10.500000     0.031092     0.000476
   11.500000     0.033884     0.000569
   12.500000     0.033194     0.000478
   13.500000     0.028969     0.000327
   14.500000     0.022044     0.000224
   15.500000     0.014934     0.000152
   16.500000     0.008971     0.000162
   17.500000     0.004910     0.000120
   18.500000     0.002627     0.000063
   19.500000     0.001535     0.000035
   20.500000     0.001025     0.000042
   21.500000     0.000915     0.000060
   22.500000     0.001014     0.000081
   23.500000     0.001194     0.000082
   24.500000     0.001377     0.000100
   25.500000     0.001524     0.000091
   26.500000     0.001626     0.000100
   27.500000     0.001659     0.000123
   28.500000     0.001616     0.000114
   29.500000     0.001560     0.000118
   30.500000     0.001620     0.000120
   31.500000     0.001567     0.000119
   32.500000     0.001508     0.000136
   33.500000     0.001608     0.000122
   34.500000     0.001577     0.000134
   35.500000     0.001591     0.000135
   36.500000     0.001564     0.000144
   37.500000     0.001580     0.000150
   38.500000     0.001575     0.000147
   39.500000     0.001554     0.000148
   40.500000     0.001530     0.000149
   41.500000     0.001567     0.000150
   42.500000     0.001517     0.000149
   43.500000     0.001551     0.000164
   44.500000     0.001574     0.000166
   45.500000     0.001542     0.000152
   46.500000     0.001558     0.000142
   47.500000     0.001608     0.000169
   48.500000     0.001550     0.000146
   49.500000     0.001558     0.000148
   50.500000     0.001523     0.000134
   51.500000     0.001544     0.000149
   52.500000     0.001593     0.000153
   53.500000     0.001598     0.000162
   54.500000     0.001533     0.000153
   55.500000     0.001608     0.000147
   56.500000     0.001596     0.000152
   57.500000     0.001592     0.000158
   58.500000     0.001617     0.000165
   59.500000     0.001579     0.000156
   60.500000     0.001569     0.000147
   61.500000     0.001590     0.000152
   62.500000     0.001590     0.000148
   63.500000     0.001579     0.000158
   64.500000     0.001582     0.000151
   65.500000     0.001492     0.000154
   66.500000     0.001322     0.000150
   67.500000     0.001019     0.000114
   68.500000     0.000706     0.000087
   69.500000     0.000397     0.000049
   70.500000     0.000168     0.000019
   71.500000     0.000058     0.000004
   72.500000     0.000017     0.000003
   73.500000     0.000005     0.000001
   74.500000     0.000002     0.000001
