           z    400-600ns    600-800ns   800-1000ns
    0.500000    19.329140    19.063536    19.180176
    1.500000    19.329140    19.063536    19.180176
    2.500000    16.477885    19.063536    19.180176
    3.500000    15.174259    19.063536    15.124250
    4.500000    12.072884    19.063536    12.338653
    5.500000    11.791810    16.294772    12.696750
    6.500000    10.397707    15.007326    10.066259
    7.500000     8.010838     8.904863     8.148994
    8.500000     7.079036     6.047955     6.874215
    9.500000     5.671099     3.975597     4.646306
   10.500000     3.344996     2.258217     2.825458
   11.500000     2.003695     0.815435     1.969768
   12.500000     1.661124     0.353806     1.138932
   13.500000     1.567344     0.025111     0.448178
   14.500000     1.849778     0.052336     0.296530
   15.500000     1.901798     0.506095     0.234936
   16.500000     2.599817     0.975869     0.362405
   17.500000     3.748351     1.696257     0.985580
   18.500000     4.099824     2.896070     1.621074
   19.500000     4.708299     3.975597     2.380663
   20.500000     4.773146     4.307448     3.262709
   21.500000     4.087283     3.603050     3.365937
   22.500000     3.280598     2.854329     3.235069
   23.500000     2.544952     2.008608     2.070781
   24.500000     1.987071     1.446780     1.630593
   25.500000     1.553573     1.080482     1.150729
   26.500000     1.008226     0.699747     0.632058
   27.500000     0.553977     0.260157     0.469296
   28.500000     0.404545     0.201397     0.262772
   29.500000     0.219828    -0.132088     0.257097
   30.500000     0.075831    -0.282278     0.158804
   31.500000     0.075710    -0.065186     0.218544
   32.500000     0.078379    -0.255833     0.132218
   33.500000     0.055537    -0.231732     0.193884
   34.500000     0.086039    -0.214495     0.210252
   35.500000     0.211879    -0.111653     0.285320
   36.500000     0.098858    -0.189873     0.082323
   37.500000     0.263480    -0.124382    -0.081233
   38.500000     0.030398    -0.009782     0.051299
   39.500000     0.177172    -0.098733     0.028342
   40.500000     0.086039     0.124253    -0.064130
   41.500000     0.070742     0.035966    -0.115095
   42.500000    -0.024042     0.104683    -0.134344
   43.500000    -0.006847     0.079723    -0.029572
   44.500000     0.058065     0.052336     0.023170
   45.500000    -0.019141    -0.025755     0.025692
   46.500000    -0.164597    -0.041627     0.087488
   47.500000    -0.043550    -0.172346     0.059083
   48.500000     0.027898    -0.012516     0.132087
   49.500000     0.015434    -0.144715     0.015622
   50.500000     0.005507    -0.041627     0.113604
   51.500000    -0.115390    -0.211972     0.232196
   52.500000     0.119505    -0.179908     0.043666
   53.500000    -0.070130    -0.226717    -0.002154
   54.500000    -0.084624    -0.169780     0.188497
   55.500000    -0.115390    -0.106644     0.058955
   56.500000    -0.011772     0.044204     0.232333
   57.500000     0.104004    -0.070406     0.090204
   58.500000    -0.006847     0.052202     0.069329
   59.500000    -0.141338     0.096381     0.013110
   60.500000    -0.016687    -0.072948    -0.032039
   61.500000    -0.089400     0.060494     0.087618
   62.500000     0.111743    -0.098859    -0.042004
   63.500000     0.035406    -0.070278     0.020652
   64.500000     0.230767     0.248295     0.235073
   65.500000     0.600591     0.320171     0.463287
   66.500000     0.820015     0.815435     1.127189
   67.500000     1.334689     1.263451     1.644940
   68.500000     2.167626     2.476966     2.217800
   69.500000     3.518093     3.483047     3.554618
   70.500000     4.839705     4.905504     5.041804
   71.500000     6.844326     7.048360     6.417879
   72.500000     9.400181     9.526150     8.086451
   73.500000    10.108956    11.864355     9.796649
   74.500000    15.174259    15.007326    15.124250
   75.500000    19.329140    19.063536    15.124250
