#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
0 76.923 65.385 84.615 75.641 5.588 0.000 0.000 0.000 0.000 0.000
1 92.308 73.077 88.462 84.615 5.875 0.000 0.000 0.000 0.000 0.000
2 84.615 50.000 69.231 67.949 10.013 0.000 0.000 0.000 0.000 0.000
3 92.308 65.385 76.923 78.205 7.798 0.000 0.000 0.000 0.000 0.000
4 84.615 65.385 65.385 71.795 6.410 0.000 0.000 0.000 0.000 0.000
5 84.615 65.385 57.692 69.231 8.006 0.000 0.000 0.000 0.000 0.000
6 84.615 65.385 73.077 74.359 5.588 0.000 0.000 0.000 0.000 0.000
7 69.231 69.231 76.923 71.795 2.564 0.000 0.000 0.000 0.000 0.000
8 76.923 65.385 73.077 71.795 3.392 0.000 0.000 0.000 0.000 0.000
9 80.769 42.308 53.846 58.974 11.395 0.000 0.000 0.000 0.000 0.000
10 84.615 65.385 80.769 76.923 5.875 0.000 0.000 0.000 0.000 0.000
11 76.923 69.231 53.846 66.667 6.784 0.000 0.000 0.000 0.000 0.000
12 69.231 53.846 50.000 57.692 5.875 0.000 0.000 0.000 0.000 0.000
13 92.308 50.000 76.923 73.077 12.364 0.000 0.000 0.000 0.000 0.000
14 69.231 65.385 65.385 66.667 1.282 0.000 0.000 0.000 0.000 0.000
15 84.615 57.692 88.462 76.923 9.679 0.000 0.000 0.000 0.000 0.000
16 76.923 69.231 80.769 75.641 3.392 0.000 0.000 0.000 0.000 0.000
17 84.615 76.923 73.077 78.205 3.392 0.000 0.000 0.000 0.000 0.000
18 84.615 65.385 53.846 67.949 8.974 0.000 0.000 0.000 0.000 0.000
19 84.615 61.538 80.769 75.641 7.138 0.000 0.000 0.000 0.000 0.000
20 84.615 69.231 73.077 75.641 4.623 0.000 0.000 0.000 0.000 0.000
21 84.615 76.923 61.538 74.359 6.784 0.000 0.000 0.000 0.000 0.000
22 76.923 73.077 69.231 73.077 2.221 0.000 0.000 0.000 0.000 0.000
23 84.615 84.615 73.077 80.769 3.846 0.000 0.000 0.000 0.000 0.000
24 84.615 73.077 76.923 78.205 3.392 0.000 0.000 0.000 0.000 0.000
25 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
26 65.385 65.385 84.615 71.795 6.410 0.000 0.000 0.000 0.000 0.000
27 84.615 76.923 92.308 84.615 4.441 0.000 0.000 0.000 0.000 0.000
28 80.769 76.923 61.538 73.077 5.875 0.000 0.000 0.000 0.000 0.000
29 76.923 76.923 69.231 74.359 2.564 0.000 0.000 0.000 0.000 0.000
30 53.846 84.615 84.615 74.359 10.256 0.000 0.000 0.000 0.000 0.000
31 69.231 84.615 84.615 79.487 5.128 0.000 0.000 0.000 0.000 0.000
32 80.769 84.615 53.846 73.077 9.679 0.000 0.000 0.000 0.000 0.000
33 73.077 80.769 84.615 79.487 3.392 0.000 0.000 0.000 0.000 0.000
34 69.231 73.077 69.231 70.513 1.282 0.000 0.000 0.000 0.000 0.000
35 50.000 76.923 50.000 58.974 8.974 0.000 0.000 0.000 0.000 0.000
36 73.077 76.923 69.231 73.077 2.221 3.125 0.000 0.000 1.042 1.042
37 57.692 73.077 53.846 61.538 5.875 0.000 0.000 0.000 0.000 0.000
38 50.000 61.538 61.538 57.692 3.846 3.125 0.000 0.000 1.042 1.042
39 69.231 38.462 46.154 51.282 9.245 1.562 0.000 0.000 0.521 0.521
40 65.385 65.385 65.385 65.385 0.000 1.562 0.000 0.000 0.521 0.521
41 88.462 65.385 69.231 74.359 7.138 1.562 0.000 0.000 0.521 0.521
42 65.385 69.231 84.615 73.077 5.875 1.562 0.000 0.000 0.521 0.521
43 69.231 65.385 84.615 73.077 5.875 0.000 0.000 0.000 0.000 0.000
44 61.538 65.385 61.538 62.821 1.282 0.000 0.000 0.000 0.000 0.000
45 65.385 65.385 84.615 71.795 6.410 0.000 0.000 0.000 0.000 0.000
46 92.308 53.846 69.231 71.795 11.177 0.000 0.000 0.000 0.000 0.000
47 73.077 34.615 80.769 62.821 14.276 0.000 0.000 0.000 0.000 0.000
48 61.538 73.077 76.923 70.513 4.623 0.000 0.000 0.000 0.000 0.000
