x	PMF_mean	std_dev	std_error
0.500000	18.424731	0.039793	0.022974
1.500000	18.424731	0.039793	0.022974
2.500000	18.424731	0.039793	0.022974
3.500000	18.424731	0.039793	0.022974
4.500000	18.424731	0.039793	0.022974
5.500000	18.414120	0.047725	0.027554
6.500000	18.179156	0.239120	0.138056
7.500000	17.726062	0.290199	0.167547
8.500000	15.762826	0.787006	0.454378
9.500000	13.354927	0.715318	0.412989
10.500000	10.905053	0.658898	0.380415
11.500000	8.758212	0.474226	0.273794
12.500000	7.091706	0.400002	0.230942
13.500000	5.687360	0.238934	0.137949
14.500000	4.632572	0.184577	0.106565
15.500000	3.812391	0.191039	0.110296
16.500000	3.229162	0.263701	0.152248
17.500000	2.822572	0.337662	0.194949
18.500000	2.538020	0.353345	0.204004
19.500000	2.339121	0.349457	0.201759
20.500000	2.103467	0.269643	0.155679
21.500000	1.726764	0.235170	0.135776
22.500000	1.175956	0.212883	0.122908
23.500000	0.531907	0.169515	0.097869
24.500000	-0.087241	0.119028	0.068721
25.500000	-0.546883	0.101515	0.058610
26.500000	-0.791140	0.055295	0.031925
27.500000	-0.847930	0.032957	0.019028
28.500000	-0.771939	0.029768	0.017186
29.500000	-0.622624	0.028455	0.016428
30.500000	-0.458033	0.037864	0.021861
31.500000	-0.309946	0.048634	0.028079
32.500000	-0.188477	0.053130	0.030675
33.500000	-0.085203	0.065366	0.037739
34.500000	-0.024123	0.069329	0.040027
35.500000	0.008670	0.073829	0.042625
36.500000	0.030936	0.057927	0.033444
37.500000	0.028541	0.055358	0.031961
38.500000	0.019548	0.035592	0.020549
39.500000	0.027916	0.035206	0.020326
40.500000	0.027755	0.016742	0.009666
41.500000	0.018084	0.027955	0.016140
42.500000	0.016951	0.019738	0.011396
43.500000	0.010289	0.024537	0.014167
44.500000	-0.003989	0.007925	0.004576
45.500000	-0.015748	0.019123	0.011040
46.500000	-0.004088	0.022201	0.012818
47.500000	-0.007116	0.024879	0.014364
48.500000	-0.012193	0.018398	0.010622
49.500000	-0.029945	0.002721	0.001571
50.500000	-0.042615	0.002353	0.001358
