x	PMF_mean	std_dev	std_error
0.500000	-7.867990	1.704189	0.983914
1.500000	-7.798028	1.601596	0.924682
2.500000	-7.696045	1.551508	0.895764
3.500000	-7.655392	1.451957	0.838288
4.500000	-8.046701	1.338849	0.772985
5.500000	-9.004532	1.314184	0.758745
6.500000	-10.329339	1.347250	0.777835
7.500000	-11.630910	1.397172	0.806658
8.500000	-12.817912	1.466910	0.846921
9.500000	-13.770181	1.520961	0.878127
10.500000	-14.455421	1.551975	0.896033
11.500000	-14.849465	1.574003	0.908751
12.500000	-14.941407	1.604405	0.926303
13.500000	-14.703302	1.630692	0.941481
14.500000	-14.137913	1.615563	0.932745
15.500000	-13.236872	1.573574	0.908503
16.500000	-12.050122	1.519574	0.877326
17.500000	-10.628854	1.415549	0.817268
18.500000	-9.007493	1.281255	0.739733
19.500000	-7.269530	1.103142	0.636899
20.500000	-5.556421	0.787211	0.454497
21.500000	-3.988280	0.437894	0.252818
22.500000	-2.879155	0.491373	0.283694
23.500000	-2.192539	0.754420	0.435564
24.500000	-1.938706	0.732578	0.422954
25.500000	-1.693841	0.593749	0.342801
26.500000	-1.260271	0.541052	0.312376
27.500000	-0.770265	0.550994	0.318117
28.500000	-0.490594	0.505020	0.291573
29.500000	-0.166769	0.489276	0.282484
30.500000	0.058610	0.733954	0.423749
31.500000	0.259540	0.643524	0.371539
32.500000	0.303260	0.757235	0.437190
33.500000	0.427311	0.654197	0.377701
34.500000	0.480729	0.841412	0.485789
35.500000	0.417262	0.906115	0.523146
36.500000	0.413020	0.768997	0.443980
37.500000	0.404724	0.673846	0.389045
38.500000	0.334218	0.388606	0.224362
39.500000	0.247773	0.372638	0.215143
40.500000	0.051002	0.235783	0.136129
41.500000	0.036501	0.272903	0.157561
42.500000	-0.109230	0.351440	0.202904
43.500000	0.018227	0.279499	0.161369
44.500000	0.038869	0.188069	0.108582
45.500000	0.080884	0.420164	0.242582
46.500000	-0.043255	0.258803	0.149420
47.500000	-0.011466	0.178040	0.102792
48.500000	-0.014655	0.478162	0.276067
49.500000	-0.046875	0.775178	0.447549
50.500000	0.111799	1.133750	0.654571
