x	PMF_mean	std_dev	std_error
0.500000	18.454452	0.034012	0.019637
1.500000	18.454452	0.034012	0.019637
2.500000	18.454452	0.034012	0.019637
3.500000	18.369883	0.157082	0.090691
4.500000	17.979307	0.444652	0.256720
5.500000	16.273126	0.968971	0.559436
6.500000	14.156886	0.697172	0.402512
7.500000	11.933085	0.674559	0.389457
8.500000	9.731172	0.592592	0.342133
9.500000	7.429616	0.481156	0.277795
10.500000	5.379902	0.206154	0.119023
11.500000	3.771173	0.092505	0.053407
12.500000	2.550414	0.071475	0.041266
13.500000	1.712029	0.120102	0.069341
14.500000	1.185743	0.172280	0.099466
15.500000	1.053634	0.160619	0.092734
16.500000	1.263190	0.150596	0.086947
17.500000	1.672224	0.153277	0.088494
18.500000	2.177467	0.178975	0.103331
19.500000	2.597277	0.156496	0.090353
20.500000	2.772371	0.058551	0.033804
21.500000	2.542891	0.075851	0.043793
22.500000	1.997808	0.048365	0.027924
23.500000	1.378935	0.076649	0.044253
24.500000	0.822321	0.070491	0.040698
25.500000	0.400700	0.067388	0.038906
26.500000	0.112881	0.086829	0.050131
27.500000	-0.061261	0.081745	0.047195
28.500000	-0.139388	0.073376	0.042364
29.500000	-0.158686	0.064749	0.037383
30.500000	-0.158450	0.039631	0.022881
31.500000	-0.122626	0.023206	0.013398
32.500000	-0.086547	0.008815	0.005089
33.500000	-0.036056	0.021377	0.012342
34.500000	-0.023854	0.007573	0.004372
35.500000	-0.004791	0.004306	0.002486
36.500000	-0.002430	0.019000	0.010970
37.500000	0.004917	0.009189	0.005305
38.500000	-0.001394	0.008658	0.004999
39.500000	-0.000057	0.032616	0.018831
40.500000	-0.002376	0.037145	0.021446
41.500000	-0.002029	0.014503	0.008373
42.500000	-0.008402	0.009870	0.005698
43.500000	-0.012597	0.029512	0.017039
44.500000	-0.003376	0.030763	0.017761
45.500000	-0.005228	0.018349	0.010594
46.500000	-0.003744	0.019437	0.011222
47.500000	0.001403	0.017243	0.009955
48.500000	0.012194	0.024290	0.014024
49.500000	0.024156	0.025025	0.014448
50.500000	0.002165	0.016091	0.009290
