x	PMF_mean	std_dev	std_error
0.500000	14.286229	0.912868	0.527045
1.500000	13.200381	0.823291	0.475327
2.500000	10.945983	0.822343	0.474780
3.500000	8.249502	0.640876	0.370010
4.500000	5.534820	0.512193	0.295715
5.500000	3.025634	0.448583	0.258989
6.500000	0.848791	0.400521	0.231241
7.500000	-0.996443	0.354440	0.204636
8.500000	-2.536213	0.320230	0.184885
9.500000	-3.749287	0.306915	0.177198
10.500000	-4.693772	0.299536	0.172937
11.500000	-5.349824	0.300597	0.173550
12.500000	-5.741278	0.312517	0.180432
13.500000	-5.857645	0.333558	0.192580
14.500000	-5.678569	0.340710	0.196709
15.500000	-5.183674	0.352366	0.203439
16.500000	-4.367044	0.349578	0.201829
17.500000	-3.262911	0.337655	0.194945
18.500000	-1.947400	0.331442	0.191358
19.500000	-0.463377	0.299030	0.172645
20.500000	0.870778	0.222107	0.128234
21.500000	1.704164	0.176336	0.101808
22.500000	1.729908	0.199562	0.115217
23.500000	1.394800	0.209623	0.121026
24.500000	0.977185	0.162724	0.093949
25.500000	0.602093	0.129815	0.074949
26.500000	0.338574	0.114448	0.066076
27.500000	0.175190	0.135944	0.078487
28.500000	0.099462	0.150786	0.087056
29.500000	0.057203	0.137845	0.079585
30.500000	0.054665	0.113660	0.065622
31.500000	0.077886	0.100427	0.057982
32.500000	0.121349	0.060817	0.035113
33.500000	0.138984	0.046587	0.026897
34.500000	0.134111	0.028654	0.016543
35.500000	0.153134	0.050337	0.029062
36.500000	0.133867	0.063426	0.036619
37.500000	0.094416	0.075008	0.043306
38.500000	0.064700	0.071376	0.041209
39.500000	0.038293	0.074451	0.042984
40.500000	0.059019	0.087465	0.050498
41.500000	0.046747	0.055650	0.032130
42.500000	0.028400	0.050566	0.029194
43.500000	0.001678	0.051757	0.029882
44.500000	-0.010243	0.047439	0.027389
45.500000	0.002753	0.035780	0.020658
46.500000	0.005089	0.031361	0.018107
47.500000	-0.031100	0.043672	0.025214
48.500000	-0.054577	0.070074	0.040457
49.500000	-0.047766	0.074430	0.042972
50.500000	-0.062866	0.101097	0.058368
