x	PMF_mean	std_dev	std_error
0.500000	-6.281861	0.422924	0.244175
1.500000	-6.221168	0.420134	0.242564
2.500000	-6.104196	0.419752	0.242344
3.500000	-5.899779	0.435535	0.251456
4.500000	-5.658370	0.434446	0.250827
5.500000	-5.427573	0.445823	0.257396
6.500000	-5.358132	0.451877	0.260892
7.500000	-5.467461	0.448034	0.258673
8.500000	-5.761031	0.427035	0.246549
9.500000	-6.189639	0.428128	0.247180
10.500000	-6.617614	0.401646	0.231890
11.500000	-6.907698	0.375678	0.216898
12.500000	-6.915018	0.359276	0.207428
13.500000	-6.640660	0.364164	0.210250
14.500000	-6.015682	0.396176	0.228733
15.500000	-5.112069	0.378783	0.218690
16.500000	-3.908499	0.386598	0.223202
17.500000	-2.464181	0.296930	0.171432
18.500000	-0.972366	0.313971	0.181271
19.500000	0.369396	0.417518	0.241054
20.500000	1.202907	0.328141	0.189452
21.500000	1.415405	0.367941	0.212431
22.500000	1.126409	0.348662	0.201300
23.500000	0.715987	0.303124	0.175009
24.500000	0.321856	0.343498	0.198319
25.500000	0.048299	0.267619	0.154510
26.500000	-0.097127	0.291943	0.168553
27.500000	-0.180028	0.266743	0.154004
28.500000	-0.092523	0.264316	0.152603
29.500000	-0.026465	0.357483	0.206393
30.500000	-0.103841	0.198135	0.114393
31.500000	0.004368	0.212635	0.122765
32.500000	0.036220	0.206593	0.119277
33.500000	-0.055979	0.197183	0.113844
34.500000	-0.022482	0.151574	0.087511
35.500000	-0.040301	0.120064	0.069319
36.500000	0.006363	0.063215	0.036497
37.500000	-0.064232	0.076773	0.044325
38.500000	0.009669	0.011862	0.006849
39.500000	0.022142	0.098874	0.057085
40.500000	0.060545	0.099011	0.057164
41.500000	0.006207	0.082349	0.047544
42.500000	0.040852	0.064214	0.037074
43.500000	0.020325	0.053545	0.030915
44.500000	-0.005371	0.015130	0.008735
45.500000	0.008593	0.001831	0.001057
46.500000	-0.030867	0.033967	0.019611
47.500000	-0.060141	0.091568	0.052867
48.500000	-0.016867	0.086295	0.049822
49.500000	-0.023276	0.109098	0.062988
50.500000	0.023727	0.092684	0.053511
