x	PMF_mean	std_dev	std_error
0.500000	18.498596	0.052339	0.030218
1.500000	18.467737	0.095936	0.055388
2.500000	18.426733	0.125878	0.072676
3.500000	18.113595	0.387314	0.223616
4.500000	17.549633	0.878983	0.507481
5.500000	16.774063	1.282388	0.740387
6.500000	15.072375	0.537234	0.310172
7.500000	12.957878	0.127797	0.073784
8.500000	10.611137	0.284165	0.164062
9.500000	8.188775	0.580387	0.335086
10.500000	6.089058	0.682222	0.393881
11.500000	4.351662	0.625747	0.361275
12.500000	3.118095	0.556181	0.321111
13.500000	2.295427	0.475088	0.274292
14.500000	1.824451	0.388630	0.224376
15.500000	1.649411	0.296595	0.171239
16.500000	1.798094	0.217145	0.125369
17.500000	2.174358	0.171666	0.099111
18.500000	2.678440	0.170280	0.098311
19.500000	3.106954	0.252311	0.145672
20.500000	3.169012	0.282873	0.163317
21.500000	2.722173	0.232212	0.134068
22.500000	2.060399	0.188554	0.108861
23.500000	1.412443	0.108392	0.062580
24.500000	0.864915	0.052315	0.030204
25.500000	0.453803	0.032975	0.019038
26.500000	0.190099	0.050955	0.029419
27.500000	-0.000133	0.059398	0.034294
28.500000	-0.085871	0.067113	0.038748
29.500000	-0.113176	0.064683	0.037345
30.500000	-0.123960	0.046429	0.026806
31.500000	-0.117402	0.040140	0.023175
32.500000	-0.100737	0.053424	0.030844
33.500000	-0.056643	0.052339	0.030218
34.500000	-0.023532	0.055184	0.031861
35.500000	0.001752	0.053831	0.031079
36.500000	-0.003676	0.045270	0.026136
37.500000	-0.009724	0.067151	0.038770
38.500000	0.000050	0.064336	0.037144
39.500000	0.001850	0.040323	0.023280
40.500000	-0.002551	0.021640	0.012494
41.500000	-0.004714	0.018378	0.010610
42.500000	-0.005313	0.025727	0.014854
43.500000	-0.003144	0.017482	0.010093
44.500000	-0.015782	0.012331	0.007119
45.500000	-0.009167	0.017988	0.010385
46.500000	0.002355	0.001849	0.001067
47.500000	0.000384	0.013455	0.007768
48.500000	0.013519	0.024677	0.014247
49.500000	0.024413	0.040218	0.023220
50.500000	0.054962	0.044059	0.025438
