x	PMF_mean	std_dev	std_error
0.500000	0.738537	0.039082	0.022564
1.500000	0.832995	0.005857	0.003381
2.500000	0.997066	0.039374	0.022733
3.500000	1.178211	0.054237	0.031313
4.500000	1.199798	0.010406	0.006008
5.500000	0.827914	0.060206	0.034760
6.500000	-0.019467	0.096546	0.055741
7.500000	-1.121908	0.127202	0.073440
8.500000	-2.175794	0.145938	0.084257
9.500000	-3.075489	0.172995	0.099879
10.500000	-3.736921	0.177200	0.102307
11.500000	-4.113887	0.182747	0.105509
12.500000	-4.216351	0.190989	0.110267
13.500000	-4.032065	0.197699	0.114142
14.500000	-3.558242	0.212291	0.122566
15.500000	-2.825262	0.227317	0.131242
16.500000	-1.825725	0.244418	0.141115
17.500000	-0.562675	0.277664	0.160309
18.500000	0.832941	0.278646	0.160876
19.500000	2.186743	0.309758	0.178839
20.500000	3.129265	0.260467	0.150380
21.500000	3.301784	0.165271	0.095419
22.500000	2.835301	0.136093	0.078573
23.500000	2.095245	0.144246	0.083280
24.500000	1.430145	0.097035	0.056023
25.500000	0.878024	0.041825	0.024148
26.500000	0.491692	0.045317	0.026164
27.500000	0.236323	0.053627	0.030961
28.500000	0.106861	0.039275	0.022675
29.500000	0.022550	0.032172	0.018575
30.500000	-0.016306	0.049313	0.028471
31.500000	-0.030758	0.065203	0.037645
32.500000	-0.020271	0.059617	0.034420
33.500000	0.004507	0.059037	0.034085
34.500000	0.031607	0.082941	0.047886
35.500000	0.034325	0.082938	0.047884
36.500000	0.027900	0.047803	0.027599
37.500000	0.016774	0.033776	0.019501
38.500000	0.020167	0.008403	0.004852
39.500000	0.009706	0.025378	0.014652
40.500000	0.004530	0.024691	0.014255
41.500000	-0.013402	0.027330	0.015779
42.500000	-0.024310	0.032904	0.018997
43.500000	-0.010900	0.030768	0.017764
44.500000	-0.011338	0.013142	0.007588
45.500000	0.012302	0.018760	0.010831
46.500000	0.016989	0.023930	0.013816
47.500000	0.013197	0.022036	0.012723
48.500000	0.019015	0.013599	0.007852
49.500000	-0.006084	0.077600	0.044803
50.500000	-0.021114	0.083447	0.048178
