x	PMF_mean	std_dev	std_error
0.500000	-17.108271	4.273935	2.467557
1.500000	-17.048949	4.269178	2.464811
2.500000	-16.908224	4.250898	2.454257
3.500000	-16.711613	4.250114	2.453804
4.500000	-16.477972	4.239731	2.447810
5.500000	-16.300181	4.221639	2.437364
6.500000	-16.224166	4.207894	2.429429
7.500000	-16.316265	4.154493	2.398598
8.500000	-16.558491	4.107246	2.371320
9.500000	-16.813178	4.122314	2.380019
10.500000	-16.963092	4.140269	2.390386
11.500000	-16.896299	4.178137	2.412249
12.500000	-16.559927	4.188272	2.418100
13.500000	-15.915538	4.190574	2.419429
14.500000	-14.934607	4.189414	2.418759
15.500000	-13.583054	4.231705	2.443176
16.500000	-11.887434	4.287873	2.475605
17.500000	-9.896588	4.303430	2.484587
18.500000	-7.662232	4.289206	2.476374
19.500000	-5.439735	4.247944	2.452552
20.500000	-3.247034	4.497386	2.596567
21.500000	-0.952379	4.046656	2.336338
22.500000	1.128627	3.343840	1.930567
23.500000	1.555450	3.043312	1.757057
24.500000	1.260117	2.010674	1.160863
25.500000	1.029034	0.862752	0.498110
26.500000	0.663965	0.795053	0.459024
27.500000	0.213373	0.712306	0.411250
28.500000	-0.092172	1.222549	0.705839
29.500000	-0.450155	0.874371	0.504818
30.500000	-0.355850	1.055456	0.609368
31.500000	-0.659233	0.672565	0.388305
32.500000	-0.458393	0.405914	0.234355
33.500000	-0.867435	1.017165	0.587260
34.500000	-0.518361	0.464206	0.268010
35.500000	-0.579301	0.577398	0.333361
36.500000	-0.181969	0.883499	0.510088
37.500000	0.025442	0.724504	0.418293
38.500000	-0.109097	0.725144	0.418662
39.500000	-0.084414	0.580274	0.335021
40.500000	-0.104258	0.472876	0.273015
41.500000	-0.173764	0.371577	0.214530
42.500000	-0.024411	0.176826	0.102090
43.500000	0.280373	0.363285	0.209743
44.500000	0.060655	0.400541	0.231252
45.500000	-0.013244	0.311686	0.179952
46.500000	-0.056386	0.090989	0.052532
47.500000	-0.042876	0.370076	0.213663
48.500000	0.065605	0.202760	0.117064
49.500000	0.008305	0.207984	0.120080
50.500000	-0.221697	0.202919	0.117155
